"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.165782,0.00272134,0.00542587,2148.75,710.25,0.1884,40,70,216864000,71500100,1000,0.101852
"Pteronotus_parnellii",0.222597,0.00113112,0.001672,2153.25,708.5,0.168587,19,37,81616500,26794800,500,0.0379412
"Desmodus_rotundus",0.0629144,0.000501539,0.00263285,2149.75,710,0.391077,19,16,48559300,15991900,500,0.0236955
"Phyllostomus_discolor",Inf,7.26955e-05,0,2150.5,713.5,0.515352,14,9,20528800,6801160,100,0.0105002
"Phyllostomus_hastatus",0.249997,0.000347288,0.000460095,2149.75,712,0.552116,10,6,18862800,6248680,100,0.00928619
"Artibeus_jamaicensis",0.103908,0.000360077,0.0011441,2149.75,709.75,0.330524,16,16,39952000,13205100,250,0.0190481
"Sturnira_hondurensis",0.299064,0.000119026,0.000131217,2152,709.5,0.420093,14,11,42049300,13879300,250,0.0201251
"Molossus_molossus",0.146361,0.00177934,0.00402032,2148.5,710.5,0.275082,25,30,100690000,33237600,1000,0.0474196
"Miniopterus_natalensis",0.0646861,0.0018857,0.00969904,2144.5,713.5,0.273792,24,29,98438900,32566800,2500,0.0463988
"Eptesicus_fuscus",0.174129,0.00281181,0.00536757,2145,713,0.306171,12,13,22150100,7346850,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000582289,0,2145.75,715.25,0.431579,48,37,81762400,27200400,100,0.0381086
"Myotis_brandtii",0.148911,0.0024514,0.00543953,2148.75,710,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.107427,0.00119505,0.00367447,2149.5,710,0.33056,2,2,9858510,3258830,1000,0.00485649
"Myotis_davidii",0.202082,0.000801612,0.00131087,2147.75,709.75,0.5781,7,4,18725300,6185780,500,0.00980151
"Myotis_myotis",0.207491,0.000594546,0.000948135,2148.75,711,0.247612,6,8,11464500,3785000,250,0.0061503
"Hipposideros_armiger",0.0979659,0.00472674,0.0160399,2147,713.75,0.458345,18,13,70209100,23241100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0684363,0.00413216,0.0199627,2149,710.5,0.240462,8,11,25301800,8365640,5000,0.0122756
"Rhinolophus_sinicus",0.0822883,0.00431396,0.0173327,2149,710.5,0.270655,9,11,25757400,8520540,5000,0.0132901
"Rousettus_aegyptiacus",0.0587136,0.000570868,0.00319544,2152.75,707.5,0.865297,21,8,45697300,15063500,500,0.0218276
"Pteropus_alecto",0.0839801,0.00244211,0.00961208,2151,711,Inf,2,0,843192,278712,2500,0.00268413
"Pteropus_giganteus",0.09228,0.00261725,0.0093749,2151,711,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0542498,0.00174973,0.0106611,2151,711,0,0,2,1041080,344124,2500,0.0014088
