"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.1266,0.00137395,0.00378969,2122.75,741.25,0.216999,49,79,215958000,75554200,1000,0.101852
"Pteronotus_parnellii",0.11797,0.000952904,0.00283393,2117.75,743,0.287736,23,28,80275500,28119500,500,0.0379412
"Desmodus_rotundus",0.0201076,0.00015302,0.0026904,2116.5,748.25,0.553218,22,14,49384500,17385700,500,0.0236955
"Phyllostomus_discolor",0.0813673,0.000177923,0.000771125,2118.25,747,0.983214,14,5,19322600,6785090,100,0.0105002
"Phyllostomus_hastatus",0.589746,0.000238428,0.000141818,2120.25,743.75,0.17506,4,8,19478200,6819720,100,0.00928619
"Artibeus_jamaicensis",0.636161,0.000682409,0.000372148,2127.25,738,0.614682,30,17,40268200,14026200,250,0.0190481
"Sturnira_hondurensis",0.135818,0.00045104,0.00116385,2121.5,743.5,0.325093,13,14,40636300,14226800,250,0.0201251
"Molossus_molossus",0.234506,0.00186337,0.00279378,2116.75,744.25,0.117288,14,42,100049000,35203700,1000,0.0474196
"Miniopterus_natalensis",0.0900868,0.0019074,0.00737666,2118.25,738,0.39231,28,25,96062900,33648600,2500,0.0463988
"Eptesicus_fuscus",0.254411,0.00284922,0.0039345,2117.75,744,0.352553,9,9,19640300,6924240,1000,0.0105823
"Pipistrellus_kuhlii",0.116831,0.000225319,0.000684101,2112.25,749.25,0.737101,52,25,79649000,28225700,100,0.0381086
"Myotis_brandtii",0.114815,0.00336473,0.0102897,2118.25,743.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.142452,0.00176659,0.00434198,2119.25,742,0.175337,3,6,9942640,3486620,1000,0.00485649
"Myotis_davidii",0.105749,0.00109877,0.00364238,2119.5,743,0.438428,10,8,19827300,6954290,500,0.00980151
"Myotis_myotis",0.129652,0.00113807,0.00307919,2119.5,743.5,0.263188,3,4,12230700,4291950,250,0.0061503
"Hipposideros_armiger",0.103524,0.00550152,0.0185895,2119.75,741.5,0.574347,23,14,69440900,24276700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.105777,0.00480631,0.0159361,2118.5,743,0.650861,13,7,24667500,8645080,5000,0.0122756
"Rhinolophus_sinicus",0.168197,0.00495836,0.0102817,2121,739.75,0.699491,16,8,24984900,8738350,5000,0.0132901
"Rousettus_aegyptiacus",0.0137956,0.000153641,0.00387196,2122,737.75,0.479068,11,8,44231100,15410700,500,0.0218276
"Pteropus_alecto",0.0867235,0.00177177,0.00713367,2120,740.25,0.34875,3,3,3311920,1155030,2500,0.00268413
"Pteropus_giganteus",0.130248,0.00389129,0.0104166,2120.25,739.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.10708,0.00281732,0.00917341,2120.25,739.25,NA,NA,NA,NA,NA,2500,0.0014088
