"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.272052,0.00218744,0.00277442,2125.75,733.5,0.216718,46,73,216185000,74350700,1000,0.101852
"Pteronotus_parnellii",2.68949,0.00243963,0.000313292,2123.75,733.5,0.303221,22,25,77622300,26746300,500,0.0379412
"Desmodus_rotundus",0.10082,0.00072735,0.00249446,2125,734.75,0.436082,19,15,49941500,17193600,500,0.0236955
"Phyllostomus_discolor",0.164278,0.000178824,0.000376508,2125,735,1.26844,11,3,20855000,7214530,100,0.0105002
"Phyllostomus_hastatus",0.471177,0.000233753,0.000171753,2123.75,735.25,0.552828,8,5,19672200,6797100,100,0.00928619
"Artibeus_jamaicensis",21.0544,0.000330552,5.43848e-06,2123.25,735.5,0.554428,16,10,40192200,13927300,250,0.0190481
"Sturnira_hondurensis",0.111794,0.000555588,0.00172243,2125.75,736.75,0.407556,20,17,42152900,14602700,250,0.0201251
"Molossus_molossus",0.0901964,0.00124819,0.00477069,2126.25,733,0.186588,26,48,99853100,34396500,1000,0.0474196
"Miniopterus_natalensis",0.111301,0.00309801,0.00960657,2126,733.75,0.238607,18,26,96769300,33351900,2500,0.0463988
"Eptesicus_fuscus",0.285029,0.00148483,0.00177984,2132.25,728.5,0.199416,7,12,20450400,6991100,1000,0.0105823
"Pipistrellus_kuhlii",0.647966,0.000813607,0.00042806,2133.25,727.25,0.710329,56,27,80383900,27529900,100,0.0381086
"Myotis_brandtii",0.109485,0.00234383,0.00733374,2128.75,729.25,0,0,1,6373480,2183370,5000,0.00352876
"Myotis_lucifugus",0.169028,0.0018338,0.00371699,2129.25,729.5,0.513795,3,2,4871450,1668620,1000,0.00485649
"Myotis_davidii",0.240058,0.000912052,0.00129661,2130.25,727,0.62596,11,6,19756300,6745450,500,0.00980151
"Myotis_myotis",0.288731,0.000626015,0.000742839,2128.5,729.25,0.4557,8,6,12708900,4343590,250,0.0061503
"Hipposideros_armiger",0.0911821,0.00443105,0.0166553,2127.75,729.25,0.72277,21,10,68640100,23624300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0662314,0.00374143,0.0196221,2121.75,737,0.272609,11,14,25309000,8781130,5000,0.0122756
"Rhinolophus_sinicus",0.090576,0.00343011,0.0131454,2121.75,736.5,0.297314,12,14,22985800,7973020,5000,0.0132901
"Rousettus_aegyptiacus",0.13659,0.000589222,0.001481,2128.5,730.75,0.271289,15,19,43917500,15091500,500,0.0218276
"Pteropus_alecto",0.163794,0.00247941,0.00519276,2128.75,730.25,0.343324,1,1,4073570,1398550,2500,0.00268413
"Pteropus_giganteus",0.0658489,0.0017018,0.00887582,2127.75,730.75,0.343357,1,1,1560010,535640,2500,0.00140844
"Pteropus_vampyrus",0.0821418,0.00166212,0.00694135,2128.75,730.25,0.343357,1,1,1362080,467680,2500,0.0014088
