"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.100402,0.00124354,0.00410363,2155,714,0.250013,52,69,218830000,72596300,1000,0.101852
"Pteronotus_parnellii",0.346123,0.00126426,0.00121049,2156,714.5,0.521109,33,21,80981500,26854700,500,0.0379412
"Desmodus_rotundus",0.283399,0.00199737,0.00232721,2153.25,711,0.261753,15,19,49023200,16253800,500,0.0236955
"Phyllostomus_discolor",4.33176,0.000180573,1.39179e-05,2152,718.5,0.62836,15,8,19011300,6371160,100,0.0105002
"Phyllostomus_hastatus",0.552501,0.000199905,0.000122348,2146.25,725.75,1.57145,14,3,15438200,5198620,100,0.00928619
"Artibeus_jamaicensis",0.227277,0.000547996,0.000806238,2146.5,717.75,0.488224,19,13,40451500,13512700,250,0.0190481
"Sturnira_hondurensis",0.0259791,0.000145636,0.00187538,2147,718.25,0.334097,15,15,41678600,13924700,250,0.0201251
"Molossus_molossus",0.0657431,0.00119102,0.00603171,2148.25,715.25,0.294852,23,26,99659700,33217600,1000,0.0474196
"Miniopterus_natalensis",0.0821123,0.0023848,0.00963829,2151.5,714,0.18177,18,33,99281200,33084900,2500,0.0463988
"Eptesicus_fuscus",0.147692,0.00128984,0.00292023,2148.75,718.5,0.1575,8,17,22324600,7471750,1000,0.0105823
"Pipistrellus_kuhlii",0.320834,0.000471917,0.000494073,2145,720.5,0.566978,49,29,80694000,27077500,100,0.0381086
"Myotis_brandtii",0.182451,0.00421162,0.00773125,2146.75,719,0,0,1,1886990,632001,5000,0.00352876
"Myotis_lucifugus",0.170054,0.00225091,0.00443938,2146.75,720,0.335113,3,3,10060700,3371470,1000,0.00485649
"Myotis_davidii",0.148474,0.000915147,0.00207372,2144.5,721.5,0.335896,8,8,20001000,6718270,500,0.00980151
"Myotis_myotis",2.04418,0.000656767,0.000107757,2145.25,719.5,0.402481,6,5,12347600,4141390,250,0.0061503
"Hipposideros_armiger",0.109524,0.00508013,0.0155351,2146,718.75,0.837095,25,10,66744000,22348400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.183026,0.00621176,0.0113658,2146.25,718.75,0.670508,12,6,25262100,8469230,5000,0.0122756
"Rhinolophus_sinicus",0.0883898,0.00406487,0.0153525,2147.75,717,0.418233,15,12,27180400,9094190,5000,0.0132901
"Rousettus_aegyptiacus",0.462778,0.00150775,0.00108904,2151.75,719.25,0.422728,19,15,41298200,13782600,500,0.0218276
"Pteropus_alecto",0.277557,0.00437676,0.00526363,2149.5,717.5,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.195587,0.00360737,0.00616009,2149,717.75,0,0,1,601720,200970,2500,0.00140844
"Pteropus_vampyrus",0.103468,0.00276963,0.0089569,2148,718.75,0.334237,2,2,2511720,839510,2500,0.0014088
