"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.114998,0.00206116,0.00621289,2129.75,738.25,0.264819,56,73,214293000,73975900,1000,0.101852
"Pteronotus_parnellii",0.100602,0.000935343,0.0032139,2133.5,737.5,0.258426,24,32,80376400,27695100,500,0.0379412
"Desmodus_rotundus",0.0704366,0.000530075,0.00258394,2137,733.75,0.342906,12,12,44818000,15368400,500,0.0236955
"Phyllostomus_discolor",0.413227,9.67636e-05,8.0402e-05,2137,733.75,0.635892,13,7,21704600,7431710,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000220194,0,2139.5,730.25,0.265697,7,9,18718300,6394380,100,0.00928619
"Artibeus_jamaicensis",0.155024,0.000312238,0.000692347,2136.75,734.5,0.393242,16,14,40308300,13869500,250,0.0190481
"Sturnira_hondurensis",0.0292832,0.000146854,0.00172921,2134.5,736,0.390888,17,15,41754900,14401300,250,0.0201251
"Molossus_molossus",0.0886198,0.00150871,0.00589508,2132,738.25,0.236573,26,38,100965000,34909600,1000,0.0474196
"Miniopterus_natalensis",0.0917723,0.00247597,0.00930163,2135.5,736.25,0.258604,24,32,99015900,34141200,2500,0.0463988
"Eptesicus_fuscus",0.117181,0.00188278,0.00552963,2133.5,734.25,0.257988,6,8,21730600,7474980,1000,0.0105823
"Pipistrellus_kuhlii",0.183918,0.000300919,0.000564166,2134.5,736,0.555514,55,34,80717400,27719100,100,0.0381086
"Myotis_brandtii",0.146982,0.0032476,0.00761438,2134.25,735.5,0.344698,2,2,5675780,1956430,5000,0.00352876
"Myotis_lucifugus",0.172978,0.00148178,0.00295481,2133.75,736,0.137945,2,5,9535290,3288360,1000,0.00485649
"Myotis_davidii",0.0873537,0.000875163,0.00345029,2133.5,734.75,0.687526,8,4,20492800,7044670,500,0.00980151
"Myotis_myotis",0.129946,0.000366177,0.000969874,2135.5,735,0.826134,12,5,12895400,4438880,250,0.0061503
"Hipposideros_armiger",0.132077,0.00437614,0.0113948,2135.75,734.5,0.554247,29,18,70367200,24207400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.109053,0.00492007,0.0154345,2137.5,731.25,0.420108,11,9,26101900,8971870,5000,0.0122756
"Rhinolophus_sinicus",0.0857675,0.00451162,0.0180061,2137,731.5,0.305066,8,9,23647800,8115880,5000,0.0132901
"Rousettus_aegyptiacus",0.535518,0.00150709,0.000960906,2138,730,0.545184,16,10,45523000,15511500,500,0.0218276
"Pteropus_alecto",0.124133,0.00332793,0.00916335,2136.5,730.25,Inf,1,0,1869880,638969,2500,0.00268413
"Pteropus_giganteus",0.168284,0.00297968,0.00605543,2136,730.5,0,0,2,1898900,649414,2500,0.00140844
"Pteropus_vampyrus",0.20061,0.00377988,0.00644383,2136,730.5,NA,NA,NA,NA,NA,2500,0.0014088
