"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.114515,0.00159995,0.00488787,2114.5,739.75,0.263027,60,80,214330000,75165900,1000,0.101852
"Pteronotus_parnellii",0.0439356,0.000472881,0.00376262,2117.5,740.25,0.425719,39,32,80037900,27957900,500,0.0379412
"Desmodus_rotundus",0.184944,0.00143318,0.00271156,2116.25,740.5,0.193031,16,29,49128000,17188300,500,0.0236955
"Phyllostomus_discolor",0.213514,0.000329468,0.000543928,2113.5,745,0.915321,13,5,20819800,7329550,100,0.0105002
"Phyllostomus_hastatus",2.02654,0.00023238,4.02551e-05,2115.75,742.75,0.878867,15,6,17940800,6307030,100,0.00928619
"Artibeus_jamaicensis",0.0409711,0.000112143,0.000958269,2117.25,741.25,0.289163,19,23,38837000,13594500,250,0.0190481
"Sturnira_hondurensis",0.0450867,0.000147682,0.00115579,2112.75,745.5,0.63662,29,16,39091900,13730600,250,0.0201251
"Molossus_molossus",0.0784422,0.00142496,0.00638995,2112.25,743,0.210293,27,45,99308100,34806200,1000,0.0474196
"Miniopterus_natalensis",0.103179,0.00252982,0.00851293,2121.25,736.5,0.228366,19,29,94242300,32848900,2500,0.0463988
"Eptesicus_fuscus",0.133345,0.0012724,0.0033159,2118,736,0.0801803,3,13,21919300,7615820,1000,0.0105823
"Pipistrellus_kuhlii",0.175231,0.000391168,0.000781331,2113.5,739.75,0.592269,51,30,79412100,27666700,100,0.0381086
"Myotis_brandtii",0.0676117,0.00185123,0.00953625,2117.5,737.5,0,0,2,5806870,2022220,5000,0.00352876
"Myotis_lucifugus",0.169545,0.00143256,0.00293911,2118.75,737,0.139256,2,5,8065330,2807870,1000,0.00485649
"Myotis_davidii",0.220966,0.000936513,0.00147899,2117,738.75,0.348327,7,7,19037300,6631220,500,0.00980151
"Myotis_myotis",1.90435,0.000814197,0.000148061,2120.25,734.25,0.297886,6,7,12183700,4234240,250,0.0061503
"Hipposideros_armiger",0.166866,0.00536288,0.0112431,2116.75,740.5,0.600551,24,14,68940000,24151200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.117295,0.00583468,0.017407,2118.25,741.25,0.641469,11,6,20987600,7343390,5000,0.0122756
"Rhinolophus_sinicus",0.0800794,0.00416966,0.0182211,2117.5,741,0.908159,13,5,27058200,9451200,5000,0.0132901
"Rousettus_aegyptiacus",0.390092,0.000848154,0.000760266,2117,740.25,0.509213,19,13,45940400,16006000,500,0.0218276
"Pteropus_alecto",0.0933884,0.00258073,0.00956763,2120.75,734.25,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.0752737,0.00210349,0.00967503,2120.75,734.25,0,0,2,1779310,616036,2500,0.00140844
"Pteropus_vampyrus",0.0885536,0.00271857,0.0106289,2120.75,734.25,NA,NA,NA,NA,NA,2500,0.0014088
