"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.119222,0.00117382,0.00348275,2116,748.5,0.213406,46,76,215634000,76029100,1000,0.101852
"Pteronotus_parnellii",0.176336,0.00134678,0.00270321,2115.5,748.75,0.352885,28,28,79369100,28008100,500,0.0379412
"Desmodus_rotundus",0.0723266,0.000481221,0.00234666,2117.25,746.75,0.422334,24,20,49174700,17306800,500,0.0236955
"Phyllostomus_discolor",0.0543835,0.00011972,0.000774534,2116.75,744.75,0.5715,13,8,21914800,7707270,100,0.0105002
"Phyllostomus_hastatus",0.083223,0.000278709,0.0011757,2119.25,744,0.390337,10,9,18641700,6548900,100,0.00928619
"Artibeus_jamaicensis",0.277235,0.000842284,0.00107369,2113.75,747,0.52939,15,10,38618500,13629500,250,0.0190481
"Sturnira_hondurensis",0.140809,0.000715416,0.00180481,2112.75,750.5,0.37545,18,17,39434700,13983200,250,0.0201251
"Molossus_molossus",0.370495,0.00134741,0.00127618,2119.5,743.75,0.265911,22,29,99485700,34871600,1000,0.0474196
"Miniopterus_natalensis",0.13155,0.00323432,0.00863724,2119.25,744.5,0.259923,23,31,97945200,34313200,2500,0.0463988
"Eptesicus_fuscus",0.119685,0.00157694,0.00463452,2118,745,0.0959431,3,11,21850000,7686640,1000,0.0105823
"Pipistrellus_kuhlii",7.08367,0.000266891,1.33422e-05,2116.5,749.5,0.694602,61,31,80258000,28330600,100,0.0381086
"Myotis_brandtii",0.221264,0.00367479,0.00584108,2119,745.25,Inf,3,0,4220550,1484040,5000,0.00352876
"Myotis_lucifugus",0.159234,0.00135512,0.00299512,2118.25,745.5,0.46899,4,3,9828010,3456930,1000,0.00485649
"Myotis_davidii",0.188227,0.000680972,0.00126865,2120.25,743.5,0.631276,9,5,18472400,6478420,500,0.00980151
"Myotis_myotis",0.207177,0.000403433,0.000682697,2120,743.25,0.438445,5,4,12015600,4214540,250,0.0061503
"Hipposideros_armiger",0.118354,0.00445581,0.0131414,2125,741.75,0.526291,24,16,69304500,24316200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.136425,0.00617416,0.0158698,2121,743.75,0.250595,5,7,21185300,7432500,5000,0.0122756
"Rhinolophus_sinicus",0.192297,0.00559385,0.0101927,2120.5,743,0.194756,5,9,27629700,9685880,5000,0.0132901
"Rousettus_aegyptiacus",0.0817515,0.00067874,0.00294772,2115.25,751,0.306151,19,22,46016800,16312500,500,0.0218276
"Pteropus_alecto",0.118142,0.00297075,0.00890687,2115.25,749.25,0.117891,1,3,5438530,1923470,2500,0.00268413
"Pteropus_giganteus",0.0776926,0.0030569,0.0139227,2116,748.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0964184,0.00265537,0.0097451,2116,748.75,NA,NA,NA,NA,NA,2500,0.0014088
