"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.204765,0.00199925,0.00334878,2132.75,731.5,0.214377,40,64,215882000,74048000,1000,0.101852
"Pteronotus_parnellii",0.109991,0.000775414,0.0024154,2135.75,731.75,0.376136,34,31,80782900,27704300,500,0.0379412
"Desmodus_rotundus",0.280964,0.00129943,0.00157373,2137.25,727.25,0.414506,17,14,49717700,16971500,500,0.0236955
"Phyllostomus_discolor",0.147589,0.000305958,0.000718372,2128.25,737.5,0.740899,15,7,20214200,6989110,100,0.0105002
"Phyllostomus_hastatus",0.0335053,6.74968e-05,0.000693241,2131.5,733.5,0.493142,10,7,18228200,6292380,100,0.00928619
"Artibeus_jamaicensis",0.0703337,0.000304528,0.00148675,2131.75,732,0.503117,19,13,33814700,11640300,250,0.0190481
"Sturnira_hondurensis",0.248304,0.00061024,0.000853121,2126,738,0.798128,23,10,40685300,14118300,250,0.0201251
"Molossus_molossus",0.0902536,0.00146572,0.00554077,2134.5,728.25,0.256536,24,32,100963000,34534300,1000,0.0474196
"Miniopterus_natalensis",0.0908985,0.00244899,0.00923656,2132.25,731,0.149726,14,32,98721800,33785600,2500,0.0463988
"Eptesicus_fuscus",0.205211,0.00114614,0.00192245,2131,733.5,0.229602,6,9,22269700,7669750,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000217553,0,2128.75,734.75,0.596941,52,30,78262600,26952800,100,0.0381086
"Myotis_brandtii",0.198374,0.00300685,0.00520422,2131.25,731.75,Inf,1,0,6108140,2100080,5000,0.00352876
"Myotis_lucifugus",0.11989,0.00130812,0.00375045,2131.75,732.75,0.687417,4,2,10209500,3509090,1000,0.00485649
"Myotis_davidii",0.0916869,0.000616987,0.00231151,2131,732,0.245288,5,7,19066000,6547320,500,0.00980151
"Myotis_myotis",0.139896,0.000768471,0.00187936,2132.25,729.5,0.266226,7,9,12826900,4390540,250,0.0061503
"Hipposideros_armiger",0.122432,0.00625433,0.0176038,2129.25,733.75,0.572955,20,12,69742900,23975700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.10807,0.0039892,0.0126536,2131.75,730.75,0.458788,12,9,26073800,8971760,5000,0.0122756
"Rhinolophus_sinicus",0.113786,0.00473789,0.0143637,2128.5,734.25,0.62999,11,6,27180800,9340180,5000,0.0132901
"Rousettus_aegyptiacus",0.166833,0.00083266,0.00171682,2128,732,0.28166,18,22,44044800,15162500,500,0.0218276
"Pteropus_alecto",0.0992783,0.00286236,0.00993331,2129,733.5,0,0,1,3153050,1086310,2500,0.00268413
"Pteropus_giganteus",0.142204,0.00282251,0.00684143,2128.75,733.75,0,0,1,80892.5,27882.5,2500,0.00140844
"Pteropus_vampyrus",0.0970565,0.00234894,0.00834396,2128.25,733.75,0.344696,1,1,2245770,774106,2500,0.0014088
