"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.19302,0.00152925,0.00272455,2131.5,733,0.336405,58,59,209633000,71737300,1000,0.101852
"Pteronotus_parnellii",0.857479,0.00134195,0.000533721,2131,726.75,0.305838,26,29,80443000,27441300,500,0.0379412
"Desmodus_rotundus",0.135844,0.000656923,0.0016522,2133,728.75,0.34189,15,15,49478100,16916100,500,0.0236955
"Phyllostomus_discolor",Inf,0.000130123,0,2128.25,732.25,0.343315,12,12,21759900,7470500,100,0.0105002
"Phyllostomus_hastatus",0.0938191,9.34704e-05,0.000341997,2129.5,731,1.88677,11,2,19602500,6724620,100,0.00928619
"Artibeus_jamaicensis",0.40954,0.000789023,0.000656895,2130.75,726.5,0.603599,23,13,40101400,13681200,250,0.0190481
"Sturnira_hondurensis",0.286369,0.00087707,0.00104245,2132.25,725.75,0.298442,21,24,42281700,14421300,250,0.0201251
"Molossus_molossus",0.44077,0.00199691,0.00154005,2135,725.75,0.161225,18,38,98950600,33679200,1000,0.0474196
"Miniopterus_natalensis",0.18504,0.00251313,0.0046146,2136,725.75,0.313725,23,25,98796600,33690200,2500,0.0463988
"Eptesicus_fuscus",0.146937,0.00122099,0.00284486,2133,730.25,0.479126,7,5,18795600,6432480,1000,0.0105823
"Pipistrellus_kuhlii",0.136521,0.000226713,0.00056838,2136.5,731.25,0.518327,56,37,80499800,27568500,100,0.0381086
"Myotis_brandtii",0.141068,0.00255659,0.00618176,2135.75,728.5,0.341026,1,1,7312220,2493660,5000,0.00352876
"Myotis_lucifugus",0.102811,0.00149348,0.00495377,2136.25,728.5,0,0,6,7981030,2721680,1000,0.00485649
"Myotis_davidii",0.202117,0.000729017,0.00122862,2135.75,727.5,0.341042,6,6,19506000,6652370,500,0.00980151
"Myotis_myotis",0.13262,0.000293944,0.000756454,2136,729,0.681766,10,5,13068500,4454850,250,0.0061503
"Hipposideros_armiger",0.1189,0.00503203,0.0143233,2137.75,723.5,0.678207,14,7,70076900,23763300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0670361,0.00275364,0.0139311,2136.25,724.5,0.508593,12,8,25166100,8532860,5000,0.0122756
"Rhinolophus_sinicus",0.0855868,0.00405585,0.0160809,2136.5,725,0.184771,6,11,26843100,9093000,5000,0.0132901
"Rousettus_aegyptiacus",0.107383,0.000722028,0.00228354,2134.75,725,0.296219,14,16,43180500,14618200,500,0.0218276
"Pteropus_alecto",0.055181,0.00197532,0.0121308,2135,723.5,0.338876,1,1,4378880,1483900,2500,0.00268413
"Pteropus_giganteus",0.107263,0.00294499,0.00930409,2135,723.5,0,0,1,1917230,649703,2500,0.00140844
"Pteropus_vampyrus",0.167683,0.00368423,0.00744906,2134,723.5,0,0,1,1428320,484022,2500,0.0014088
