"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.136221,0.00219536,0.00564675,2122,743.5,0.165094,42,89,215456000,75375400,1000,0.101852
"Pteronotus_parnellii",0.474901,0.00113757,0.00083582,2126.5,742,0.371527,32,30,79389100,27651700,500,0.0379412
"Desmodus_rotundus",0.0809816,0.000317938,0.00136757,2128,741.25,0.231636,14,21,49366600,17152700,500,0.0236955
"Phyllostomus_discolor",0.842408,0.0002572,0.000105935,2132.75,740,0.346901,7,7,21224800,7362890,100,0.0105002
"Phyllostomus_hastatus",0.108266,0.00026315,0.000839135,2134.75,737,1.38475,8,2,18540800,6418600,100,0.00928619
"Artibeus_jamaicensis",0.241991,0.000404633,0.000582479,2130.75,742.25,0.222842,16,25,40363300,14054100,250,0.0190481
"Sturnira_hondurensis",0.255122,0.000875895,0.00119589,2128.75,741.5,0.368304,18,17,41749700,14522300,250,0.0201251
"Molossus_molossus",0.106056,0.00139596,0.00458608,2126.75,741,0.272329,25,32,100814000,35141800,1000,0.0474196
"Miniopterus_natalensis",0.10136,0.00278897,0.00955653,2127.75,739,0.296536,23,27,98590400,34320000,2500,0.0463988
"Eptesicus_fuscus",0.389892,0.00195153,0.00174021,2127,739.5,0.425357,11,9,20457500,7119580,1000,0.0105823
"Pipistrellus_kuhlii",1.32203,0.000397555,0.000104341,2132,739.75,0.465928,51,38,78252800,27166400,100,0.0381086
"Myotis_brandtii",0.214541,0.00298667,0.00487137,2124.75,743.5,Inf,1,0,7070710,2471960,5000,0.00352876
"Myotis_lucifugus",0.0822748,0.00110312,0.00468742,2125.25,743,0,0,1,3865830,1351520,1000,0.00485649
"Myotis_davidii",0.301385,0.00133703,0.00155183,2124.75,743.25,0.131094,3,8,20750600,7254090,500,0.00980151
"Myotis_myotis",0.492834,0.000248241,0.000176595,2124.25,744.75,0.770373,11,5,13007900,4554980,250,0.0061503
"Hipposideros_armiger",0.103206,0.0045869,0.0154971,2127.25,741.75,0.648535,26,14,68097700,23780500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.113429,0.00477772,0.0145774,2130.25,737.25,0.31171,9,10,25925200,8979040,5000,0.0122756
"Rhinolophus_sinicus",0.128625,0.00582037,0.0157038,2128,738.5,0.45083,13,10,28266700,9802660,5000,0.0132901
"Rousettus_aegyptiacus",0.263517,0.00100423,0.00131575,2131,735.75,0.276931,12,15,46106700,15960500,500,0.0218276
"Pteropus_alecto",0.13144,0.00402476,0.0105927,2129.75,736.75,0,0,3,3516220,1216370,2500,0.00268413
"Pteropus_giganteus",0.140009,0.00354655,0.00876973,2129.5,737.25,0,0,5,2745140,949938,2500,0.00140844
"Pteropus_vampyrus",0.0989542,0.00323495,0.0113194,2129.25,737.25,0.115311,1,3,2410880,834001,2500,0.0014088
