"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.099315,0.00145745,0.00504787,2121.5,729.75,0.262196,67,88,214806000,73974100,1000,0.101852
"Pteronotus_parnellii",0.124721,0.000916742,0.00252083,2122,727.75,0.221193,20,31,79595100,27289100,500,0.0379412
"Desmodus_rotundus",0.370326,0.00123681,0.00114596,2119.5,727.25,0.592551,19,11,48914500,16780400,500,0.0236955
"Phyllostomus_discolor",0.145439,0.000101495,0.0002382,2125.5,725.5,0.779124,16,7,22174100,7558410,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000500184,0,2125.75,723.25,1.02046,9,3,17765500,6042990,100,0.00928619
"Artibeus_jamaicensis",0.175292,0.00018561,0.000363727,2121.5,728.75,0.289077,16,19,37925600,13019100,250,0.0190481
"Sturnira_hondurensis",0.0875364,0.000322928,0.001258,2128.25,725.75,0.426939,20,16,40857700,13955000,250,0.0201251
"Molossus_molossus",0.184595,0.00128058,0.00237654,2118.5,725.75,0.27389,24,30,99065900,33916400,1000,0.0474196
"Miniopterus_natalensis",0.0796662,0.00259858,0.0111391,2123,725,0.251274,22,30,98017000,33585200,2500,0.0463988
"Eptesicus_fuscus",0.212586,0.00220061,0.00354771,2122,727.25,0.248778,8,11,21535100,7366510,1000,0.0105823
"Pipistrellus_kuhlii",0.340398,0.000238784,0.000240362,2120.25,726.5,0.522534,52,34,80293800,27432900,100,0.0381086
"Myotis_brandtii",0.109277,0.00224406,0.0070396,2121.5,727.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.137598,0.00153668,0.0038222,2122,726.25,0.342737,1,1,7588710,2600940,1000,0.00485649
"Myotis_davidii",0.349494,0.000785405,0.000772215,2121.5,729,0.428009,10,8,20406300,6987260,500,0.00980151
"Myotis_myotis",6.44589,0.00061981,3.28597e-05,2123,725.5,0.798012,7,3,10549400,3607940,250,0.0061503
"Hipposideros_armiger",0.104188,0.00395344,0.0130327,2123.25,729.25,0.370102,14,13,69964800,24044500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.085745,0.0052717,0.0211744,2122.5,731,0.412982,12,10,25903500,8914720,5000,0.0122756
"Rhinolophus_sinicus",0.0961645,0.00451229,0.0161089,2122,728.5,0.412809,12,10,26200600,9013190,5000,0.0132901
"Rousettus_aegyptiacus",0.295008,0.0025096,0.00292954,2121.25,730.5,0.478149,18,13,42742400,14760200,500,0.0218276
"Pteropus_alecto",0.0977188,0.00240991,0.00851828,2119.25,732,0.345564,1,1,3701890,1279240,2500,0.00268413
"Pteropus_giganteus",0.0916992,0.00253352,0.00954959,2119.25,732.5,Inf,2,0,896348,309731,2500,0.00140844
"Pteropus_vampyrus",0.147817,0.00336269,0.00785404,2119.5,731.75,Inf,1,0,2292760,792294,2500,0.0014088
