"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.183306,0.00155163,0.0030219,2116.25,755.5,0.166869,37,79,214201000,76317200,1000,0.101852
"Pteronotus_parnellii",0.857165,0.00129942,0.000535336,2121,749,0.225375,21,33,80261400,28425400,500,0.0379412
"Desmodus_rotundus",0.122563,0.000644522,0.00186753,2121.75,753.5,0.276147,14,18,49983700,17746500,500,0.0236955
"Phyllostomus_discolor",0.379194,0.00014753,0.000138466,2120,754.5,0.979392,11,4,20797000,7406690,100,0.0105002
"Phyllostomus_hastatus",0.0420275,0.000143575,0.00122411,2117.5,758.75,1.00152,14,5,18990500,6792650,100,0.00928619
"Artibeus_jamaicensis",0.142862,0.000564404,0.00140148,2121.25,752.5,0.354957,20,20,39622000,14064100,250,0.0190481
"Sturnira_hondurensis",0.151685,0.000734968,0.00170261,2123,746,0.5207,25,17,41977000,14863000,250,0.0201251
"Molossus_molossus",0.122712,0.00139944,0.00408036,2115.75,757,0.275913,27,35,98986700,35404100,1000,0.0474196
"Miniopterus_natalensis",0.129953,0.00300208,0.00827739,2115.5,758,0.186139,12,23,97414000,34754100,2500,0.0463988
"Eptesicus_fuscus",0.171195,0.00165684,0.00345254,2118.5,755.75,0.237853,10,15,16597100,5921520,1000,0.0105823
"Pipistrellus_kuhlii",0.0359857,3.20422e-05,0.000317187,2118.75,754.75,0.494942,50,36,79008900,28155500,100,0.0381086
"Myotis_brandtii",0.163809,0.00273913,0.00597337,2117,756.25,0,0,1,4814000,1717310,5000,0.00352876
"Myotis_lucifugus",0.530524,0.00233326,0.00157039,2117.25,756,0.0510199,1,7,9050560,3232310,1000,0.00485649
"Myotis_davidii",0.441716,0.0010101,0.000815871,2118.25,755.75,0.237422,4,6,17975000,6401500,500,0.00980151
"Myotis_myotis",1.90422,0.000857887,0.000160289,2119.25,754,0.355814,6,6,11686000,4158050,250,0.0061503
"Hipposideros_armiger",0.104135,0.00456216,0.0155634,2118.25,752.5,0.926483,26,10,70336100,25063500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.144971,0.00486359,0.0120057,2116.75,757.5,0.11003,4,13,23428100,8377780,5000,0.0122756
"Rhinolophus_sinicus",0.0904272,0.00432191,0.0170521,2118.25,755.75,0.238289,6,9,25956100,9277580,5000,0.0132901
"Rousettus_aegyptiacus",0.400516,0.00124726,0.00110221,2123.25,751.5,0.202555,12,21,45066100,15974700,500,0.0218276
"Pteropus_alecto",0.131194,0.00248782,0.00670608,2121.5,750.25,0.706176,2,1,5268210,1860140,2500,0.00268413
"Pteropus_giganteus",0.13014,0.00214274,0.00581217,2122.5,749.25,Inf,1,0,1519890,537000,2500,0.00140844
"Pteropus_vampyrus",0.125782,0.00265812,0.00745994,2122.5,749.25,Inf,1,0,1940190,685500,2500,0.0014088
