"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.204939,0.00149494,0.00249707,2133.25,730.25,0.255038,61,82,216988000,74391800,1000,0.101852
"Pteronotus_parnellii",0.271048,0.00108795,0.00138813,2126.75,735.5,0.41611,35,29,79308200,27343600,500,0.0379412
"Desmodus_rotundus",0.110354,0.000706409,0.00220491,2129.5,733.5,0.345148,14,14,49910800,17226600,500,0.0236955
"Phyllostomus_discolor",0.126083,0.000223123,0.000619867,2119.75,742.5,0.648833,13,7,21398700,7476120,100,0.0105002
"Phyllostomus_hastatus",0.227797,0.000423207,0.000649046,2121.75,741.25,0.698001,10,5,18533100,6468080,100,0.00928619
"Artibeus_jamaicensis",0.149317,0.000499267,0.00116076,2123,737,0.38179,22,20,37961000,13175600,250,0.0190481
"Sturnira_hondurensis",0.0980757,0.000578554,0.0020494,2125,738.25,0.540297,28,18,42559900,14782500,250,0.0201251
"Molossus_molossus",0.271639,0.00241782,0.00304841,2130.75,729.75,0.159304,13,28,89533900,30720500,1000,0.0474196
"Miniopterus_natalensis",0.0789314,0.00224044,0.0098288,2125.5,736,0.197722,20,35,94162000,32581400,2500,0.0463988
"Eptesicus_fuscus",0.184164,0.00156468,0.00291917,2129,731.5,0.343544,7,7,21235200,7295230,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000559674,0,2128.75,733.75,0.554886,55,34,80120900,27483100,100,0.0381086
"Myotis_brandtii",0.16342,0.00302566,0.00636806,2127.5,731.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.14745,0.00128456,0.00299367,2128,731.25,0.343948,1,1,7871750,2707480,1000,0.00485649
"Myotis_davidii",0.263955,0.000710935,0.000928199,2126.25,732.75,0.420884,11,9,20246600,6972120,500,0.00980151
"Myotis_myotis",0.300988,0.000940584,0.00107202,2127.25,729.75,0.458631,8,6,12080200,4155280,250,0.0061503
"Hipposideros_armiger",0.102663,0.00494164,0.0166657,2125.75,736,0.690537,14,7,67764800,23397100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.121123,0.00551233,0.0155904,2129.5,729.5,0.391995,8,7,25977900,8910310,5000,0.0122756
"Rhinolophus_sinicus",0.0898614,0.00463292,0.0176638,2128.5,729.25,0.571858,15,9,25784100,8846920,5000,0.0132901
"Rousettus_aegyptiacus",0.183594,0.0012521,0.00232544,2136.5,728.5,0.796714,21,9,45297200,15466700,500,0.0218276
"Pteropus_alecto",0.106259,0.00274113,0.00876467,2139.75,727,Inf,3,0,5598850,1904990,2500,0.00268413
"Pteropus_giganteus",0.103532,0.00269548,0.00884871,2139.75,727.25,0,0,1,239680,81452,2500,0.00140844
"Pteropus_vampyrus",0.111436,0.00279385,0.00852018,2140,727.25,0.339855,1,1,233247,79270.2,2500,0.0014088
