"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.180583,0.00167904,0.00328729,2118.5,749,0.230661,47,72,215652000,76201200,1000,0.101852
"Pteronotus_parnellii",0.108209,0.000987324,0.00323128,2118.5,750.25,0.482573,30,22,76854500,27197800,500,0.0379412
"Desmodus_rotundus",0.144714,0.000891488,0.00220476,2110.25,755.25,0.403435,17,15,47550300,16926600,500,0.0236955
"Phyllostomus_discolor",0.164047,0.000247319,0.000538102,2112.5,754,1.15943,13,4,19948200,7116450,100,0.0105002
"Phyllostomus_hastatus",0.167383,0.00018137,0.000385577,2114,752.25,0.641112,9,5,16929500,6029860,100,0.00928619
"Artibeus_jamaicensis",0.277623,0.000726604,0.000924728,2117.75,748.25,0.430365,17,14,40119800,14219200,250,0.0190481
"Sturnira_hondurensis",0.140298,0.000742727,0.00187956,2115.25,751,0.502042,17,12,42575100,15087900,250,0.0201251
"Molossus_molossus",0.315767,0.00226474,0.00255162,2113.75,752,0.317264,34,38,98895300,35067200,1000,0.0474196
"Miniopterus_natalensis",0.0738594,0.00161419,0.00773916,2117.25,749.75,0.324085,32,35,97274500,34480700,2500,0.0463988
"Eptesicus_fuscus",0.0724366,0.00129003,0.00627738,2115,745.5,0.244159,9,13,20794200,7333590,1000,0.0105823
"Pipistrellus_kuhlii",0.122922,4.72032e-06,1.34635e-05,2118.5,742.75,0.320898,41,45,77839700,27415500,100,0.0381086
"Myotis_brandtii",0.143695,0.00232226,0.00567408,2120.5,744.5,0,0,1,3392800,1191200,5000,0.00352876
"Myotis_lucifugus",0.180869,0.00150222,0.00291273,2121.5,744,0.584652,5,3,10093700,3540790,1000,0.00485649
"Myotis_davidii",0.180871,0.00101735,0.0019717,2121,743.5,0.210377,3,5,18197300,6380470,500,0.00980151
"Myotis_myotis",0.0781727,0.000323733,0.00145186,2120.75,743.5,Inf,5,0,11765200,4126260,250,0.0061503
"Hipposideros_armiger",0.137378,0.00589963,0.0152572,2115.25,751.5,0.857839,29,12,69552500,24688900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.130728,0.00544634,0.014807,2113.75,751.25,0.414136,7,6,24669900,8757190,5000,0.0122756
"Rhinolophus_sinicus",0.106856,0.00495235,0.0164496,2114.5,750.5,0.276085,7,9,27297400,9689640,5000,0.0132901
"Rousettus_aegyptiacus",0.224825,0.00082557,0.00129806,2116,748,0.354349,17,17,45038900,15959500,500,0.0218276
"Pteropus_alecto",0.130215,0.00322605,0.00877662,2115,749.25,Inf,2,0,4072760,1443520,2500,0.00268413
"Pteropus_giganteus",0.199441,0.00339396,0.00603123,2114.75,749.5,0,0,4,2543770,901538,2500,0.00140844
"Pteropus_vampyrus",0.129616,0.00312598,0.00854567,2114.5,749.25,NA,NA,NA,NA,NA,2500,0.0014088
