"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.100161,0.000790937,0.00264971,2146.5,720.25,0.215182,46,72,215312000,72518700,1000,0.101852
"Pteronotus_parnellii",0.0988455,0.000866904,0.00297919,2136.5,725.75,0.289137,23,27,81049400,27509900,500,0.0379412
"Desmodus_rotundus",0.0489114,0.000370661,0.00256623,2138.75,724.25,0.400862,13,11,49435800,16768200,500,0.0236955
"Phyllostomus_discolor",0.34561,0.000230412,0.000226676,2136,726.25,0.340015,9,9,22029600,7490380,100,0.0105002
"Phyllostomus_hastatus",0.231315,1.86861e-05,2.74381e-05,2135.25,725.25,0.509563,15,10,16334500,5548970,100,0.00928619
"Artibeus_jamaicensis",0.336474,0.000732425,0.000739342,2136.75,725.75,0.522096,20,13,39813600,13511200,250,0.0190481
"Sturnira_hondurensis",0.61884,0.000839581,0.00045932,2137.75,723.75,0.316336,14,15,42185400,14298000,250,0.0201251
"Molossus_molossus",0.18163,0.00187545,0.00349826,2137,724,0.264822,25,32,100928000,34212000,1000,0.0474196
"Miniopterus_natalensis",0.107412,0.00285819,0.00900168,2137.25,723,0.246418,16,22,98599500,33407900,2500,0.0463988
"Eptesicus_fuscus",0.168682,0.00153629,0.00311271,2133,729,0.0976666,4,14,20596600,7040590,1000,0.0105823
"Pipistrellus_kuhlii",0.120617,0.000305789,0.000863168,2136,727.25,0.656442,52,27,78648000,26806800,100,0.0381086
"Myotis_brandtii",0.110591,0.00298617,0.00925184,2132,730.5,Inf,1,0,4853570,1661480,5000,0.00352876
"Myotis_lucifugus",0.178232,0.00131715,0.00253211,2132,730.5,0.228301,2,3,6684740,2289200,1000,0.00485649
"Myotis_davidii",0.248792,0.0010728,0.00147864,2131.75,731,0.136911,4,10,19757900,6762660,500,0.00980151
"Myotis_myotis",0.216727,0.000386675,0.000610821,2133,730.25,0.114069,3,9,12928600,4424270,250,0.0061503
"Hipposideros_armiger",0.0828712,0.00323135,0.0132272,2136.5,724.75,0.576754,17,10,70787900,24016000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.104291,0.00458297,0.0148155,2143,722.5,0.30707,10,11,22495000,7598290,5000,0.0122756
"Rhinolophus_sinicus",0.0929036,0.00534818,0.0195096,2140,725.25,0.483342,10,7,23929500,8096310,5000,0.0132901
"Rousettus_aegyptiacus",0.278521,0.000917122,0.00111287,2140,723.25,0.386714,16,14,46338700,15679800,500,0.0218276
"Pteropus_alecto",0.0768057,0.00187553,0.0082529,2139.25,723,0.33797,1,1,1844030,623226,2500,0.00268413
"Pteropus_giganteus",0.0762705,0.00242273,0.0107356,2139.25,723,0,0,1,504863,170628,2500,0.00140844
"Pteropus_vampyrus",0.144195,0.00378007,0.00885883,2139.5,723,0.337938,1,1,1576770,532851,2500,0.0014088
