"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.105354,0.000767525,0.00248374,2139,729.25,0.279347,51,62,210893000,71619000,1000,0.101852
"Pteronotus_parnellii",0.136901,0.000746264,0.00184818,2145,727.25,0.361754,32,30,79990900,27128500,500,0.0379412
"Desmodus_rotundus",0.0860963,0.000837586,0.0033299,2141.5,733,1.15066,27,8,48116200,16404500,500,0.0236955
"Phyllostomus_discolor",7.96149,0.000323116,1.37504e-05,2146.5,727.25,0.413437,11,9,19955800,6750370,100,0.0105002
"Phyllostomus_hastatus",0.114396,0.000277377,0.000820753,2147,726.75,3.03985,18,2,19659800,6640320,100,0.00928619
"Artibeus_jamaicensis",0.381717,0.000614193,0.000546158,2144.75,728,0.508827,15,10,36761300,12470100,250,0.0190481
"Sturnira_hondurensis",0.154626,0.000857274,0.00189814,2140.25,732.75,0.499695,22,15,42134600,14355300,250,0.0201251
"Molossus_molossus",0.227254,0.001701,0.00255675,2141.5,731.5,0.320464,31,33,101331000,34567800,1000,0.0474196
"Miniopterus_natalensis",0.140647,0.00334679,0.00812735,2141,731.25,0.47031,29,21,98327400,33487300,2500,0.0463988
"Eptesicus_fuscus",0.115924,0.00173251,0.00509984,2140.75,730.5,0.248513,8,11,21506400,7348880,1000,0.0105823
"Pipistrellus_kuhlii",0.254351,0.000404081,0.000545742,2135.25,733.5,0.567625,48,29,81128200,27822100,100,0.0381086
"Myotis_brandtii",0.250087,0.00345508,0.00471761,2140,730.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.192271,0.00223671,0.00396782,2141,730.25,0.341503,2,2,5153450,1759920,1000,0.00485649
"Myotis_davidii",0.189921,0.0010753,0.00192868,2142.25,729.75,0.341087,7,7,20898500,7128210,500,0.00980151
"Myotis_myotis",0.205235,0.000388514,0.000646109,2141,730.75,0.455251,4,3,12075600,4123060,250,0.0061503
"Hipposideros_armiger",0.099307,0.00381538,0.0130293,2143,726.75,0.524588,17,11,69309800,23526500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.103206,0.00494022,0.0162742,2142.75,728.5,0.511207,6,4,23350100,7957830,5000,0.0122756
"Rhinolophus_sinicus",0.082651,0.00421302,0.0173622,2141,729.25,0.511411,12,8,28247300,9630650,5000,0.0132901
"Rousettus_aegyptiacus",0.361404,0.00193478,0.0018166,2140.25,726.25,0.293465,19,22,46245200,15714200,500,0.0218276
"Pteropus_alecto",0.0732715,0.00203253,0.00940412,2142.25,726.25,0.169428,1,2,4548530,1541300,2500,0.00268413
"Pteropus_giganteus",0.124606,0.00415949,0.0113166,2142.25,726.25,0.338856,1,1,1133380,384054,2500,0.00140844
"Pteropus_vampyrus",0.15478,0.00294575,0.00645204,2142.25,726.25,0.0847413,1,4,2060920,698579,2500,0.0014088
