"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0960575,0.00113514,0.00415919,2121,746.5,0.274407,47,60,215597000,75525100,1000,0.101852
"Pteronotus_parnellii",0.472737,0.00169558,0.00124287,2129.75,738,0.319741,24,26,80287100,27810400,500,0.0379412
"Desmodus_rotundus",0.174173,0.000765858,0.00152045,2128.5,736,0.145486,8,19,49932400,17253100,500,0.0236955
"Phyllostomus_discolor",0.159736,0.000292169,0.000638483,2122.75,741,0.847915,17,7,18010700,6288270,100,0.0105002
"Phyllostomus_hastatus",0.271666,0.000130506,0.000167866,2122,741.5,0.305637,7,8,17481700,6106330,100,0.00928619
"Artibeus_jamaicensis",0.0684074,0.000307464,0.00155694,2129.75,737.75,0.478795,18,13,39745100,13743700,250,0.0190481
"Sturnira_hondurensis",0.199883,0.000459977,0.000800029,2124.25,738.5,1.03741,30,10,39798600,13762500,250,0.0201251
"Molossus_molossus",0.202529,0.00144682,0.00248738,2126,740.25,0.135007,19,49,98613200,34334800,1000,0.0474196
"Miniopterus_natalensis",0.115376,0.00297445,0.00896709,2127.5,740,0.257203,17,23,97487100,33923600,2500,0.0463988
"Eptesicus_fuscus",0.280768,0.00175126,0.00217355,2125,740.5,0.139319,6,15,21546100,7504460,1000,0.0105823
"Pipistrellus_kuhlii",0.561298,0.000355985,0.000221789,2122.5,742.25,0.49431,54,38,80080900,27856000,100,0.0381086
"Myotis_brandtii",0.258035,0.00362216,0.00488317,2127.25,740,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.245966,0.00257659,0.00363783,2128,739,1.04342,3,1,8888040,3091330,1000,0.00485649
"Myotis_davidii",0.296213,0.000957481,0.00111808,2129.25,736.5,0.693647,6,3,19430100,6738810,500,0.00980151
"Myotis_myotis",0.441497,0.00089682,0.00070502,2128.5,738.75,0.462998,4,3,12961800,4500960,250,0.0061503
"Hipposideros_armiger",0.0729473,0.00393558,0.0187333,2129,739.25,0.294416,11,13,69591200,24214000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.112111,0.00451839,0.0140518,2126.75,741.5,0.0580871,2,12,25046300,8729200,5000,0.0122756
"Rhinolophus_sinicus",0.0619512,0.00275759,0.0154962,2128.5,741,0.104489,3,10,25737100,8964180,5000,0.0132901
"Rousettus_aegyptiacus",0.210398,0.000963457,0.00159223,2127.5,739.75,0.226306,13,20,46385600,16149800,500,0.0218276
"Pteropus_alecto",0.0773972,0.00282004,0.0126804,2127.75,740.5,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.090806,0.00187231,0.00718303,2127.75,741.25,0.347987,1,1,2530130,880454,2500,0.00140844
"Pteropus_vampyrus",0.0851313,0.00188698,0.00771314,2128,740.5,0.116003,1,3,2772550,964872,2500,0.0014088
