"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.155557,0.00152523,0.00338965,2128.25,735.75,0.181032,44,84,211811000,73203300,1000,0.101852
"Pteronotus_parnellii",0.201591,0.00111601,0.0019207,2124.25,737,0.370146,32,30,78685600,27304800,500,0.0379412
"Desmodus_rotundus",0.0792604,0.000362893,0.00159597,2120.75,739.25,0.402184,22,19,48911100,16988800,500,0.0236955
"Phyllostomus_discolor",0.0759606,0.000114227,0.000524367,2120,739.25,0.474039,15,11,21550200,7491460,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000570417,0,2124.25,734.5,0.157235,5,11,19543700,6760510,100,0.00928619
"Artibeus_jamaicensis",0.195064,0.000644535,0.00115272,2119.75,739.5,0.329295,17,18,40247300,14032800,250,0.0190481
"Sturnira_hondurensis",0.348612,0.000487227,0.000485692,2121.5,737.25,0.417511,18,15,42597200,14820700,250,0.0201251
"Molossus_molossus",0.0624376,0.000945688,0.00524227,2125.75,735.75,0.220737,23,36,100565000,34745500,1000,0.0474196
"Miniopterus_natalensis",0.0551512,0.00183766,0.011489,2128.75,734,0.641809,26,14,95729100,33083000,2500,0.0463988
"Eptesicus_fuscus",0.160181,0.0022967,0.00496548,2125.25,736,0.148287,6,14,17886400,6188730,1000,0.0105823
"Pipistrellus_kuhlii",0.253743,0.0004478,0.000608016,2129,733.5,0.555045,61,38,80456800,27819200,100,0.0381086
"Myotis_brandtii",0.101113,0.00307109,0.0105211,2124,735.75,0,0,1,4369070,1513440,5000,0.00352876
"Myotis_lucifugus",0.127301,0.00141968,0.0038604,2124.75,735.5,0,0,4,7467980,2585460,1000,0.00485649
"Myotis_davidii",0.214416,0.00189491,0.00305367,2124.25,734,0.23943,9,13,20318600,7027080,500,0.00980151
"Myotis_myotis",5.78474,0.00108437,6.4718e-05,2126,734,0.207559,6,10,11838400,4095290,250,0.0061503
"Hipposideros_armiger",0.117312,0.00444944,0.0130523,2130,733,0.268541,14,18,69930000,24144500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.113548,0.00522457,0.0159083,2128.75,736,0.215973,5,8,23040800,7961880,5000,0.0122756
"Rhinolophus_sinicus",0.165934,0.00641776,0.0133906,2127.25,736.5,0.395257,8,7,27546200,9526840,5000,0.0132901
"Rousettus_aegyptiacus",0.161174,0.00113723,0.00245114,2128.75,739.5,0.607098,21,12,44525500,15446500,500,0.0218276
"Pteropus_alecto",0.162001,0.00361962,0.00767031,2133,732.25,0.343284,2,2,5173830,1776090,2500,0.00268413
"Pteropus_giganteus",0.0688368,0.00255146,0.0127287,2133,732.5,0.343333,1,1,2404450,825528,2500,0.00140844
"Pteropus_vampyrus",0.0667879,0.00223808,0.0115052,2133.5,732.5,0,0,1,2060960,707595,2500,0.0014088
