"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.368041,0.00176892,0.00164339,2134.25,729.75,0.328381,59,62,216911000,74851400,1000,0.101852
"Pteronotus_parnellii",0.444989,0.0012958,0.00101288,2126.75,739.75,0.492512,34,24,79740100,27722100,500,0.0379412
"Desmodus_rotundus",0.224924,0.00105752,0.00162165,2131,735,0.391374,17,15,49428600,17069200,500,0.0236955
"Phyllostomus_discolor",0.239922,0.000453897,0.000657513,2127.75,739.5,1.30274,15,4,21946100,7624010,100,0.0105002
"Phyllostomus_hastatus",Inf,9.40844e-06,0,2125.75,741,0.753786,13,6,19626400,6828060,100,0.00928619
"Artibeus_jamaicensis",0.161964,0.000531684,0.00114481,2126.25,741.5,0.52145,15,10,39250700,13644900,250,0.0190481
"Sturnira_hondurensis",2.86102,0.00154244,0.000185965,2132.25,735.5,0.345662,15,15,42236100,14599400,250,0.0201251
"Molossus_molossus",0.124823,0.00110946,0.00307796,2128.25,737,0.158621,22,48,100484000,34775700,1000,0.0474196
"Miniopterus_natalensis",0.0756577,0.00203046,0.00922595,2131.5,732.75,0.240073,23,33,98518100,33934900,2500,0.0463988
"Eptesicus_fuscus",0.081989,0.00120044,0.0050557,2130.75,735.75,0.229923,8,12,21483600,7409340,1000,0.0105823
"Pipistrellus_kuhlii",0.181278,0.000188861,0.000357869,2131,732,0.625876,49,27,80840400,27879500,100,0.0381086
"Myotis_brandtii",0.211892,0.00399331,0.00650173,2129.75,734.75,Inf,1,0,6092500,2102840,5000,0.00352876
"Myotis_lucifugus",0.08824,0.0012081,0.00472335,2129.75,734.75,0.115,1,3,9072690,3130080,1000,0.00485649
"Myotis_davidii",0.271704,0.0012378,0.00156236,2132.25,731.25,0.143025,5,12,18833900,6464930,500,0.00980151
"Myotis_myotis",0.150643,0.000678143,0.0015465,2130.75,732,0.549519,8,5,11552900,3967850,250,0.0061503
"Hipposideros_armiger",0.125674,0.00543006,0.0149576,2127.5,736.5,0.623841,18,10,68325600,23680200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.127138,0.00472999,0.0129239,2123.75,737.75,0.248,10,14,25800700,8957990,5000,0.0122756
"Rhinolophus_sinicus",0.197058,0.00609005,0.0106853,2128,735.75,0.213453,8,13,27911300,9681330,5000,0.0132901
"Rousettus_aegyptiacus",0.509794,0.00142806,0.000968501,2129.5,736.25,0.392502,17,15,44493700,15409300,500,0.0218276
"Pteropus_alecto",0.168021,0.00305027,0.00631083,2128,739.75,0.347075,1,1,3539700,1228540,2500,0.00268413
"Pteropus_giganteus",0.154559,0.00393027,0.00882575,2128.5,738.75,0,0,1,2237050,776426,2500,0.00140844
"Pteropus_vampyrus",0.117096,0.00361801,0.0107166,2128.5,738.25,Inf,1,0,2726610,946339,2500,0.0014088
