"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.170829,0.00191311,0.0038699,2127,735,0.234435,57,84,212200000,73311600,1000,0.101852
"Pteronotus_parnellii",0.163058,0.000932087,0.00198409,2125.5,737.75,0.3009,26,30,80255700,27864100,500,0.0379412
"Desmodus_rotundus",0.197967,0.00152776,0.00268289,2125,738.75,0.201098,11,19,48684200,16910500,500,0.0236955
"Phyllostomus_discolor",0.303523,2.3232e-05,2.67646e-05,2126.25,743.5,0.582157,15,9,22297200,7788270,100,0.0105002
"Phyllostomus_hastatus",0,0,0.000552174,2121.5,745.25,0.505741,13,9,18942800,6632400,100,0.00928619
"Artibeus_jamaicensis",0.0410661,0.000415641,0.00353935,2124,742.75,1.1979,24,7,40268200,14069200,250,0.0190481
"Sturnira_hondurensis",0.478579,0.000852733,0.000623935,2123.25,743.5,0.350161,12,12,40039900,14020400,250,0.0201251
"Molossus_molossus",0.0810262,0.00102461,0.0043483,2128.75,732,0.238735,27,39,97656000,33675600,1000,0.0474196
"Miniopterus_natalensis",0.175494,0.00312275,0.00612645,2128.25,732.75,0.377498,23,21,95900100,33054100,2500,0.0463988
"Eptesicus_fuscus",0.0691199,0.00169109,0.00846015,2127,735.5,0.186564,7,13,21208200,7348120,1000,0.0105823
"Pipistrellus_kuhlii",0.229067,0.00038933,0.000594202,2120.25,741.25,0.397991,40,35,80346100,27979900,100,0.0381086
"Myotis_brandtii",0.248065,0.00417688,0.00583777,2125,736.75,Inf,1,0,3970430,1375320,5000,0.00352876
"Myotis_lucifugus",0.33979,0.00134913,0.00137848,2124.25,737.5,0.578137,5,3,8282420,2873020,1000,0.00485649
"Myotis_davidii",0.431569,0.00187864,0.0015075,2126,736.25,0.197915,4,7,18904100,6547470,500,0.00980151
"Myotis_myotis",0.163982,0.000622478,0.00131443,2126.25,736.25,0.761243,11,5,11172500,3865900,250,0.0061503
"Hipposideros_armiger",0.13057,0.0051211,0.013446,2133,731.25,0.717695,27,13,68479000,23663400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.109083,0.00430486,0.0137293,2123.5,738.75,0.539907,14,9,25981900,9017890,5000,0.0122756
"Rhinolophus_sinicus",0.116233,0.00585312,0.0173956,2125.5,734.25,0.606746,14,8,26119800,9056060,5000,0.0132901
"Rousettus_aegyptiacus",0.138327,0.000711577,0.00177228,2129.75,733.75,0.155295,14,31,46291200,15918000,500,0.0218276
"Pteropus_alecto",0.0819586,0.0017727,0.00743069,2129.25,731.5,0.343868,2,2,2876310,989070,2500,0.00268413
"Pteropus_giganteus",0.0694387,0.001808,0.00894099,2129.5,731.25,0.343548,2,2,2372050,814914,2500,0.00140844
"Pteropus_vampyrus",0.0746783,0.0021471,0.00987292,2129.5,731.25,0.68698,2,1,2039920,700690,2500,0.0014088
