"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.143676,0.00156857,0.00377104,2131.5,736.25,0.214362,51,82,217085000,74820700,1000,0.101852
"Pteronotus_parnellii",0.545106,0.00203341,0.00127951,2137,733,0.217445,19,30,79905200,27434200,500,0.0379412
"Desmodus_rotundus",0.0955292,0.000566172,0.00202841,2140.25,732.5,0.235051,11,16,48617400,16621900,500,0.0236955
"Phyllostomus_discolor",2.14424,0.000252947,4.04612e-05,2140,734,0.299752,7,8,21534500,7377130,100,0.0105002
"Phyllostomus_hastatus",0.169876,0.000211094,0.000426862,2136.75,734,0.971873,17,6,18779300,6441550,100,0.00928619
"Artibeus_jamaicensis",0.248971,0.000776814,0.00106894,2141,733.5,0.288613,16,19,40370800,13836200,250,0.0190481
"Sturnira_hondurensis",0.18861,0.00109886,0.00199465,2141,733,0.68428,22,11,42631100,14585800,250,0.0201251
"Molossus_molossus",0.195886,0.00229764,0.00400542,2137,729.75,0.357369,23,22,96295000,32916600,1000,0.0474196
"Miniopterus_natalensis",0.128028,0.00379337,0.0101824,2138,734.75,0.171553,18,36,97257300,33369600,2500,0.0463988
"Eptesicus_fuscus",0.117642,0.00136827,0.00399257,2137.5,733.75,0.0624555,2,11,22003500,7558320,1000,0.0105823
"Pipistrellus_kuhlii",0.137836,0.000108905,0.000273114,2135,738,0.292881,40,47,80719000,27778200,100,0.0381086
"Myotis_brandtii",0.170339,0.00356277,0.00716429,2138.5,732.5,0,0,1,7425270,2545710,5000,0.00352876
"Myotis_lucifugus",0.250075,0.00220408,0.00301997,2138.5,732.75,0.285232,5,6,10169300,3480740,1000,0.00485649
"Myotis_davidii",0.237062,0.000767013,0.00111143,2136.75,734,0.187463,6,11,19298200,6632460,500,0.00980151
"Myotis_myotis",6.14133,0.000864925,4.84183e-05,2135.75,734.25,0.187672,6,11,12792800,4401560,250,0.0061503
"Hipposideros_armiger",0.0994097,0.0047495,0.016354,2137.75,731.75,0.325587,18,19,70656900,24283100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.107105,0.00464465,0.0150005,2133.5,738,0.388175,9,8,25077200,8652750,5000,0.0122756
"Rhinolophus_sinicus",0.108693,0.00449127,0.0142703,2134.75,737.25,0.776737,9,4,24938500,8609180,5000,0.0132901
"Rousettus_aegyptiacus",0.145265,0.00128863,0.00305776,2134.5,735.75,0.469237,15,11,45036800,15497500,500,0.0218276
"Pteropus_alecto",0.120575,0.00379788,0.0108412,2134.75,734.75,Inf,1,0,401333,138039,2500,0.00268413
"Pteropus_giganteus",0.0719245,0.00236132,0.0112998,2134.75,734.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0927436,0.0021719,0.00806667,2134.5,735.25,Inf,1,0,2952360,1016160,2500,0.0014088
