"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.26758,0.00192736,0.002469,2135.5,732,0.289319,58,69,215504000,74174100,1000,0.101852
"Pteronotus_parnellii",0.119229,0.00103558,0.0029845,2132.5,732.75,0.229007,26,39,76405600,26246100,500,0.0379412
"Desmodus_rotundus",0.243068,0.00182987,0.0026026,2134,737.75,0.55724,21,13,50136400,17295000,500,0.0236955
"Phyllostomus_discolor",Inf,9.31515e-06,0,2136.25,735.75,0.383406,10,9,21230300,7325830,100,0.0105002
"Phyllostomus_hastatus",Inf,1.4011e-05,0,2134,736.5,0.543248,11,7,18287400,6322020,100,0.00928619
"Artibeus_jamaicensis",0.955268,0.000232431,8.44113e-05,2128,738.25,1.0401,21,7,40403200,14007800,250,0.0190481
"Sturnira_hondurensis",0.0664816,0.000396466,0.00206411,2130.75,737.5,0.307279,16,18,41845900,14465700,250,0.0201251
"Molossus_molossus",0.201993,0.00209,0.00356504,2131.75,734.5,0.329119,22,23,98625500,33935000,1000,0.0474196
"Miniopterus_natalensis",0.12775,0.00242848,0.0065691,2132,736.75,0.301728,21,24,97958400,33779200,2500,0.0463988
"Eptesicus_fuscus",0.191606,0.00152458,0.00275174,2133.25,737.75,0.0863848,2,8,22210800,7674700,1000,0.0105823
"Pipistrellus_kuhlii",3.17048,0.000859107,9.37706e-05,2135.5,739,0.412242,37,31,78733900,27194000,100,0.0381086
"Myotis_brandtii",0.0706519,0.00228192,0.0111494,2134.25,736.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.143734,0.00121883,0.00292757,2134,736.75,0.258879,3,4,9697050,3347160,1000,0.00485649
"Myotis_davidii",0.151687,0.00135544,0.00307935,2135.75,736,0.482918,7,5,18084700,6238150,500,0.00980151
"Myotis_myotis",0.762525,0.00109038,0.000492329,2136.25,735.5,0.4019,7,6,12885500,4438870,250,0.0061503
"Hipposideros_armiger",0.109746,0.00515094,0.0161143,2133.5,732.5,0.501423,19,13,70022200,24023100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0692912,0.00332422,0.0164672,2134.75,732.75,0.457784,8,6,24871700,8539420,5000,0.0122756
"Rhinolophus_sinicus",0.105538,0.00486882,0.015917,2131.75,735.5,0.393379,8,7,26054100,8967990,5000,0.0132901
"Rousettus_aegyptiacus",0.0852769,0.00045319,0.00183015,2135,735.25,0.344622,18,18,46211500,15925500,500,0.0218276
"Pteropus_alecto",0.159426,0.00315815,0.00684481,2131.5,736.5,0,0,1,3780040,1304930,2500,0.00268413
"Pteropus_giganteus",0.0924236,0.00186118,0.00695177,2132,736,Inf,1,0,238728,82488,2500,0.00140844
"Pteropus_vampyrus",0.124703,0.00199517,0.00552322,2132,736,Inf,1,0,503034,173814,2500,0.0014088
