"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0679708,0.000830856,0.00413222,2138,722.75,0.249793,48,65,217232000,73481100,1000,0.101852
"Pteronotus_parnellii",0.246492,0.00105517,0.00145464,2136.5,726,0.152514,13,29,79140400,26925400,500,0.0379412
"Desmodus_rotundus",0.135836,0.000972965,0.0024489,2132.25,729,0.255681,15,20,48300000,16465800,500,0.0236955
"Phyllostomus_discolor",0.199384,0.000870471,0.00150125,2128,731.75,0.539994,11,7,20923200,7189900,100,0.0105002
"Phyllostomus_hastatus",0,0,0.000986234,2129,732.75,0.572648,15,9,19144100,6577700,100,0.00928619
"Artibeus_jamaicensis",0.302125,0.000757532,0.000861274,2131,732,0.369328,14,13,40391300,13852100,250,0.0190481
"Sturnira_hondurensis",0.110866,0.000705418,0.00219688,2129.5,735.25,0.497117,26,18,42390600,14589100,250,0.0201251
"Molossus_molossus",0.233684,0.00197092,0.002836,2140.5,719.75,0.196593,21,36,99424400,33507700,1000,0.0474196
"Miniopterus_natalensis",0.0816096,0.0020821,0.00858376,2140.75,720.25,0.288613,24,28,97893200,32962100,2500,0.0463988
"Eptesicus_fuscus",0.14741,0.00135937,0.00311413,2138.75,722.25,0.187721,5,9,22399400,7568700,1000,0.0105823
"Pipistrellus_kuhlii",0.331227,0.00052249,0.000539071,2131.75,728.5,0.58361,55,32,81393500,27637600,100,0.0381086
"Myotis_brandtii",0.131365,0.00286598,0.00735385,2139.75,721.25,0.336787,1,1,6375280,2147110,5000,0.00352876
"Myotis_lucifugus",0.159194,0.00155847,0.00329718,2140,720.75,0.112255,1,3,7323790,2466410,1000,0.00485649
"Myotis_davidii",0.103658,0.000423707,0.00137827,2140.5,721.75,0.590259,7,4,19978300,6738520,500,0.00980151
"Myotis_myotis",0.811651,0.000718914,0.000299874,2137.75,723.75,0.506722,6,4,12143400,4102210,250,0.0061503
"Hipposideros_armiger",0.0928909,0.00375942,0.0136212,2140,720.25,0.709571,21,10,70028600,23662000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.100175,0.00449052,0.0152186,2136.25,725.25,0.259505,13,17,24706400,8384180,5000,0.0122756
"Rhinolophus_sinicus",0.0683359,0.0044263,0.021947,2137.5,724.25,0.947895,14,5,27263600,9229640,5000,0.0132901
"Rousettus_aegyptiacus",0.188308,0.000560373,0.00101027,2138.5,726,0.387771,16,14,46140300,15655400,500,0.0218276
"Pteropus_alecto",0.172386,0.00357829,0.00702339,2140.5,724.25,0.169114,2,4,5681380,1921600,2500,0.00268413
"Pteropus_giganteus",0.154431,0.00338678,0.00741697,2140.75,724,0,0,2,2767990,936132,2500,0.00140844
"Pteropus_vampyrus",0.086223,0.00250969,0.00984396,2140.75,724,0,0,1,2194270,742100,2500,0.0014088
