"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.115856,0.00132742,0.00391953,2140.5,732.25,0.306963,50,56,212603000,73092600,1000,0.101852
"Pteronotus_parnellii",0.0736404,0.000643875,0.00300175,2138,734,0.344495,25,25,78109100,26908200,500,0.0379412
"Desmodus_rotundus",0.129515,0.00114829,0.00305122,2135,734.75,0.385079,19,17,48043600,16553200,500,0.0236955
"Phyllostomus_discolor",0.113406,0.000381477,0.00115312,2139,733.25,0.269166,11,14,22177400,7597420,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000543104,0,2138,733.5,0.479347,7,5,19693100,6742720,100,0.00928619
"Artibeus_jamaicensis",0.0421021,8.43971e-05,0.000689963,2133.25,734.25,0.429745,10,8,37355400,12842700,250,0.0190481
"Sturnira_hondurensis",0.302256,0.000591849,0.000674948,2134.5,735.75,0.619852,18,10,42312700,14570900,250,0.0201251
"Molossus_molossus",0.176005,0.0010376,0.00202645,2137.5,734.75,0.206728,24,40,99069700,34134100,1000,0.0474196
"Miniopterus_natalensis",0.11918,0.00281111,0.00807744,2138.25,732.25,0.232966,21,31,97625100,33573500,2500,0.0463988
"Eptesicus_fuscus",0.103612,0.0014889,0.00492319,2139.5,733,0.538547,11,7,20623100,7067770,1000,0.0105823
"Pipistrellus_kuhlii",1.77932,0.000278727,5.39382e-05,2137.5,736,0.507243,59,40,78160400,26878900,100,0.0381086
"Myotis_brandtii",0.116593,0.00281772,0.00828831,2138.75,733.5,Inf,1,0,6148910,2108810,5000,0.00352876
"Myotis_lucifugus",0.162815,0.00156297,0.0032904,2139.25,733.25,0.228604,2,3,8115330,2782800,1000,0.00485649
"Myotis_davidii",0.329781,0.00167797,0.00174938,2138.5,735.25,0.275115,4,5,18784100,6459750,500,0.00980151
"Myotis_myotis",0.395225,0.000661884,0.000575201,2138.5,734.5,1.02888,6,2,9345370,3205100,250,0.0061503
"Hipposideros_armiger",0.0793002,0.00409779,0.0177529,2136.5,734,0.345793,20,20,69113100,23898900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0925178,0.00457993,0.0170227,2135.25,734.25,0.68922,12,6,24432600,8419730,5000,0.0122756
"Rhinolophus_sinicus",0.0799164,0.00437796,0.0188743,2134.75,735.5,0.574185,10,6,27464700,9461900,5000,0.0132901
"Rousettus_aegyptiacus",0.219908,0.00069157,0.00108278,2134,734.75,0.546304,19,12,41864800,14444800,500,0.0218276
"Pteropus_alecto",0.10352,0.00222282,0.00743702,2131.5,738.25,0.173184,1,2,4505780,1560660,2500,0.00268413
"Pteropus_giganteus",0.0814705,0.00225487,0.0095849,2131.75,738.25,0,0,1,304804,105570,2500,0.00140844
"Pteropus_vampyrus",0.140969,0.00231638,0.00569314,2131.5,738.5,0,0,2,1549720,536708,2500,0.0014088
