"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.125828,0.00132974,0.00364281,2125,732.5,0.289203,59,70,216537000,74298700,1000,0.101852
"Pteronotus_parnellii",0.237136,0.00100342,0.00146259,2117.75,732,0.357711,27,26,77978700,26860700,500,0.0379412
"Desmodus_rotundus",0.387271,0.00214504,0.00190926,2118.5,730.25,0.22364,13,20,49191000,16924700,500,0.0236955
"Phyllostomus_discolor",0.196924,0.000624104,0.00108512,2125.5,727.75,0.743084,13,6,21172600,7261390,100,0.0105002
"Phyllostomus_hastatus",0.153592,0.000305046,0.00068237,2123.25,729.5,0.294288,12,14,19381400,6654340,100,0.00928619
"Artibeus_jamaicensis",1.80342,0.00109159,0.000208806,2119.75,731.25,0.361977,22,21,35393300,12229200,250,0.0190481
"Sturnira_hondurensis",0.299463,0.000531355,0.000613508,2118.5,732.5,0.211206,11,18,42579400,14715800,250,0.0201251
"Molossus_molossus",0.269653,0.00160448,0.00206269,2119.5,734.75,0.247333,20,28,98729000,34186600,1000,0.0474196
"Miniopterus_natalensis",0.100211,0.00168234,0.00578043,2123.75,731.25,0.262997,19,25,98011800,33916800,2500,0.0463988
"Eptesicus_fuscus",0.160513,0.00191278,0.00412775,2119.75,734.25,0.18598,7,13,21647900,7476970,1000,0.0105823
"Pipistrellus_kuhlii",0.140434,0.000395538,0.000973616,2119.75,732.75,0.746772,54,25,76787200,26547500,100,0.0381086
"Myotis_brandtii",0.184465,0.00260969,0.00487456,2123.75,731.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.165034,0.00190081,0.00396483,2124.25,731.25,Inf,7,0,9258760,3188680,1000,0.00485649
"Myotis_davidii",0.133009,0.000964178,0.00250657,2122,733.75,0.575606,5,3,12333500,4259540,500,0.00980151
"Myotis_myotis",0.28728,0.00046238,0.000555643,2123.25,733,0.63292,11,6,12886500,4448800,250,0.0061503
"Hipposideros_armiger",0.0763075,0.00420573,0.0189186,2125.25,729.5,0.630462,22,12,69396500,23864700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.112288,0.00457826,0.0140146,2124.5,730.25,0.206606,6,10,21508900,7406440,5000,0.0122756
"Rhinolophus_sinicus",0.105354,0.0048751,0.0159331,2123,731,0.12916,3,8,28011000,9647740,5000,0.0132901
"Rousettus_aegyptiacus",0.117377,0.000740944,0.00216312,2123.75,727.75,0.32199,16,17,44755100,15311400,500,0.0218276
"Pteropus_alecto",0.12706,0.00297489,0.00802945,2124.25,728.5,0.171529,1,2,3863950,1325560,2500,0.00268413
"Pteropus_giganteus",0.182669,0.00349213,0.00655771,2123.75,728.5,Inf,1,0,1467860,503394,2500,0.00140844
"Pteropus_vampyrus",0.138221,0.00310358,0.00770038,2124.25,728.5,0,0,1,1435990,492466,2500,0.0014088
