"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.293965,0.00138395,0.00162105,2137.5,736,0.189467,48,88,216534000,75214500,1000,0.101852
"Pteronotus_parnellii",0.211672,0.000866191,0.00142191,2133.25,741.25,0.241033,18,26,79651100,27731200,500,0.0379412
"Desmodus_rotundus",0.259373,0.000862977,0.00116254,2130.75,744.5,0.634819,20,11,46881600,16368800,500,0.0236955
"Phyllostomus_discolor",0.0668353,0.000140701,0.000731254,2133.25,741,0.463067,12,9,22161700,7696760,100,0.0105002
"Phyllostomus_hastatus",0.796067,0.000211661,9.24325e-05,2131.5,741,0.522119,15,10,19582700,6816320,100,0.00928619
"Artibeus_jamaicensis",0.247208,0.000353017,0.00049522,2136.75,741,0.347085,13,13,39027700,13545900,250,0.0190481
"Sturnira_hondurensis",0.172214,0.000709887,0.00143487,2134.5,743,0.396321,16,14,42822700,14850100,250,0.0201251
"Molossus_molossus",0.0752081,0.00126348,0.00585121,2134,743.25,0.348886,21,21,96280700,33591000,1000,0.0474196
"Miniopterus_natalensis",0.118226,0.00275451,0.00815455,2130,745.5,0.187772,15,28,88722100,31097800,2500,0.0463988
"Eptesicus_fuscus",0.112884,0.00143956,0.00446699,2129,745.75,0.185321,9,17,22192100,7768330,1000,0.0105823
"Pipistrellus_kuhlii",0.0670563,0.000102414,0.00053534,2129,746.25,0.497116,44,31,80705700,28266500,100,0.0381086
"Myotis_brandtii",0.109657,0.00308985,0.00986772,2129.5,745.75,0,0,3,5138480,1799490,5000,0.00352876
"Myotis_lucifugus",0.109697,0.00126151,0.00403139,2128.75,746.25,0.100079,2,7,8414630,2947450,1000,0.00485649
"Myotis_davidii",0.279288,0.00165858,0.00207998,2128.5,745.5,0.222856,7,11,20395000,7142390,500,0.00980151
"Myotis_myotis",0.499876,0.000510593,0.000358236,2128.5,746.5,0.35093,8,8,11814900,4146220,250,0.0061503
"Hipposideros_armiger",0.0542274,0.00297757,0.0191943,2130.5,744.75,0.350042,12,12,66690200,23344400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0880887,0.00429059,0.0170108,2131.75,744.5,0.466168,4,3,25356900,8865430,5000,0.0122756
"Rhinolophus_sinicus",0.108524,0.00604293,0.0195373,2129,747,0.299941,6,7,27851900,9746260,5000,0.0132901
"Rousettus_aegyptiacus",0.138688,0.00111784,0.00282263,2129.5,745.75,0.26238,18,24,44869300,15697100,500,0.0218276
"Pteropus_alecto",0.146533,0.00369893,0.00883504,2130,745.5,0.349832,2,2,4451870,1557410,2500,0.00268413
"Pteropus_giganteus",0.105506,0.00287954,0.0095556,2130,745.75,Inf,1,0,1844360,645820,2500,0.00140844
"Pteropus_vampyrus",0.111953,0.00244574,0.00764959,2129.75,745.75,0,0,1,2960350,1036590,2500,0.0014088
