"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.166221,0.00161297,0.00339141,2119.5,740.75,0.303167,62,71,215595000,74849500,1000,0.101852
"Pteronotus_parnellii",0.263377,0.00118294,0.00156534,2124,740.25,0.498852,40,28,79728200,27840800,500,0.0379412
"Desmodus_rotundus",0.105901,0.00126006,0.00412929,2127.25,738.25,0.405716,21,18,48949600,17022600,500,0.0236955
"Phyllostomus_discolor",0.0478404,0.000332597,0.00240817,2125.5,736.25,0.34666,10,10,20347400,7053610,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000435874,0,2122,741.5,1.74135,10,2,18234300,6350450,100,0.00928619
"Artibeus_jamaicensis",3.00574,0.000547328,6.38916e-05,2124,745.25,0.437102,15,12,39599900,13847400,250,0.0190481
"Sturnira_hondurensis",0.0462258,0.000287044,0.00217077,2123.25,742.25,0.465423,20,15,41919800,14632800,250,0.0201251
"Molossus_molossus",0.155064,0.00226597,0.00507348,2123.5,737.25,0.190135,28,51,100100000,34666200,1000,0.0474196
"Miniopterus_natalensis",0.147979,0.00308876,0.00722203,2125,735.25,0.239119,20,29,90313700,31313800,2500,0.0463988
"Eptesicus_fuscus",0.147301,0.0019389,0.00454436,2127.5,734.5,0.207129,6,10,17610700,6079460,1000,0.0105823
"Pipistrellus_kuhlii",2.03345,0.000236449,4.03101e-05,2125.25,736.75,0.45716,41,31,77298500,26718800,100,0.0381086
"Myotis_brandtii",0.133256,0.00272476,0.00705443,2128.25,734.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0611632,0.00121079,0.00683439,2127.5,734.5,0.344969,3,3,8855710,3054940,1000,0.00485649
"Myotis_davidii",0.0783729,0.000524553,0.00231201,2127.75,735,0.138245,2,5,19380800,6698250,500,0.00980151
"Myotis_myotis",0.112281,0.000520757,0.00160634,2126.5,736.5,0.691464,6,3,12057800,4168750,250,0.0061503
"Hipposideros_armiger",0.105349,0.00523301,0.0170981,2129.5,733,0.750448,24,11,70393800,24212300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.15749,0.00465416,0.0101865,2126.5,733,0.344579,13,13,22627800,7797080,5000,0.0122756
"Rhinolophus_sinicus",0.10076,0.00478517,0.0163661,2127,733,0.516335,12,8,24630900,8478530,5000,0.0132901
"Rousettus_aegyptiacus",0.153182,0.00133273,0.00300025,2128.5,734,0.304369,15,17,43042000,14847400,500,0.0218276
"Pteropus_alecto",0.263417,0.00281858,0.00370034,2128.25,736,0.172896,1,2,1953910,675648,2500,0.00268413
"Pteropus_giganteus",0.154418,0.00292567,0.0065581,2127.75,736.5,0.345929,1,1,2694150,931986,2500,0.00140844
"Pteropus_vampyrus",0.111101,0.00207641,0.00646918,2127.75,736.5,Inf,1,0,1049230,362848,2500,0.0014088
