"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.2528,0.00176264,0.00238578,2131.25,729.25,0.185658,45,83,214204000,73351100,1000,0.101852
"Pteronotus_parnellii",0.122843,0.000783443,0.00217669,2133.75,728.25,0.329822,29,30,79243300,27037400,500,0.0379412
"Desmodus_rotundus",0.0520701,0.000762018,0.00499542,2132,727.75,0.310833,10,11,50072700,17120700,500,0.0236955
"Phyllostomus_discolor",Inf,0.000231947,0,2127.5,732.25,1.14574,10,3,21684800,7453560,100,0.0105002
"Phyllostomus_hastatus",11.1583,0.000442032,1.36472e-05,2127,732.75,0.540658,11,7,18949200,6519580,100,0.00928619
"Artibeus_jamaicensis",0.209847,0.000907548,0.00149075,2126.5,733,0.595631,19,11,40486000,13961200,250,0.0190481
"Sturnira_hondurensis",0.0653586,0.000205754,0.00107905,2129.75,730,0.216493,12,19,40424100,13856600,250,0.0201251
"Molossus_molossus",0.122417,0.00119405,0.00334255,2129.5,729.75,0.29545,25,29,98756900,33846200,1000,0.0474196
"Miniopterus_natalensis",0.110957,0.00355247,0.0109399,2132.75,728.75,0.289586,22,26,96416700,32997500,2500,0.0463988
"Eptesicus_fuscus",0.259965,0.0017387,0.00228639,2132.5,729,0.149232,7,16,21620700,7374840,1000,0.0105823
"Pipistrellus_kuhlii",0.0447698,7.6049e-05,0.000576011,2140.25,725.75,0.444848,51,39,79824200,27154400,100,0.0381086
"Myotis_brandtii",0.114257,0.0022997,0.00688312,2131,728.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.313017,0.00244883,0.00267046,2132,727.75,0.113952,1,3,8791170,3005300,1000,0.00485649
"Myotis_davidii",0.024757,0.000306175,0.0042132,2134,727,0.536419,11,7,20312600,6933860,500,0.00980151
"Myotis_myotis",0.846864,0.00106721,0.000431349,2131.25,729.5,0.293102,6,7,12337900,4218970,250,0.0061503
"Hipposideros_armiger",0.111495,0.00436001,0.0133312,2134.75,727.75,0.525033,20,13,70570200,24083600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0932565,0.00429213,0.0157376,2131.25,728.75,0.512531,12,8,25365300,8667000,5000,0.0122756
"Rhinolophus_sinicus",0.0997166,0.00355559,0.0121432,2134.75,727,0.682472,18,9,23244700,7931930,5000,0.0132901
"Rousettus_aegyptiacus",0.120663,0.0011702,0.00335321,2125.75,735,0.397145,15,13,45057600,15508500,500,0.0218276
"Pteropus_alecto",0.184517,0.00280008,0.00520445,2130,730.5,0.171472,2,4,3687190,1264500,2500,0.00268413
"Pteropus_giganteus",0.128153,0.00276284,0.0073947,2129.75,730.5,0.0857394,1,4,2673150,916778,2500,0.00140844
"Pteropus_vampyrus",0.0917028,0.00268319,0.0100348,2130,730.5,0,0,2,1326990,455102,2500,0.0014088
