"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.205732,0.000887513,0.00149999,2127.5,739.75,0.206198,55,93,216552000,75503300,1000,0.101852
"Pteronotus_parnellii",0.218961,0.000897459,0.00141962,2130.75,738,0.410971,32,27,80172400,27800300,500,0.0379412
"Desmodus_rotundus",0.246823,0.00111782,0.00158313,2125.5,743,0.237565,15,22,46609400,16240100,500,0.0236955
"Phyllostomus_discolor",0.0349947,9.35456e-06,9.35864e-05,2127.25,744.75,0.756914,13,6,21327100,7450500,100,0.0105002
"Phyllostomus_hastatus",0.495118,0.000130496,9.16496e-05,2130.25,740.75,0.521601,9,6,18783600,6531700,100,0.00928619
"Artibeus_jamaicensis",1.70586,0.00165379,0.000337614,2129.25,741.5,0.413593,19,16,40042300,13946300,250,0.0190481
"Sturnira_hondurensis",0.253458,0.00101496,0.00140593,2125.5,746.25,0.494204,24,17,38233300,13384000,250,0.0201251
"Molossus_molossus",0.1845,0.00177031,0.00334273,2127,741,0.12079,16,46,100826000,35013900,1000,0.0474196
"Miniopterus_natalensis",0.0612241,0.00204954,0.0115502,2130.25,735,0.115513,10,30,98347500,34081400,2500,0.0463988
"Eptesicus_fuscus",0.1715,0.00135564,0.00275413,2126.75,741,0.284061,9,11,17166500,5959960,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000390349,0,2128.75,739.25,0.60455,47,27,77733900,26996600,100,0.0381086
"Myotis_brandtii",0.104786,0.00282691,0.0093601,2129.25,738.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.122049,0.000905006,0.00257883,2128.5,740.25,0.347203,3,3,9310450,3232610,1000,0.00485649
"Myotis_davidii",0.5774,0.0014081,0.000843411,2131,737,0.404259,7,6,20737800,7185810,500,0.00980151
"Myotis_myotis",0.175915,0.00031152,0.000614826,2128.5,739,0.189137,6,11,12839400,4452080,250,0.0061503
"Hipposideros_armiger",0.100825,0.00484242,0.0165066,2132.75,733,0.247264,15,21,70084800,24261200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.109981,0.00569024,0.017951,2128.5,738.5,0.346492,6,6,18469600,6399570,5000,0.0122756
"Rhinolophus_sinicus",0.0525352,0.00295738,0.0195159,2128.75,738,0.346231,7,7,23705700,8207640,5000,0.0132901
"Rousettus_aegyptiacus",0.179181,0.00129489,0.00253446,2125,745.25,0.309003,15,17,45507300,15936800,500,0.0218276
"Pteropus_alecto",0.112147,0.00270765,0.00841475,2128.25,741.75,0.348526,1,1,3554180,1238720,2500,0.00268413
"Pteropus_giganteus",0.101889,0.0029193,0.00998586,2128.25,741.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.17129,0.0040458,0.00823205,2128.25,741.75,NA,NA,NA,NA,NA,2500,0.0014088
