"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.19738,0.00166651,0.00290156,2130.75,732.25,0.277924,56,69,214707000,73524600,1000,0.101852
"Pteronotus_parnellii",0.258656,0.00106869,0.00141925,2130.25,731.75,0.311748,31,34,80316500,27461600,500,0.0379412
"Desmodus_rotundus",0.202661,0.00143406,0.00241509,2133.75,728.25,0.341188,17,17,44393100,15146400,500,0.0236955
"Phyllostomus_discolor",0.0165126,9.37647e-06,0.00019447,2133,730.5,0.445716,13,10,19696300,6753030,100,0.0105002
"Phyllostomus_hastatus",0.06969,0.000133319,0.000655864,2130,730.25,0.832116,17,7,19756700,6769360,100,0.00928619
"Artibeus_jamaicensis",0.225271,0.000463114,0.000701725,2134.25,728.5,0.624782,22,12,39473000,13452000,250,0.0190481
"Sturnira_hondurensis",0.416299,0.00104564,0.00085922,2134,730,0.650372,21,11,33902700,11549700,250,0.0201251
"Molossus_molossus",0.0880061,0.00178161,0.00686414,2136,724.25,0.307544,29,32,100235000,34015500,1000,0.0474196
"Miniopterus_natalensis",0.100643,0.00285552,0.0095859,2137.75,722.25,0.146214,16,37,96950100,32780700,2500,0.0463988
"Eptesicus_fuscus",0.196233,0.00157681,0.00272829,2137.5,725.75,0.45282,12,9,20361100,6914940,1000,0.0105823
"Pipistrellus_kuhlii",Inf,4.05073e-05,0,2132.5,730.5,0.525345,57,37,80890100,27584600,100,0.0381086
"Myotis_brandtii",0.181282,0.00390849,0.00732036,2138.25,726,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.223397,0.00186055,0.00283069,2137.5,726.5,0,0,3,7231560,2455330,1000,0.00485649
"Myotis_davidii",5.33278,0.00144956,9.24831e-05,2136.75,727,0.301515,8,9,20735700,7033640,500,0.00980151
"Myotis_myotis",0.64847,9.41303e-05,4.92402e-05,2138,725.25,0.677323,4,2,12240200,4145280,250,0.0061503
"Hipposideros_armiger",0.119534,0.00611495,0.0175793,2127.25,731,0.470682,22,16,68171100,23335900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.101358,0.00471712,0.0158951,2131.5,728,0.186042,6,11,26031700,8878780,5000,0.0122756
"Rhinolophus_sinicus",0.0810348,0.00474265,0.0199616,2132.25,727.25,0.151493,4,9,28100800,9578420,5000,0.0132901
"Rousettus_aegyptiacus",0.154868,0.00124404,0.00275429,2131.25,730.75,0.29352,18,21,45681900,15643300,500,0.0218276
"Pteropus_alecto",0.118329,0.00380858,0.0109952,2134.75,729.25,Inf,1,0,3207150,1094580,2500,0.00268413
"Pteropus_giganteus",0.105355,0.00295142,0.00956984,2134.75,729.25,0,0,1,147298,50318.2,2500,0.00140844
"Pteropus_vampyrus",0.066503,0.00246532,0.0126637,2134.75,729.25,0,0,2,753567,257425,2500,0.0014088
