"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.218465,0.00213735,0.00341874,2121.25,741.25,0.18579,42,79,209974000,73378100,1000,0.101852
"Pteronotus_parnellii",0.145602,0.000976565,0.00236609,2113.25,745.5,0.176084,19,38,74479100,26229200,500,0.0379412
"Desmodus_rotundus",0.142348,0.00095048,0.00233972,2118.25,742.25,0.314882,17,19,45345700,15958400,500,0.0236955
"Phyllostomus_discolor",0.017517,2.35371e-05,0.000474404,2111.5,745.5,0.224746,7,11,21505000,7594980,100,0.0105002
"Phyllostomus_hastatus",0,0,5.31617e-05,2111.5,746.75,0.454376,9,7,18912100,6683600,100,0.00928619
"Artibeus_jamaicensis",2.01309,0.000327042,5.78008e-05,2111.5,751.25,0.829308,21,9,40026300,14226100,250,0.0190481
"Sturnira_hondurensis",0.749647,0.00087582,0.000414329,2112,749,0.413737,21,18,41929400,14869500,250,0.0201251
"Molossus_molossus",0.0695492,0.000908086,0.00456593,2118.25,740.75,0.210524,21,35,97557500,34230300,1000,0.0474196
"Miniopterus_natalensis",0.120012,0.00285977,0.00835058,2119.5,742.75,0.307557,21,24,98118700,34488000,2500,0.0463988
"Eptesicus_fuscus",0.173712,0.00197188,0.00398015,2119.75,743.25,0.195084,5,9,21754800,7639210,1000,0.0105823
"Pipistrellus_kuhlii",6.4887,0.000246754,1.34003e-05,2117.75,746.25,0.511911,48,33,77242500,27184600,100,0.0381086
"Myotis_brandtii",0.0979927,0.00282541,0.0101811,2115.5,747,0,0,1,465410,164340,5000,0.00352876
"Myotis_lucifugus",0.0335162,0.00072877,0.00768654,2115.25,747.75,0.070537,1,5,7750530,2733490,1000,0.00485649
"Myotis_davidii",0.190675,0.00123609,0.00228413,2117.25,746,0.587952,10,6,17995900,6348460,500,0.00980151
"Myotis_myotis",0.506318,0.0010871,0.000755212,2118.75,745.25,0.440742,5,4,12247900,4318550,250,0.0061503
"Hipposideros_armiger",0.170858,0.00560117,0.0114098,2124,739.25,0.369709,18,17,70427200,24591000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.105004,0.00457794,0.0153202,2117.25,744,0.234421,8,12,25209300,8864380,5000,0.0122756
"Rhinolophus_sinicus",0.205068,0.00605432,0.0104194,2114.5,746.25,0.263751,9,12,27713400,9745910,5000,0.0132901
"Rousettus_aegyptiacus",1.49138,0.000534397,0.000125388,2119,741.5,0.431098,21,17,44256000,15444600,500,0.0218276
"Pteropus_alecto",0.125628,0.00358917,0.00995091,2121,738.75,1.39449,4,1,4845300,1689190,2500,0.00268413
"Pteropus_giganteus",0.121374,0.00268149,0.00768794,2121.5,738.25,0.174011,2,4,2494810,868252,2500,0.00140844
"Pteropus_vampyrus",0.109678,0.00273855,0.00868883,2121.5,738.25,0.116101,1,3,2528230,880590,2500,0.0014088
