"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.635486,0.00314678,0.0017253,2121,739,0.214879,45,73,212956000,74232500,1000,0.101852
"Pteronotus_parnellii",0.761537,0.00142954,0.000650208,2127.75,737,0.44552,36,28,78649900,27253400,500,0.0379412
"Desmodus_rotundus",0.111881,0.000673188,0.00209416,2124.75,739.5,0.378571,12,11,47573500,16509100,500,0.0236955
"Phyllostomus_discolor",0.0368783,7.25674e-05,0.000689768,2121.75,743.75,0.641825,11,6,20758300,7267200,100,0.0105002
"Phyllostomus_hastatus",0.938606,0.000108121,4.02687e-05,2124,742.5,0.388888,10,9,18704400,6546510,100,0.00928619
"Artibeus_jamaicensis",0.256134,0.000968069,0.00131439,2125,739,0.867624,15,6,40198900,13951000,250,0.0190481
"Sturnira_hondurensis",0.902955,0.000315754,0.00012154,2125.5,738.75,0.260475,12,16,42684300,14824300,250,0.0201251
"Molossus_molossus",0.165391,0.00202065,0.00425041,2122.75,738.5,0.201263,22,38,100232000,34844300,1000,0.0474196
"Miniopterus_natalensis",0.139341,0.00306749,0.00768498,2120.5,740.25,0.560981,29,18,94210400,32803600,2500,0.0463988
"Eptesicus_fuscus",0.0851164,0.00102295,0.00415447,2126.25,735,0.30258,7,8,21839800,7552340,1000,0.0105823
"Pipistrellus_kuhlii",2.91017,0.000224988,2.69906e-05,2122.5,741,0.588792,56,33,76680500,26605600,100,0.0381086
"Myotis_brandtii",0.102806,0.00259512,0.00871282,2128,734.5,Inf,1,0,2266050,781444,5000,0.00352876
"Myotis_lucifugus",0.110663,0.00210621,0.00656931,2128,734.5,0.690311,2,1,9950510,3434470,1000,0.00485649
"Myotis_davidii",0.122442,0.00176533,0.00496001,2128.5,732.25,0.191194,5,9,20695800,7122430,500,0.00980151
"Myotis_myotis",0.19724,0.000506682,0.000888582,2127.75,736,1.03782,12,4,11652800,4031140,250,0.0061503
"Hipposideros_armiger",0.121473,0.00601769,0.0169624,2132,730,0.531296,20,13,69830100,24115300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.109886,0.00471632,0.0148055,2130,734.75,0.592043,12,7,24990800,8630790,5000,0.0122756
"Rhinolophus_sinicus",0.0680819,0.003748,0.0189683,2131,734.25,1.10366,16,5,28198700,9725560,5000,0.0132901
"Rousettus_aegyptiacus",0.179643,0.000761149,0.00147751,2123.5,740.5,0.160856,6,13,44050200,15352400,500,0.0218276
"Pteropus_alecto",0.132832,0.00244933,0.00643082,2123.25,740.5,0.696881,2,1,3708070,1292040,2500,0.00268413
"Pteropus_giganteus",0.324716,0.00296668,0.00318306,2124,740,0.522456,3,2,1692740,589588,2500,0.00140844
"Pteropus_vampyrus",0.161298,0.00277392,0.00599228,2123.75,740,0.696619,2,1,1883950,656197,2500,0.0014088
