"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.148626,0.00173801,0.00401264,2132.5,731.75,0.197131,43,75,211125000,72591700,1000,0.101852
"Pteronotus_parnellii",0.0840725,0.000984339,0.00399287,2132.5,727.25,0.301244,22,25,79835300,27329400,500,0.0379412
"Desmodus_rotundus",0.528169,0.00145649,0.000944555,2130.5,729.75,0.600241,21,12,49354100,16928200,500,0.0236955
"Phyllostomus_discolor",0.279167,0.000339512,0.000418154,2127.5,731.5,0.172411,5,10,18236300,6288300,100,0.0105002
"Phyllostomus_hastatus",1.21781,0.000587389,0.000166488,2125.75,733.75,0.614326,16,9,19180500,6627980,100,0.00928619
"Artibeus_jamaicensis",0.0652107,0.000263354,0.00138789,2129.25,731.75,0.446768,13,10,35728100,12278600,250,0.0190481
"Sturnira_hondurensis",1.40541,0.000598655,0.000146745,2127,732.75,0.607993,23,13,41400900,14227300,250,0.0201251
"Molossus_molossus",0.063487,0.00126245,0.00683638,2127,731.25,0.231948,25,37,99107700,34022100,1000,0.0474196
"Miniopterus_natalensis",0.1325,0.00332586,0.00857997,2130.5,728.25,0.240653,19,27,97297700,33273900,2500,0.0463988
"Eptesicus_fuscus",0.137256,0.00162908,0.00403789,2134,726,0.107499,6,19,22442700,7639820,1000,0.0105823
"Pipistrellus_kuhlii",0.201392,0.000291667,0.000503058,2121.75,737,0.848405,74,30,80321300,27626300,100,0.0381086
"Myotis_brandtii",0.113518,0.00324238,0.00977122,2130.25,728.75,0,0,2,6987220,2390300,5000,0.00352876
"Myotis_lucifugus",0.212346,0.00237785,0.00383034,2130.5,728.75,0.0855205,1,4,9816590,3358080,1000,0.00485649
"Myotis_davidii",0.421833,0.00176395,0.00143496,2128.75,730.5,0.131987,5,13,19725500,6769110,500,0.00980151
"Myotis_myotis",0.0370228,0.000265211,0.002452,2129.75,729,0.244622,5,7,12580200,4308370,250,0.0061503
"Hipposideros_armiger",0.0822576,0.00483855,0.0202756,2127.25,733.25,0.452015,21,16,70237800,24189400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0861321,0.0051696,0.0204567,2133,727,0.47098,11,8,24574600,8417550,5000,0.0122756
"Rhinolophus_sinicus",0.131815,0.0064081,0.0166709,2129.5,730.25,0.0734544,3,14,27144400,9304740,5000,0.0132901
"Rousettus_aegyptiacus",0.0855632,0.000933818,0.00376404,2127.5,733.75,0.305799,16,18,45450100,15635900,500,0.0218276
"Pteropus_alecto",0.0700904,0.00291966,0.0143043,2128.75,731,0,0,4,5391810,1852260,2500,0.00268413
"Pteropus_giganteus",0.0822426,0.00301323,0.0125872,2128.5,731.25,0.343479,2,2,2946260,1011980,2500,0.00140844
"Pteropus_vampyrus",0.0887821,0.00369208,0.0142819,2129.25,731.25,1.0314,3,1,2902990,998049,2500,0.0014088
