"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0712544,0.00156532,0.0076137,2120,734.75,0.206206,46,77,213992000,73863800,1000,0.101852
"Pteronotus_parnellii",0.222735,0.00147429,0.00228494,2119.75,731.75,0.344011,31,31,79180300,27238900,500,0.0379412
"Desmodus_rotundus",0.239708,0.000842755,0.00120597,2125.25,729,0.235636,11,16,48357500,16574200,500,0.0236955
"Phyllostomus_discolor",0.0383103,6.82146e-05,0.000609504,2126.75,728,0.547262,16,10,22020800,7531960,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000204715,0,2126.75,726.25,2.39263,21,3,18264300,6242810,100,0.00928619
"Artibeus_jamaicensis",13.9665,0.000664319,1.63669e-05,2122.25,730.25,0.363003,19,18,39981400,13749500,250,0.0190481
"Sturnira_hondurensis",0.187029,0.000505216,0.000930891,2120.5,730.75,0.397565,15,13,42375900,14600900,250,0.0201251
"Molossus_molossus",0.149339,0.00126243,0.00290333,2125.5,730,0.21929,30,47,100456000,34512100,1000,0.0474196
"Miniopterus_natalensis",0.0764385,0.00207733,0.00934453,2124.5,730.5,0.317926,24,26,95826300,33004400,2500,0.0463988
"Eptesicus_fuscus",0.258469,0.00301183,0.00402884,2121.5,733.5,0.575816,10,6,20571000,7107080,1000,0.0105823
"Pipistrellus_kuhlii",7.30684,0.000280551,1.34816e-05,2112.5,741.75,0.596669,55,32,79758100,27688300,100,0.0381086
"Myotis_brandtii",0.107032,0.00278474,0.00894705,2125,730.75,0,0,1,5291250,1819570,5000,0.00352876
"Myotis_lucifugus",0.272082,0.00242212,0.0030613,2125,730.75,0,0,5,9115980,3134920,1000,0.00485649
"Myotis_davidii",0.0778023,0.000432622,0.00191,2124.5,729.75,0.860392,10,4,18944700,6519930,500,0.00980151
"Myotis_myotis",0.351253,0.000402866,0.000396369,2121.75,733.25,0.306825,8,9,13008400,4490240,250,0.0061503
"Hipposideros_armiger",0.0772826,0.00500955,0.0222887,2123.75,730.25,0.420415,11,9,65477100,22522600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0590154,0.00336994,0.0195649,2125.5,728.25,0.124827,4,11,25032300,8592970,5000,0.0122756
"Rhinolophus_sinicus",0.0803014,0.00391362,0.0166694,2127,727.5,0.342705,9,9,27497900,9423690,5000,0.0132901
"Rousettus_aegyptiacus",0.136629,0.000868925,0.0021793,2123.75,727.75,0.234288,13,19,43355000,14845700,500,0.0218276
"Pteropus_alecto",0.0643974,0.00208401,0.0111008,2124.5,728.75,0.114147,1,3,3172700,1086460,2500,0.00268413
"Pteropus_giganteus",0.0469024,0.00190859,0.0139457,2125,728.25,0,0,1,2894250,991876,2500,0.00140844
"Pteropus_vampyrus",0.0685776,0.00246361,0.0123115,2125,728.25,NA,NA,NA,NA,NA,2500,0.0014088
