"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.137417,0.00170293,0.00424779,2127.5,729.25,0.239105,57,82,216284000,74396400,1000,0.101852
"Pteronotus_parnellii",0.262171,0.0013589,0.00178561,2127.75,733,0.343956,26,26,80709200,27760500,500,0.0379412
"Desmodus_rotundus",0.3138,0.00148727,0.00163781,2126.25,734.75,0.325701,17,18,46001100,15863900,500,0.0236955
"Phyllostomus_discolor",0.0497685,6.94437e-05,0.000487166,2119.5,740,1.25126,18,5,20627400,7169510,100,0.0105002
"Phyllostomus_hastatus",0.128044,0.000326601,0.000883657,2123.75,735.75,2.60048,15,2,17698300,6136560,100,0.00928619
"Artibeus_jamaicensis",1.72509,0.00081684,0.000164129,2125.5,736.75,1.00378,26,9,39571900,13749800,250,0.0190481
"Sturnira_hondurensis",0.158589,0.000979128,0.00214938,2122.75,739,0.440813,19,15,41297200,14371800,250,0.0201251
"Molossus_molossus",0.786663,0.00156284,0.000683398,2126.5,731.5,0.292564,23,27,100732000,34595700,1000,0.0474196
"Miniopterus_natalensis",0.116964,0.00306897,0.0090563,2122.25,732.5,0.320134,25,27,97337200,33653800,2500,0.0463988
"Eptesicus_fuscus",0.137668,0.00129717,0.00322011,2128.75,727.5,0.303803,8,9,22419000,7662320,1000,0.0105823
"Pipistrellus_kuhlii",0.675564,0.000534455,0.000270493,2127.75,727.5,0.573277,57,34,77943400,26653100,100,0.0381086
"Myotis_brandtii",0.20293,0.00313676,0.0053063,2126.5,730,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.129312,0.00113292,0.00301001,2126.25,730.5,0.171663,1,2,5048230,1733180,1000,0.00485649
"Myotis_davidii",0.0987084,0.000662843,0.00229331,2129.5,727.25,0.427588,10,8,19244600,6583010,500,0.00980151
"Myotis_myotis",0.0898287,0.000320125,0.00122633,2125.75,731.5,0.343874,5,5,12002800,4127450,250,0.0061503
"Hipposideros_armiger",0.152015,0.00580415,0.0131056,2127.5,730.25,0.467629,19,14,69215400,23849400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.148064,0.00476554,0.011144,2124.25,735.5,0.129965,3,8,21595400,7484380,5000,0.0122756
"Rhinolophus_sinicus",0.118299,0.00560486,0.0164194,2123.75,736,0.130022,3,8,27893800,9671470,5000,0.0132901
"Rousettus_aegyptiacus",0.508849,0.000829237,0.000563617,2123,734.25,0.652507,17,9,39062300,13493900,500,0.0218276
"Pteropus_alecto",0.118338,0.00294684,0.00859483,2123,732.75,0.230051,2,3,5273730,1819840,2500,0.00268413
"Pteropus_giganteus",0.165849,0.00364856,0.007593,2123,732.75,0,0,4,2655580,916670,2500,0.00140844
"Pteropus_vampyrus",0.144406,0.00284412,0.00679778,2123,732.75,0,0,1,1303370,449908,2500,0.0014088
