"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.106808,0.000869093,0.00278047,2129,727.5,0.182727,39,73,216559000,74069100,1000,0.101852
"Pteronotus_parnellii",0.0912525,0.000477406,0.00178238,2130.25,725.75,0.699138,43,21,80285400,27412600,500,0.0379412
"Desmodus_rotundus",0.103403,0.00111474,0.00368841,2130,728.75,0.300656,15,17,49953500,17021300,500,0.0236955
"Phyllostomus_discolor",Inf,0.000334105,0,2133.5,726,1.36624,16,4,22051000,7531760,100,0.0105002
"Phyllostomus_hastatus",Inf,0.00013131,0,2133.5,728.75,0.310942,10,11,18817900,6436410,100,0.00928619
"Artibeus_jamaicensis",0.10849,0.000206127,0.000648323,2132,727.5,0.592481,26,15,39656500,13555200,250,0.0190481
"Sturnira_hondurensis",0.274069,0.000406893,0.000510175,2127.25,731,1.42982,25,6,41901900,14378900,250,0.0201251
"Molossus_molossus",0.0475597,0.00080708,0.00576345,2131,723.75,0.183831,20,37,99727500,33916200,1000,0.0474196
"Miniopterus_natalensis",0.128791,0.00298075,0.00788926,2132.75,727,0.281387,19,23,92538500,31521100,2500,0.0463988
"Eptesicus_fuscus",0.0720489,0.000940438,0.00445458,2130.25,727,0.155261,5,11,20323600,6942040,1000,0.0105823
"Pipistrellus_kuhlii",0.669862,0.000520867,0.000268372,2124.5,733.25,0.375366,47,43,80985100,27811900,100,0.0381086
"Myotis_brandtii",0.164224,0.00227548,0.00472974,2130.5,727.25,0.170704,1,2,2070710,706954,5000,0.00352876
"Myotis_lucifugus",0.0970021,0.00155443,0.00547007,2130.5,727.25,0.256036,3,4,7874120,2688080,1000,0.00485649
"Myotis_davidii",0.242048,0.00116185,0.00163848,2132,727.75,0.227658,4,6,16991500,5802370,500,0.00980151
"Myotis_myotis",0.459622,0.00103821,0.000772127,2129.75,728,0.512317,6,4,9288190,3172330,250,0.0061503
"Hipposideros_armiger",0.0629757,0.00365406,0.0196832,2134.25,724,0.306242,18,20,70398000,23954200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.115477,0.0046359,0.0137089,2128.25,726.75,0.340842,9,9,25492900,8689060,5000,0.0122756
"Rhinolophus_sinicus",0.0902998,0.00498339,0.0188171,2128.5,725.75,0.272681,8,10,28078300,9570510,5000,0.0132901
"Rousettus_aegyptiacus",0.303568,0.00112523,0.0012583,2133.5,724.25,0.302305,16,18,45787900,15572100,500,0.0218276
"Pteropus_alecto",0.167325,0.0037516,0.00764198,2131.5,726.5,0.170429,1,2,5162220,1759580,2500,0.00268413
"Pteropus_giganteus",0.117386,0.00224366,0.00651314,2132,726.5,0.170417,1,2,2285000,778808,2500,0.00140844
"Pteropus_vampyrus",0.120304,0.00282732,0.00801113,2131.25,726.5,0,0,1,2320930,791158,2500,0.0014088
