"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.179568,0.00197929,0.00384371,2129.25,742.5,0.232565,38,57,211811000,73889600,1000,0.101852
"Pteronotus_parnellii",0.251003,0.000826856,0.00115895,2124,747.25,0.372406,35,33,80584000,28295100,500,0.0379412
"Desmodus_rotundus",0.181255,0.00104676,0.00203058,2124.5,747,0.227977,13,20,50331600,17653000,500,0.0236955
"Phyllostomus_discolor",0.599078,0.00030492,0.000180262,2120.5,751,0.486744,11,8,21603900,7647700,100,0.0105002
"Phyllostomus_hastatus",0.158299,0.000379547,0.000847078,2120.75,749.25,0.706916,12,6,17951200,6344990,100,0.00928619
"Artibeus_jamaicensis",0.250969,0.000680721,0.000955899,2121.75,747.75,0.502598,20,14,38989200,13717100,250,0.0190481
"Sturnira_hondurensis",0.657052,0.000992273,0.000531752,2121.5,747,0.398572,17,15,42682400,15010600,250,0.0201251
"Molossus_molossus",0.231883,0.00246345,0.00367571,2133,738,0.364412,23,22,100174000,34917500,1000,0.0474196
"Miniopterus_natalensis",0.132933,0.00354118,0.00934131,2125.25,745.25,0.202169,15,26,94442400,33095000,2500,0.0463988
"Eptesicus_fuscus",0.093096,0.00172259,0.00642849,2129.25,739.75,0.144914,5,12,16241100,5648580,1000,0.0105823
"Pipistrellus_kuhlii",0.243854,0.000498114,0.000710132,2130.75,740.75,0.401587,52,45,80826000,28089200,100,0.0381086
"Myotis_brandtii",0.0978496,0.0024307,0.00864599,2129,741,Inf,1,0,6877480,2393430,5000,0.00352876
"Myotis_lucifugus",0.0904281,0.00120248,0.00462195,2129.75,740.25,0.347853,3,3,9405200,3271620,1000,0.00485649
"Myotis_davidii",0.380347,0.00124035,0.00113208,2129.5,739.25,0.34722,7,7,20854300,7241050,500,0.00980151
"Myotis_myotis",0.494326,0.000798936,0.000559721,2131,738,1.0417,15,5,12245200,4251930,250,0.0061503
"Hipposideros_armiger",0.100481,0.00459364,0.015859,2131.75,739.5,0.534649,20,13,70573900,24526000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0797791,0.00431693,0.0187234,2135,738.75,0.345899,9,9,22383100,7742300,5000,0.0122756
"Rhinolophus_sinicus",0.0943983,0.00506208,0.0184753,2136.25,736,0.388356,9,8,27970500,9655580,5000,0.0132901
"Rousettus_aegyptiacus",0.462213,0.000797675,0.000606743,2124,746.75,0.527095,18,12,45413600,15958200,500,0.0218276
"Pteropus_alecto",0.155096,0.00261988,0.00591679,2125.5,744.5,0.35024,1,1,2861170,1002100,2500,0.00268413
"Pteropus_giganteus",0.10407,0.00253898,0.00854445,2125.75,744.5,0.700484,2,1,1921610,673028,2500,0.00140844
"Pteropus_vampyrus",0.173014,0.00345984,0.00700453,2125.5,744.5,0.350193,1,1,892907,312690,2500,0.0014088
