"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0747414,0.00120558,0.00546265,2141.5,725.25,0.207067,44,72,216746000,73441400,1000,0.101852
"Pteronotus_parnellii",0.305296,0.00208912,0.00230601,2141.75,721.75,0.211643,22,35,80673700,27163300,500,0.0379412
"Desmodus_rotundus",0.272467,0.000701217,0.00086898,2141.25,723,0.428962,19,15,50388600,17064300,500,0.0236955
"Phyllostomus_discolor",0.179489,5.00458e-05,9.44724e-05,2139.75,725,0.33834,8,8,22394100,7576840,100,0.0105002
"Phyllostomus_hastatus",3.06719,0.000368858,4.08789e-05,2137.25,726.5,1.35585,16,4,19758400,6697340,100,0.00928619
"Artibeus_jamaicensis",1.02864,0.000493666,0.000162028,2141.5,723,0.563187,20,12,39752000,13432700,250,0.0190481
"Sturnira_hondurensis",0.635625,0.00162801,0.000876873,2133,730.25,0.639536,30,16,41925900,14300300,250,0.0201251
"Molossus_molossus",0.0757931,0.00114611,0.00513534,2139.25,726.5,0.247428,27,37,101156000,34298900,1000,0.0474196
"Miniopterus_natalensis",0.168706,0.0045085,0.00906939,2139.25,726,0.143727,14,33,98011400,33204900,2500,0.0463988
"Eptesicus_fuscus",0.0981353,0.00140359,0.00482091,2143.5,722.5,0.25301,6,8,22397600,7555740,1000,0.0105823
"Pipistrellus_kuhlii",0.346255,5.52975e-05,5.42098e-05,2141,726.75,0.525743,45,29,80929600,27420000,100,0.0381086
"Myotis_brandtii",0.118335,0.002823,0.00808389,2140.25,725.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0835877,0.00131786,0.00534383,2139.75,725.25,0.0847195,1,4,9786910,3316570,1000,0.00485649
"Myotis_davidii",0.18764,0.00141105,0.00254766,2140,725,0.237089,7,10,20973400,7103670,500,0.00980151
"Myotis_myotis",0.444018,0.000641436,0.000488172,2141.75,723.75,0.450798,4,3,10306500,3484620,250,0.0061503
"Hipposideros_armiger",0.0946503,0.00421124,0.0149899,2145.25,722.75,0.64477,19,10,70122500,23796200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.126592,0.0054786,0.014748,2138.5,728.75,0.273573,8,10,21846500,7470770,5000,0.0122756
"Rhinolophus_sinicus",0.0839721,0.00470704,0.0191811,2137,731.25,0.418308,11,9,21451100,7341680,5000,0.0132901
"Rousettus_aegyptiacus",0.191241,0.000859046,0.00153746,2135.75,731,0.405432,25,21,45084000,15354000,500,0.0218276
"Pteropus_alecto",0.0759336,0.00190019,0.00845045,2143.25,723.75,0.506913,3,2,4759810,1608540,2500,0.00268413
"Pteropus_giganteus",0.182778,0.0027142,0.00501688,2143,724,0.338086,2,2,2127890,719408,2500,0.00140844
"Pteropus_vampyrus",0.145025,0.00175149,0.00408491,2142.75,724.75,0.338234,1,1,111423,37687,2500,0.0014088
