"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.358494,0.00213414,0.00206248,2127.25,737,0.217863,51,81,214701000,74290400,1000,0.101852
"Pteronotus_parnellii",0.357991,0.000988132,0.000951362,2131.75,734.75,0.368218,30,28,80279600,27589700,500,0.0379412
"Desmodus_rotundus",0.320826,0.00133338,0.00142787,2135,733.5,0.502232,19,13,46518200,15985200,500,0.0236955
"Phyllostomus_discolor",0.0475233,0.000260881,0.00188315,2136.75,733,0.34335,11,11,22189200,7618680,100,0.0105002
"Phyllostomus_hastatus",0.174874,0.000217224,0.00042681,2134.75,733.5,0.685969,14,7,17086700,5860470,100,0.00928619
"Artibeus_jamaicensis",0.474939,0.000668612,0.000489398,2126.5,739.25,0.367601,18,17,38055100,13211900,250,0.0190481
"Sturnira_hondurensis",18.7237,0.000292012,5.41089e-06,2130.75,739.25,0.614433,23,13,40458400,14050700,250,0.0201251
"Molossus_molossus",0.0968542,0.000994892,0.00354973,2131.25,736.5,0.172383,16,32,100360000,34600800,1000,0.0474196
"Miniopterus_natalensis",0.076623,0.00225125,0.0101613,2131,737,0.194237,18,32,97690400,33733600,2500,0.0463988
"Eptesicus_fuscus",0.119638,0.00134642,0.00386418,2136.25,733.5,0.172054,4,8,21503200,7399400,1000,0.0105823
"Pipistrellus_kuhlii",1.63851,0.000499715,0.000105649,2128.25,737.25,0.581462,59,35,80558400,27787400,100,0.0381086
"Myotis_brandtii",0.136124,0.00327887,0.00831516,2133.5,736.5,Inf,1,0,1711270,590272,5000,0.00352876
"Myotis_lucifugus",0.206792,0.00242387,0.00404211,2134.25,736,0.690295,2,1,10148000,3502540,1000,0.00485649
"Myotis_davidii",0.12598,0.000626177,0.00171645,2132.75,736.5,0.443982,9,7,19985900,6901510,500,0.00980151
"Myotis_myotis",0.489573,0.000881041,0.00062239,2131,737,0.641724,13,7,12507400,4321870,250,0.0061503
"Hipposideros_armiger",0.079376,0.00360459,0.0156544,2129.25,734,0.486179,24,17,68820800,23700200,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0827688,0.0037355,0.0155777,2128,734.5,0.259167,6,8,23722600,8197510,5000,0.0122756
"Rhinolophus_sinicus",0.0617066,0.00426756,0.0238818,2127.75,734.75,0.295911,6,7,27508200,9496650,5000,0.0132901
"Rousettus_aegyptiacus",0.407216,0.00107271,0.000915428,2128,739.5,0.264992,16,21,44123600,15346300,500,0.0218276
"Pteropus_alecto",0.0710958,0.00180115,0.00881693,2127,740.25,Inf,1,0,1354900,471539,2500,0.00268413
"Pteropus_giganteus",0.0844322,0.00224817,0.00926793,2126.75,740.25,0,0,1,1829220,636615,2500,0.00140844
"Pteropus_vampyrus",0.11085,0.00288614,0.00906244,2126.75,740.25,0,0,1,2180180,758756,2500,0.0014088
