"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.15775,0.00193189,0.0042726,2127.5,742.25,0.135243,34,88,211542000,74048500,1000,0.101852
"Pteronotus_parnellii",0.269298,0.00141195,0.00183498,2122.25,742.75,0.32947,32,34,78912400,27624200,500,0.0379412
"Desmodus_rotundus",0.0893783,0.000571724,0.00224031,2120.75,742.75,0.309455,15,17,50145500,17586800,500,0.0236955
"Phyllostomus_discolor",0.0620807,0.000204052,0.00117205,2111,752.75,1.18575,20,6,21472500,7638300,100,0.0105002
"Phyllostomus_hastatus",2.87366,0.000214626,2.6515e-05,2114,750.5,0.781026,11,5,19349500,6869300,100,0.00928619
"Artibeus_jamaicensis",0.203032,0.000372806,0.000646103,2117.25,745,0.281175,16,20,39949400,14041000,250,0.0190481
"Sturnira_hondurensis",0.111355,0.000397522,0.00125879,2117.75,746.75,0.609028,19,11,42587900,15016300,250,0.0201251
"Molossus_molossus",0.118981,0.0015454,0.00453112,2126.25,741.75,0.271129,21,27,100442000,35013500,1000,0.0474196
"Miniopterus_natalensis",0.153924,0.00288049,0.00650422,2125.5,738.75,0.19988,19,33,97983300,34015900,2500,0.0463988
"Eptesicus_fuscus",0.167964,0.00226437,0.00466841,2129,737.25,0.153981,4,9,19538400,6769250,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000689592,0,2127.25,741,0.347692,46,46,79843700,27761000,100,0.0381086
"Myotis_brandtii",0.123032,0.00377546,0.0106436,2127.75,738,Inf,1,0,151088,52398,5000,0.00352876
"Myotis_lucifugus",0.224843,0.00176787,0.00272777,2127.25,738,0.260097,3,4,10260500,3558290,1000,0.00485649
"Myotis_davidii",0.681321,0.00103077,0.000525585,2126.5,738.75,0.154263,4,9,18715100,6495860,500,0.00980151
"Myotis_myotis",0.214622,0.000738798,0.00119599,2127,739,0.289429,5,6,12586600,4371520,250,0.0061503
"Hipposideros_armiger",0.0913114,0.0041285,0.0157042,2124.75,738,0.442468,14,11,68549800,23831600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.078139,0.00372404,0.0165622,2127.25,739.25,0.477984,11,8,25922400,9011260,5000,0.0122756
"Rhinolophus_sinicus",0.129784,0.00504473,0.0134805,2127.25,737.75,0.57916,10,6,26494700,9206810,5000,0.0132901
"Rousettus_aegyptiacus",0.252411,0.000815878,0.00113566,2119,744.5,0.408767,14,12,46052500,16135500,500,0.0218276
"Pteropus_alecto",0.115488,0.00242378,0.00732937,2123.25,741.5,0.349147,1,1,4704110,1642420,2500,0.00268413
"Pteropus_giganteus",0.13515,0.00357155,0.00922889,2123.25,741.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.114164,0.00260441,0.00796689,2123.25,741.5,0,0,2,1116830,390029,2500,0.0014088
