"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.329575,0.00236613,0.00248723,2129.5,737.75,0.205067,39,66,215734000,74867500,1000,0.101852
"Pteronotus_parnellii",0.520202,0.00101085,0.00067788,2127,742,0.434763,30,24,78423300,27276400,500,0.0379412
"Desmodus_rotundus",0.442807,0.00140038,0.00109486,2131,737.75,0.166506,12,25,50018800,17350900,500,0.0236955
"Phyllostomus_discolor",Inf,0.000436968,0,2126,743,0.557992,16,10,21664400,7555350,100,0.0105002
"Phyllostomus_hastatus",Inf,0.000228916,0,2126.25,739.75,0.625985,9,5,19221200,6684550,100,0.00928619
"Artibeus_jamaicensis",0.075407,0.000277938,0.00127842,2127.75,738,0.901363,26,10,38749900,13433700,250,0.0190481
"Sturnira_hondurensis",0.231124,0.000438173,0.000657467,2129.5,738.5,0.389829,18,16,41284600,14305700,250,0.0201251
"Molossus_molossus",0.0977316,0.00154662,0.00550117,2128.75,740,0.164348,17,36,100522000,34984900,1000,0.0474196
"Miniopterus_natalensis",0.111283,0.00273369,0.00849515,2129,736.25,0.198104,20,35,96411100,33423900,2500,0.0463988
"Eptesicus_fuscus",0.0704039,0.0010718,0.00527962,2128,738,0.297192,12,14,22129400,7672770,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000418532,0,2126,740.25,0.563431,52,32,80253800,27826100,100,0.0381086
"Myotis_brandtii",0.151438,0.00354505,0.00814247,2126.75,739.75,Inf,1,0,1095150,380971,5000,0.00352876
"Myotis_lucifugus",0.0948754,0.00117176,0.00428909,2127.25,738.75,0.278124,4,5,7037540,2446630,1000,0.00485649
"Myotis_davidii",0.0883547,0.000563623,0.00222312,2126.25,741,0.464135,8,6,19892300,6924550,500,0.00980151
"Myotis_myotis",0.324672,0.00048964,0.000522533,2129.25,737.75,0.260444,6,8,12759200,4430750,250,0.0061503
"Hipposideros_armiger",0.0950067,0.00394723,0.0144481,2126.5,739.5,0.590025,22,13,66996400,23358400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.126447,0.00535726,0.0147998,2127,743,0.523403,12,8,22738000,7934100,5000,0.0122756
"Rhinolophus_sinicus",0.0780708,0.00371158,0.0165825,2128,742.25,0.465068,12,9,27156000,9472050,5000,0.0132901
"Rousettus_aegyptiacus",0.0785031,0.000647099,0.00286022,2129.75,739,0.198079,12,21,44085100,15281600,500,0.0218276
"Pteropus_alecto",0.0882727,0.00241162,0.00945942,2130,737.5,0.173015,3,6,4232600,1464610,2500,0.00268413
"Pteropus_giganteus",0.0693125,0.00256389,0.0127713,2131,735.75,0,0,1,2339840,808402,2500,0.00140844
"Pteropus_vampyrus",0.0783802,0.0026933,0.0118719,2131,736.25,NA,NA,NA,NA,NA,2500,0.0014088
