"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.120748,0.00142538,0.00400465,2143,727,0.183507,41,76,213335000,72568000,1000,0.101852
"Pteronotus_parnellii",0.145957,0.00121162,0.0028204,2140.5,727.25,0.438335,31,24,81169600,27545400,500,0.0379412
"Desmodus_rotundus",0.137022,0.000842357,0.00209902,2138.75,730.25,0.292368,18,21,50157300,17108500,500,0.0236955
"Phyllostomus_discolor",0.852286,0.000564038,0.000224559,2144,727.5,0.77654,16,7,19098600,6488500,100,0.0105002
"Phyllostomus_hastatus",0.0592968,0.000101077,0.000576408,2144.75,725.25,0.789544,14,6,17620600,5962390,100,0.00928619
"Artibeus_jamaicensis",0.0394369,0.000222032,0.00192164,2139.5,730.25,0.648818,19,10,40557800,13849800,250,0.0190481
"Sturnira_hondurensis",0.171232,0.000467109,0.000934389,2139.25,732.75,0.365054,16,15,39861000,13641900,250,0.0201251
"Molossus_molossus",0.257325,0.0016208,0.00213972,2143,728,0.262022,17,22,100027000,33918000,1000,0.0474196
"Miniopterus_natalensis",0.140537,0.00322404,0.00777277,2142.75,726,0.16955,20,40,98663700,33456900,2500,0.0463988
"Eptesicus_fuscus",0.18691,0.00251413,0.00455845,2143.75,726.5,0.184874,6,11,22319900,7565000,1000,0.0105823
"Pipistrellus_kuhlii",1.51932,0.000602733,0.000134741,2139,726.5,0.449037,45,34,79743200,27054700,100,0.0381086
"Myotis_brandtii",0.120882,0.00188072,0.00527197,2143.25,726.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.159545,0.00154915,0.00329022,2143.25,726.25,0,0,3,6305440,2136630,1000,0.00485649
"Myotis_davidii",0.540277,0.00103618,0.000649875,2144,726.5,0.338896,6,6,19320400,6547600,500,0.00980151
"Myotis_myotis",0.183645,0.000537203,0.000991914,2142.5,726.5,0.395642,7,6,13030400,4418900,250,0.0061503
"Hipposideros_armiger",0.101065,0.00638174,0.0213532,2141,724,1.16619,24,7,70449500,23962700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.103284,0.00468705,0.0154058,2141.5,727,2.04025,6,1,19740100,6712420,5000,0.0122756
"Rhinolophus_sinicus",0.126803,0.00546502,0.0146564,2140.75,728,0.850972,10,4,27331600,9303360,5000,0.0132901
"Rousettus_aegyptiacus",0.346252,0.00167133,0.00164792,2137.5,729.75,0.300623,15,17,45276600,15426000,500,0.0218276
"Pteropus_alecto",0.0839064,0.00241112,0.00976325,2139.75,727,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.117913,0.00333328,0.0096035,2140,727,Inf,1,0,254630,86513,2500,0.00140844
"Pteropus_vampyrus",0.112755,0.00249197,0.00750806,2140,727,Inf,1,0,1335200,453648,2500,0.0014088
