"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.220772,0.00220255,0.00341174,2140.5,732,0.377696,73,66,217054000,74119200,1000,0.101852
"Pteronotus_parnellii",0.366375,0.000967809,0.00091173,2137.5,737.75,0.344968,30,30,79650900,27477000,500,0.0379412
"Desmodus_rotundus",0.161765,0.000750001,0.00158961,2143.75,735,0.224297,19,29,49760800,17035500,500,0.0236955
"Phyllostomus_discolor",0.0169272,2.73425e-05,0.000555547,2139.25,735.75,0.963439,14,5,21108200,7263030,100,0.0105002
"Phyllostomus_hastatus",Inf,7.39159e-05,0,2136.75,737.5,0.541512,11,7,19421200,6692530,100,0.00928619
"Artibeus_jamaicensis",0.0929092,0.000929144,0.00343791,2139.5,735.5,0.283858,14,17,40534900,13971800,250,0.0190481
"Sturnira_hondurensis",0.0782735,0.000490027,0.0021521,2141.75,736.25,0.29465,12,14,40759100,14011300,250,0.0201251
"Molossus_molossus",0.137646,0.00178796,0.00443446,2142,731.25,0.30611,25,28,101059000,34647300,1000,0.0474196
"Miniopterus_natalensis",0.104977,0.00231149,0.00756947,2140.25,735.75,0.219851,16,25,96893300,33284500,2500,0.0463988
"Eptesicus_fuscus",0.137983,0.00154685,0.00382273,2142.25,730.5,0.124047,4,11,19819400,6761000,1000,0.0105823
"Pipistrellus_kuhlii",0.117805,0.000304418,0.000885901,2141,734,0.358423,45,43,80758500,27659200,100,0.0381086
"Myotis_brandtii",0.147271,0.00319194,0.00739069,2143,730.75,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0508563,0.00101762,0.00681693,2143.5,730.25,0,0,4,9069180,3092530,1000,0.00485649
"Myotis_davidii",0.12161,0.000860493,0.0024076,2142.5,729,0.340267,8,8,20594000,7007440,500,0.00980151
"Myotis_myotis",0.223122,0.000943861,0.00144101,2143,730,0.340773,4,4,7845860,2673650,250,0.0061503
"Hipposideros_armiger",0.113228,0.00464263,0.0141095,2141,736.75,0.637888,13,7,65691300,22563500,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0812639,0.00440861,0.0184774,2146.25,731,0.769029,9,4,25970000,8876320,5000,0.0122756
"Rhinolophus_sinicus",0.12041,0.00477316,0.0135942,2144,735.25,0.391427,8,7,27779800,9514540,5000,0.0132901
"Rousettus_aegyptiacus",0.113631,0.00086831,0.00264214,2138.75,739.5,0.452971,21,16,46631100,16093400,500,0.0218276
"Pteropus_alecto",0.0988606,0.00335573,0.011682,2140.75,736.75,0,0,3,3356680,1154570,2500,0.00268413
"Pteropus_giganteus",0.128204,0.0040497,0.0108724,2140.5,736.75,0,0,1,2671340,919464,2500,0.00140844
"Pteropus_vampyrus",0.0899635,0.00317613,0.0121461,2140.75,736.5,Inf,1,0,2887530,993876,2500,0.0014088
