"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0461585,0.000718591,0.00534964,2128,731.25,0.232784,46,68,215880000,74287600,1000,0.101852
"Pteronotus_parnellii",0.0843047,0.000732401,0.00299528,2126,733,0.272883,19,24,79839500,27520200,500,0.0379412
"Desmodus_rotundus",0.107444,0.000960114,0.00307787,2123.75,731.5,0.241835,14,20,49686500,17165600,500,0.0236955
"Phyllostomus_discolor",Inf,0.000398314,0,2120.75,735.5,1.30061,15,4,21962400,7617240,100,0.0105002
"Phyllostomus_hastatus",0.865681,0.000607096,0.000244029,2118,737,0.781962,18,8,18118900,6297010,100,0.00928619
"Artibeus_jamaicensis",0.203482,0.000617668,0.00104649,2124,732.25,0.517632,18,12,36101000,12458000,250,0.0190481
"Sturnira_hondurensis",0.230171,0.000732247,0.00109964,2123.5,734,0.583495,27,16,42562700,14717100,250,0.0201251
"Molossus_molossus",0.0921464,0.0014313,0.00536349,2124.25,733.5,0.0863619,11,44,97723500,33758400,1000,0.0474196
"Miniopterus_natalensis",0.20084,0.00301872,0.00524639,2120.75,740.25,0.413993,25,21,96981200,33725600,2500,0.0463988
"Eptesicus_fuscus",0.247132,0.00132934,0.00186503,2122.75,736,0.17331,7,14,22024200,7634010,1000,0.0105823
"Pipistrellus_kuhlii",0.00915833,1.85747e-05,0.000702834,2121,735,0.320455,37,40,80314800,27824100,100,0.0381086
"Myotis_brandtii",0.0996688,0.00267744,0.0092652,2125.25,733,0,0,1,5299750,1829350,5000,0.00352876
"Myotis_lucifugus",0.16364,0.00221478,0.00466858,2125,733,0,0,4,6424350,2216040,1000,0.00485649
"Myotis_davidii",0.100514,0.000914947,0.00314275,2125.25,733.75,0.258663,9,12,18183900,6271360,500,0.00980151
"Myotis_myotis",0.299636,0.00062295,0.000716238,2125.5,732.25,0.757825,11,5,12700200,4374780,250,0.0061503
"Hipposideros_armiger",0.0886453,0.00493925,0.01924,2123.5,733.25,0.620102,27,15,70585600,24316800,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0845204,0.00550018,0.0224468,2125.75,733.25,0.431222,10,8,23682300,8169860,5000,0.0122756
"Rhinolophus_sinicus",0.106665,0.00466234,0.0151603,2122.75,736.25,0.314321,10,11,26678200,9224070,5000,0.0132901
"Rousettus_aegyptiacus",0.158973,0.000871075,0.00191446,2117.25,739.75,0.308656,16,18,43553200,15123300,500,0.0218276
"Pteropus_alecto",0.145712,0.00295592,0.00700976,2122,733.25,0,0,5,5205270,1798660,2500,0.00268413
"Pteropus_giganteus",0.122783,0.00310415,0.00874399,2121.5,733.75,0,0,4,2384830,824471,2500,0.00140844
"Pteropus_vampyrus",0.126685,0.00269604,0.00735039,2122.25,733,0.345593,1,1,1761200,608659,2500,0.0014088
