"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0921227,0.00120578,0.00456754,2122,740.5,0.225353,53,82,215808000,75243400,1000,0.101852
"Pteronotus_parnellii",1.20246,0.000620707,0.000180444,2120.5,741.25,0.543567,28,18,78975200,27596800,500,0.0379412
"Desmodus_rotundus",0.184336,0.00161046,0.00305794,2122.75,743,0.166714,10,21,49755300,17419400,500,0.0236955
"Phyllostomus_discolor",1.799,0.000467397,9.20966e-05,2116.5,750.25,0.46349,17,13,22020700,7804870,100,0.0105002
"Phyllostomus_hastatus",0.22607,0.000267975,0.000420423,2116,750.5,0.531416,9,6,19387200,6868450,100,0.00928619
"Artibeus_jamaicensis",0.451699,0.000682821,0.000533941,2117,747.75,0.241055,13,19,40202200,14163700,250,0.0190481
"Sturnira_hondurensis",0.265636,0.000356499,0.000472419,2119.25,746,0.477338,19,14,38175200,13427100,250,0.0201251
"Molossus_molossus",0.117939,0.00158119,0.00468577,2123,742,0.249948,25,35,100635000,35214900,1000,0.0474196
"Miniopterus_natalensis",0.127015,0.00252728,0.00695851,2121,741.75,0.264636,25,33,98303200,34339200,2500,0.0463988
"Eptesicus_fuscus",0.210574,0.00106261,0.0017647,2122.5,742.25,0.0953362,3,11,20885400,7300840,1000,0.0105823
"Pipistrellus_kuhlii",1.70324,6.56145e-05,1.34635e-05,2125.25,742.75,0.585549,52,31,80550400,28118300,100,0.0381086
"Myotis_brandtii",0.150009,0.00317485,0.00740132,2122.5,742.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0799104,0.00165581,0.00724044,2122.75,741.75,0.69937,2,1,7637200,2670620,1000,0.00485649
"Myotis_davidii",0.0954777,0.000835461,0.0030621,2122.5,742.75,0.489837,7,5,20772300,7267870,500,0.00980151
"Myotis_myotis",0.276081,0.000244293,0.000310108,2121.5,743.5,0.0874075,2,8,12622200,4413100,250,0.0061503
"Hipposideros_armiger",0.114983,0.00559243,0.016937,2125,740,0.255129,11,15,70277800,24449900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0748344,0.00429848,0.020005,2124.75,740,1.91368,11,2,24366700,8478190,5000,0.0122756
"Rhinolophus_sinicus",0.122505,0.004455,0.0126637,2125.75,740.25,0.386875,10,9,27737800,9657970,5000,0.0132901
"Rousettus_aegyptiacus",0.0963015,0.00086487,0.00311497,2127.75,738,0.386069,10,9,37927200,13178300,500,0.0218276
"Pteropus_alecto",0.114731,0.00360981,0.0109289,2127.5,739,Inf,1,0,1332130,462614,2500,0.00268413
"Pteropus_giganteus",0.21053,0.00512444,0.00845685,2127,739,Inf,2,0,734088,254955,2500,0.00140844
"Pteropus_vampyrus",0.165883,0.00392121,0.00820443,2127.75,738.5,0.694436,2,1,2617350,908792,2500,0.0014088
