"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.127534,0.00163251,0.00441231,2127.25,733.25,0.280534,55,68,215860000,74869100,1000,0.101852
"Pteronotus_parnellii",0.412418,0.00159954,0.00134782,2121.5,737.25,0.548379,41,26,80058100,27840400,500,0.0379412
"Desmodus_rotundus",0.598478,0.00107334,0.000625639,2122,740.25,0.251936,13,18,47723100,16647500,500,0.0236955
"Phyllostomus_discolor",0.024366,5.08009e-05,0.000724801,2125.75,739,1.82734,21,4,21123100,7352200,100,0.0105002
"Phyllostomus_hastatus",Inf,3.25103e-05,0,2122.25,741.75,0.581749,10,6,18460700,6443700,100,0.00928619
"Artibeus_jamaicensis",2.6383,0.000483121,6.41283e-05,2119.5,742.25,0.312434,17,19,39919900,13939700,250,0.0190481
"Sturnira_hondurensis",0.113069,0.000552755,0.0017108,2121,742.25,0.395639,17,15,41241500,14397100,250,0.0201251
"Molossus_molossus",0.120853,0.0013804,0.00402029,2114.5,744.25,0.149981,21,49,99844400,34941100,1000,0.0474196
"Miniopterus_natalensis",0.0911737,0.00230483,0.00876206,2122,735.5,0.387909,29,26,95579800,33240800,2500,0.0463988
"Eptesicus_fuscus",0.0815383,0.00102482,0.00440226,2117,741.5,0.640972,11,6,21364900,7469630,1000,0.0105823
"Pipistrellus_kuhlii",0.303702,6.9857e-05,8.03205e-05,2117.75,739.5,0.468187,47,35,78045700,27210600,100,0.0381086
"Myotis_brandtii",0.190919,0.00417893,0.00763656,2116.75,738.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.333626,0.00263386,0.00275776,2116.25,739.25,0.116386,1,3,9755720,3406280,1000,0.00485649
"Myotis_davidii",0.117949,0.000680298,0.00200034,2120,735.25,0.520609,6,4,20528200,7124780,500,0.00980151
"Myotis_myotis",0.362633,0.000697536,0.000667801,2119.25,735.75,0.347427,7,7,12072700,4194390,250,0.0061503
"Hipposideros_armiger",0.087529,0.00447908,0.0178112,2121.75,738.5,0.512832,25,17,68470100,23877300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0778269,0.00353793,0.0156803,2126.5,733.5,0.47583,11,8,25565400,8847130,5000,0.0122756
"Rhinolophus_sinicus",0.0982578,0.00420476,0.014788,2124.75,734.25,0.346053,11,11,25451900,8807720,5000,0.0132901
"Rousettus_aegyptiacus",0.327708,0.000977094,0.00103983,2119,739,0.369106,18,17,45543400,15876400,500,0.0218276
"Pteropus_alecto",0.0931965,0.0023846,0.00888283,2120.75,736.25,0.521714,3,2,4366670,1518770,2500,0.00268413
"Pteropus_giganteus",0.100162,0.00261551,0.00908315,2119.5,737.25,Inf,2,0,1941580,675321,2500,0.00140844
"Pteropus_vampyrus",0.119572,0.00286055,0.0083205,2119.75,737.25,0.3478,1,1,1114990,387794,2500,0.0014088
