"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.110014,0.00190974,0.0058894,2148,728.75,0.280835,52,63,217159000,73886600,1000,0.101852
"Pteronotus_parnellii",0.126007,0.00099082,0.00271019,2139.75,737.5,0.312834,42,46,80308700,27516000,500,0.0379412
"Desmodus_rotundus",0.076189,0.0010098,0.00451272,2144.75,730.25,0.30848,19,21,50794700,17318500,500,0.0236955
"Phyllostomus_discolor",1.27471,0.000841018,0.000224972,2146,731.75,0.730292,15,7,21702600,7396300,100,0.0105002
"Phyllostomus_hastatus",3.32195,0.000401519,4.10818e-05,2148.5,730.25,0.680265,8,4,15907300,5410570,100,0.00928619
"Artibeus_jamaicensis",0.22255,0.000606082,0.000928632,2144.5,731.25,0.427047,20,16,40300900,13768300,250,0.0190481
"Sturnira_hondurensis",0.3069,0.000575025,0.000642559,2141.75,734.5,0.456333,20,15,41768000,14295100,250,0.0201251
"Molossus_molossus",0.159864,0.00159211,0.00338504,2147,729.75,0.157035,18,39,98658000,33567700,1000,0.0474196
"Miniopterus_natalensis",0.0835635,0.00180463,0.00740534,2142,734.5,0.235785,20,29,98719400,33751100,2500,0.0463988
"Eptesicus_fuscus",0.101906,0.00131052,0.00439921,2142.75,733,0.341445,8,8,20962400,7157510,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.000195624,0,2138.5,735,0.610632,50,28,81411500,27839000,100,0.0381086
"Myotis_brandtii",0.103584,0.00274732,0.00907073,2144,733.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.170609,0.00218205,0.00437361,2144.25,733.25,0,0,4,8633700,2952800,1000,0.00485649
"Myotis_davidii",0.339432,0.00191527,0.0019375,2142,735.5,0.61706,9,5,20819900,7137280,500,0.00980151
"Myotis_myotis",0.0795601,0.000178809,0.000769528,2142.25,733.5,0.228045,6,9,11721200,4009450,250,0.0061503
"Hipposideros_armiger",0.108587,0.00563964,0.0176833,2145.5,730.5,0.497346,19,13,69431000,23626700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0978561,0.00514609,0.0178886,2147.5,730.5,0.226831,4,6,25763900,8766090,5000,0.0122756
"Rhinolophus_sinicus",0.108478,0.00440678,0.0138235,2146.75,730.5,0.340255,6,6,24094200,8198190,5000,0.0132901
"Rousettus_aegyptiacus",0.328151,0.00162393,0.00168568,2147.5,731.5,0.246343,13,18,45808800,15624900,500,0.0218276
"Pteropus_alecto",0.09559,0.0019311,0.00689953,2145.5,732.75,0.511741,3,2,1626940,555047,2500,0.00268413
"Pteropus_giganteus",0.156431,0.00369516,0.00804901,2146.75,731.5,0.340668,1,1,1468720,500346,2500,0.00140844
"Pteropus_vampyrus",0.166235,0.00279427,0.00572767,2146.75,731.5,Inf,1,0,1092950,372334,2500,0.0014088
