"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.110765,0.00132128,0.00413652,2121,735.5,0.229064,41,62,215229000,74553000,1000,0.101852
"Pteronotus_parnellii",0.234753,0.00125827,0.00185819,2123,736,0.295365,23,27,80463500,27899400,500,0.0379412
"Desmodus_rotundus",0.321792,0.0013108,0.00141511,2120.75,736.75,0.225773,13,20,48149400,16724400,500,0.0236955
"Phyllostomus_discolor",Inf,0.000140151,0,2117.25,741,0.489381,14,10,21177300,7402700,100,0.0105002
"Phyllostomus_hastatus",0.160101,0.000807338,0.00175442,2120.5,737.75,1.5063,13,3,18120200,6298740,100,0.00928619
"Artibeus_jamaicensis",0.194544,0.000467444,0.000834538,2120.5,736.5,0.328251,17,18,39608100,13766200,250,0.0190481
"Sturnira_hondurensis",0.288629,0.000592174,0.000710884,2122,735.25,0.347352,19,19,39645200,13770800,250,0.0201251
"Molossus_molossus",0.219131,0.00207081,0.00327688,2123.25,736.25,0.298698,19,22,99262900,34331200,1000,0.0474196
"Miniopterus_natalensis",0.104301,0.00259032,0.00853716,2127.25,731.25,0.411086,25,21,96963900,33482800,2500,0.0463988
"Eptesicus_fuscus",0.119408,0.000805792,0.00233021,2122.75,733,0.259203,6,8,14664000,5067940,1000,0.0105823
"Pipistrellus_kuhlii",0.433199,0.000277001,0.000222765,2121.25,739,0.387755,47,42,80590200,27924900,100,0.0381086
"Myotis_brandtii",0.0802799,0.00255638,0.0109996,2122,733,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.10797,0.00111463,0.00356235,2122.75,732.5,0.345145,2,2,9648690,3330200,1000,0.00485649
"Myotis_davidii",0.30853,0.00224081,0.00250818,2123.25,733.25,0.633954,11,6,17823400,6163220,500,0.00980151
"Myotis_myotis",0.103369,0.000503547,0.00168404,2121.75,733.5,0.148142,3,7,10257800,3545770,250,0.0061503
"Hipposideros_armiger",0.094931,0.00565286,0.0205758,2123.5,733.75,0.533054,20,13,66985000,23209300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0840219,0.00509813,0.0210594,2122,736.5,0.594656,12,7,25360800,8797220,5000,0.0122756
"Rhinolophus_sinicus",0.0745812,0.00424277,0.0196209,2124.5,732.75,0.562835,13,8,26048600,9022210,5000,0.0132901
"Rousettus_aegyptiacus",0.0809079,0.000415979,0.00179269,2118,738.5,0.182572,11,21,45060300,15705600,500,0.0218276
"Pteropus_alecto",0.112428,0.00305836,0.00945503,2118.25,736.25,0.173912,2,4,5511780,1917130,2500,0.00268413
"Pteropus_giganteus",0.0621223,0.00229031,0.0128334,2117.25,737,0.347917,1,1,1999300,695588,2500,0.00140844
"Pteropus_vampyrus",0.0781187,0.00314706,0.0140199,2117.75,737,Inf,1,0,2455050,853604,2500,0.0014088
