"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0668483,0.000904291,0.00467722,2126.5,735.25,0.196452,47,82,216676000,74264900,1000,0.101852
"Pteronotus_parnellii",0.164823,0.00120114,0.00249265,2132.75,729.5,0.288793,27,32,80841800,27670000,500,0.0379412
"Desmodus_rotundus",0.397251,0.000843684,0.00072445,2132.75,727.5,0.302784,16,18,47039100,16023000,500,0.0236955
"Phyllostomus_discolor",0.319945,0.000411038,0.000438005,2137.5,728.75,1.02318,9,3,19015700,6485520,100,0.0105002
"Phyllostomus_hastatus",0.263507,3.17686e-05,4.10707e-05,2137,728,0.829252,17,7,19031500,6498440,100,0.00928619
"Artibeus_jamaicensis",0.0974137,0.000483673,0.00169419,2135,728.5,0.721236,19,9,39808000,13599900,250,0.0190481
"Sturnira_hondurensis",0.22828,0.000660271,0.000991457,2134,731.5,0.530548,17,11,42716700,14664400,250,0.0201251
"Molossus_molossus",0.169216,0.00167614,0.00336906,2134.5,726,0.183858,20,37,100645000,34233300,1000,0.0474196
"Miniopterus_natalensis",0.0955869,0.00263044,0.00948525,2129.5,734,0.213497,23,37,97603300,33522100,2500,0.0463988
"Eptesicus_fuscus",0.281949,0.00211814,0.00256872,2133.5,729.5,0.124202,4,11,22436800,7663440,1000,0.0105823
"Pipistrellus_kuhlii",0.0373668,1.84335e-05,0.000167919,2137.25,727.5,0.568278,50,30,80873600,27575200,100,0.0381086
"Myotis_brandtii",0.157599,0.00342622,0.00739608,2134.75,726.25,0.681658,2,1,4051280,1380800,5000,0.00352876
"Myotis_lucifugus",0.100912,0.00219675,0.00740673,2134.5,726.25,0.340327,4,4,9836480,3347620,1000,0.00485649
"Myotis_davidii",0.651608,0.00152553,0.00080279,2134,731.75,0.341759,10,10,20703000,7075440,500,0.00980151
"Myotis_myotis",0.0977599,0.000409973,0.0014326,2134.75,729.25,0.545833,8,5,11824400,4033850,250,0.0061503
"Hipposideros_armiger",0.0876678,0.00396027,0.0153025,2138.75,724.5,0.271632,16,20,65434400,22217600,5000,0.0332282
"Rhinolophus_ferrumequinum",0.110931,0.00486005,0.0149237,2134.25,727,0.510181,12,8,24751900,8418640,5000,0.0122756
"Rhinolophus_sinicus",0.133774,0.00483894,0.0123571,2133.25,728.75,0.643866,17,9,28342200,9661000,5000,0.0132901
"Rousettus_aegyptiacus",0.104819,0.00123086,0.00405601,2125.75,734.25,0.391315,17,15,44658300,15419500,500,0.0218276
"Pteropus_alecto",0.0853631,0.00311281,0.0124746,2131,729,Inf,1,0,4614700,1578280,2500,0.00268413
"Pteropus_giganteus",0.11763,0.00320174,0.00933048,2131,730.5,0.171121,1,2,2551640,873282,2500,0.00140844
"Pteropus_vampyrus",0.186993,0.00380666,0.00697363,2131,730,0,0,3,2902500,994186,2500,0.0014088
