"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0711039,0.00118242,0.00587735,2110.75,746,0.235106,46,69,213855000,75417700,1000,0.101852
"Pteronotus_parnellii",0.810258,0.00101404,0.000438887,2113,741,0.230375,21,32,78693600,27625200,500,0.0379412
"Desmodus_rotundus",0.209898,0.0011728,0.00196283,2111.5,741.75,0.447136,14,11,49749000,17477800,500,0.0236955
"Phyllostomus_discolor",2.11999,0.000397599,6.6031e-05,2107.5,742,0.302273,12,14,21323500,7519770,100,0.0105002
"Phyllostomus_hastatus",0.132038,0.000138561,0.000371475,2106,745.5,0.353081,7,7,18017400,6361590,100,0.00928619
"Artibeus_jamaicensis",0.0615117,0.000514627,0.00295183,2108,743.75,0.394776,19,17,38591500,13631300,250,0.0190481
"Sturnira_hondurensis",0.94469,0.000404605,0.000151109,2108.75,744,0.529799,21,14,41685600,14723300,250,0.0201251
"Molossus_molossus",0.220727,0.00234002,0.00370925,2115,740,0.263112,27,36,99209900,34804400,1000,0.0474196
"Miniopterus_natalensis",0.0901449,0.00323421,0.0125473,2115.25,739.75,0.229663,19,29,97610400,34216200,2500,0.0463988
"Eptesicus_fuscus",0.153695,0.00203161,0.00461388,2115.75,738.5,0.31041,8,9,20589900,7190230,1000,0.0105823
"Pipistrellus_kuhlii",Inf,7.07861e-05,0,2111.25,741,0.495334,41,29,79634700,27900600,100,0.0381086
"Myotis_brandtii",0.192734,0.00293087,0.00531329,2115.75,739.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.0819042,0.000811169,0.00346085,2115.5,739.25,Inf,2,0,5913310,2066200,1000,0.00485649
"Myotis_davidii",0.106592,0.000709933,0.00233012,2113.75,739.5,0.407041,7,6,16687600,5822170,500,0.00980151
"Myotis_myotis",6.6874,0.00123197,6.43451e-05,2116.5,739.25,0.698152,10,5,12709900,4436700,250,0.0061503
"Hipposideros_armiger",0.101629,0.00567272,0.0195369,2113.5,739.75,0.258958,14,19,67906500,23865300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.103496,0.00414867,0.0140462,2113.25,740.5,0.601117,12,7,23994800,8413790,5000,0.0122756
"Rhinolophus_sinicus",0.109914,0.00545925,0.0173704,2114.5,739.5,0.233481,10,15,27453000,9614630,5000,0.0132901
"Rousettus_aegyptiacus",0.122064,0.000768115,0.00221895,2108.5,743.5,0.258533,11,15,44850800,15812000,500,0.0218276
"Pteropus_alecto",0.176062,0.00370175,0.00741379,2109.25,743.75,0,0,1,5127590,1808060,2500,0.00268413
"Pteropus_giganteus",0.125672,0.00296357,0.00829917,2110.5,742.75,1.0565,3,1,2920170,1028380,2500,0.00140844
"Pteropus_vampyrus",0.178315,0.0032093,0.00633978,2110,743.25,Inf,4,0,2617350,923368,2500,0.0014088
