"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.356129,0.00118542,0.00114167,2132.75,731.5,0.238598,43,62,215974000,74300200,1000,0.101852
"Pteronotus_parnellii",0.258601,0.00137302,0.00186135,2121.5,743.75,0.309765,32,36,80260400,27969600,500,0.0379412
"Desmodus_rotundus",0.139754,0.00127588,0.00316875,2126.25,738,0.366389,19,18,49214800,17082700,500,0.0236955
"Phyllostomus_discolor",1.31847,0.000256011,6.72059e-05,2132.25,738,0.623571,18,10,21756000,7536880,100,0.0105002
"Phyllostomus_hastatus",5.4671,0.000625577,3.99711e-05,2127,743,1.13135,13,4,18153100,6319220,100,0.00928619
"Artibeus_jamaicensis",0.187568,0.000708054,0.00131112,2126.25,738.5,0.509446,22,15,40029800,13904300,250,0.0190481
"Sturnira_hondurensis",0.0959566,0.000325713,0.00118199,2127.25,740.75,0.250378,18,25,42699400,14848600,250,0.0201251
"Molossus_molossus",0.184363,0.00163828,0.00308606,2125.75,738.25,0.270341,21,27,98798700,34340600,1000,0.0474196
"Miniopterus_natalensis",0.124042,0.00328239,0.0091875,2127.75,738.75,0.125359,13,36,98049200,34037600,2500,0.0463988
"Eptesicus_fuscus",0.274924,0.00267825,0.00337731,2128.75,738,0.194985,9,16,18279600,6336450,1000,0.0105823
"Pipistrellus_kuhlii",0.00382358,4.70699e-06,0.000430677,2124.5,743.25,0.39622,33,29,80941900,28183500,100,0.0381086
"Myotis_brandtii",0.136568,0.00342346,0.00864893,2131.75,735.5,0,0,2,4140320,1428340,5000,0.00352876
"Myotis_lucifugus",0.214091,0.00155618,0.00250729,2132.25,735.5,0.147953,3,7,10192100,3518540,1000,0.00485649
"Myotis_davidii",0.234103,0.00109445,0.00160988,2132.25,734.25,0.0689202,1,5,19680500,6781930,500,0.00980151
"Myotis_myotis",0.169626,0.000811347,0.00164407,2134,733.5,0.12908,3,8,12883700,4434730,250,0.0061503
"Hipposideros_armiger",0.108116,0.00544285,0.0173819,2128.75,735,0.29756,19,22,69397300,23910300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.120217,0.00437096,0.0125236,2130.25,733.75,0.602918,14,8,25551700,8803200,5000,0.0122756
"Rhinolophus_sinicus",0.075745,0.00394241,0.0179874,2128.25,735.5,0.739112,15,7,26006100,8970010,5000,0.0132901
"Rousettus_aegyptiacus",0.337328,0.0014121,0.00145162,2127.5,737.75,0.173435,15,30,41306700,14328100,500,0.0218276
"Pteropus_alecto",0.0978936,0.00318147,0.0112543,2128.25,737,0.0865138,1,4,4014240,1389150,2500,0.00268413
"Pteropus_giganteus",0.0651857,0.00201679,0.0107202,2127.75,737.25,0,0,3,1932080,669423,2500,0.00140844
"Pteropus_vampyrus",0.0561648,0.00235366,0.0145202,2127.75,737.25,0,0,4,1887520,653941,2500,0.0014088
