"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.159038,0.00175877,0.0038339,2128.75,738,0.245421,46,65,215248000,74646100,1000,0.101852
"Pteronotus_parnellii",0.121128,0.0010697,0.00308414,2122.5,741.25,0.253315,24,33,80172600,27924700,500,0.0379412
"Desmodus_rotundus",0.311061,0.000697289,0.000780253,2126,740,0.231984,14,21,50239800,17482300,500,0.0236955
"Phyllostomus_discolor",0,0,0.000142875,2129,738.25,0.743475,15,7,22082100,7661500,100,0.0105002
"Phyllostomus_hastatus",2.07769,0.000638031,0.000106559,2128.25,738.5,0.651362,15,8,19702200,6844410,100,0.00928619
"Artibeus_jamaicensis",0.188376,0.000906535,0.00167404,2128,740.25,0.869306,25,10,37758800,13129600,250,0.0190481
"Sturnira_hondurensis",0.311091,0.000393037,0.000437365,2128.25,736.75,0.450279,26,20,41841700,14492600,250,0.0201251
"Molossus_molossus",0.188299,0.00218009,0.00400529,2127.5,736,0.109544,13,41,100002000,34549300,1000,0.0474196
"Miniopterus_natalensis",0.159217,0.00310818,0.00669089,2134.25,731.5,0.253068,22,30,97496600,33645400,2500,0.0463988
"Eptesicus_fuscus",0.34269,0.00164248,0.00165791,2127,735.75,0.115377,4,12,22124000,7657820,1000,0.0105823
"Pipistrellus_kuhlii",Inf,0.00023589,0,2123.25,739,0.565667,49,30,79241900,27443600,100,0.0381086
"Myotis_brandtii",0.191486,0.00271333,0.00488473,2128.5,733.75,0,0,1,6834610,2356070,5000,0.00352876
"Myotis_lucifugus",0.0755861,0.00106699,0.00486624,2128.5,733.75,0,0,3,9644230,3324620,1000,0.00485649
"Myotis_davidii",0.147603,0.00126182,0.00294553,2131,734.25,0.344418,8,8,20028000,6897990,500,0.00980151
"Myotis_myotis",0.0698905,0.00042416,0.0020928,2129.25,734.25,0.550985,8,5,12292700,4233190,250,0.0061503
"Hipposideros_armiger",0.0657036,0.00404844,0.0213302,2128.25,736.75,0.517884,30,20,70776300,24436000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.117228,0.00458641,0.0134417,2133.5,733,0.257629,6,8,24433300,8392990,5000,0.0122756
"Rhinolophus_sinicus",0.123472,0.00511796,0.0142394,2133,732.75,0.441475,9,7,26046700,8943630,5000,0.0132901
"Rousettus_aegyptiacus",0.568644,0.0012143,0.000736363,2130.75,734.75,0.407655,13,11,46269900,15960300,500,0.0218276
"Pteropus_alecto",0.102674,0.00319869,0.0107587,2130.5,735.75,0.345219,2,2,5162280,1782120,2500,0.00268413
"Pteropus_giganteus",0.162251,0.0032183,0.00684681,2130.75,735.5,0.345201,1,1,1621420,559716,2500,0.00140844
"Pteropus_vampyrus",0.10178,0.00281209,0.00953919,2131,735.75,0.172593,1,2,2902060,1001750,2500,0.0014088
