"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.168273,0.00168934,0.00352843,2109.75,741.5,0.344369,54,55,212708000,74606600,1000,0.101852
"Pteronotus_parnellii",0.438773,0.000718342,0.000572958,2113.75,739.75,0.273555,32,41,80028800,28049500,500,0.0379412
"Desmodus_rotundus",0.168575,0.000998775,0.00208876,2108.25,743.25,0.95647,19,7,49906300,17586200,500,0.0236955
"Phyllostomus_discolor",Inf,0.000560948,0,2106,746.25,0.943962,16,6,19839600,7022930,100,0.0105002
"Phyllostomus_hastatus",6.28412,0.000237779,1.34048e-05,2105.75,746,0.486436,11,8,17023600,6022480,100,0.00928619
"Artibeus_jamaicensis",0.245434,0.000634145,0.000917427,2104.5,747.25,0.84103,19,8,39888700,14125300,250,0.0190481
"Sturnira_hondurensis",0.491283,0.00101296,0.000727517,2105.75,743,0.527064,18,12,42365400,14886200,250,0.0201251
"Molossus_molossus",0.108629,0.00147495,0.00474253,2110.75,737.25,0.328133,31,33,98044100,34247100,1000,0.0474196
"Miniopterus_natalensis",0.0993652,0.00302685,0.0106938,2111.5,741.25,0.230063,19,29,97739200,34321000,2500,0.0463988
"Eptesicus_fuscus",0.199242,0.00203597,0.00360157,2109.5,743.5,0.317418,9,10,21501200,7583180,1000,0.0105823
"Pipistrellus_kuhlii",0.103493,0.000145617,0.000498131,2105.75,745.5,0.51536,51,35,79041600,27955300,100,0.0381086
"Myotis_brandtii",0.156596,0.00273075,0.00617105,2108.75,746.25,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.258948,0.00204929,0.00280114,2109.75,746.75,0.354089,2,2,9627250,3408900,1000,0.00485649
"Myotis_davidii",0.156957,0.000773725,0.00174482,2109.75,746.75,0.47182,4,3,17598100,6227350,500,0.00980151
"Myotis_myotis",0.231418,0.000144794,0.000221138,2110,745.75,0.212043,3,5,12308600,4349910,250,0.0061503
"Hipposideros_armiger",0.111778,0.00534342,0.0167066,2116,739.5,0.745119,17,8,67732200,23749900,5000,0.0332282
"Rhinolophus_ferrumequinum",0.136615,0.00534153,0.0137208,2113,741.5,0.450839,9,7,23072300,8090380,5000,0.0122756
"Rhinolophus_sinicus",0.0988634,0.00430647,0.0152688,2113.25,740.75,0.350425,9,9,27648900,9688840,5000,0.0132901
"Rousettus_aegyptiacus",0.264433,0.00113188,0.00150999,2109.75,744.25,0.365886,25,24,45986100,16152600,500,0.0218276
"Pteropus_alecto",0.102777,0.00355813,0.0121699,2111.5,742.25,0.351755,4,4,4688000,1649030,2500,0.00268413
"Pteropus_giganteus",0.135499,0.0031889,0.0082825,2110.5,742.75,1.05592,3,1,2733050,961958,2500,0.00140844
"Pteropus_vampyrus",0.124899,0.00341369,0.0095926,2112,741.25,0.351279,3,3,2968280,1042700,2500,0.0014088
