"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.064866,0.000765535,0.00409871,2130.75,740,0.20317,48,82,216569000,75166900,1000,0.101852
"Pteronotus_parnellii",2.03324,0.00144498,0.000246149,2130.75,738,0.192798,20,36,78121800,27111100,500,0.0379412
"Desmodus_rotundus",0.151959,0.000636389,0.00146279,2125.75,742.5,0.292192,21,25,50379500,17524400,500,0.0236955
"Phyllostomus_discolor",Inf,8.36281e-05,0,2127.75,739.5,0.386761,10,9,21085700,7339610,100,0.0105002
"Phyllostomus_hastatus",0.291979,0.000370801,0.000444962,2127,745.25,1.10407,19,6,19463600,6786020,100,0.00928619
"Artibeus_jamaicensis",0.10682,0.00051519,0.00167126,2129.75,738,0.480495,18,13,40212900,13954900,250,0.0190481
"Sturnira_hondurensis",1.16531,0.00141631,0.000421408,2127.75,737.75,0.755969,24,11,40488500,14028700,250,0.0201251
"Molossus_molossus",0.167594,0.00147661,0.00306769,2127.5,740.75,0.319393,22,24,100895000,35154500,1000,0.0474196
"Miniopterus_natalensis",0.118335,0.00260083,0.00768189,2126.5,743.25,0.174738,21,42,98547200,34440000,2500,0.0463988
"Eptesicus_fuscus",0.118308,0.00179024,0.00527925,2128.25,742.5,0.126627,4,11,20778000,7235420,1000,0.0105823
"Pipistrellus_kuhlii",0.127931,7.35649e-05,0.000199919,2128.5,740,0.481813,54,39,80214000,27912600,100,0.0381086
"Myotis_brandtii",0.154125,0.00347737,0.00784993,2129.75,741,0,0,2,5594850,1946610,5000,0.00352876
"Myotis_lucifugus",0.161892,0.00167147,0.00359386,2129.5,741.25,0.52161,3,2,9393510,3266500,1000,0.00485649
"Myotis_davidii",0.201337,0.000711963,0.00122639,2133,739.75,0.297031,6,7,19562500,6779100,500,0.00980151
"Myotis_myotis",0.360057,0.000373379,0.00035986,2131,739.5,0.198049,4,7,10175200,3526600,250,0.0061503
"Hipposideros_armiger",0.131294,0.00564517,0.0148428,2132.75,736.25,0.544651,22,14,70700100,24504400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0890274,0.00508899,0.0198134,2132.75,739.25,0.302942,7,8,25053900,8674130,5000,0.0122756
"Rhinolophus_sinicus",0.0750542,0.00406344,0.0187703,2132.25,739.25,0.384702,10,9,28187500,9759420,5000,0.0132901
"Rousettus_aegyptiacus",0.189103,0.00112473,0.00206776,2129.25,740.25,0.161937,7,15,46174900,16023100,500,0.0218276
"Pteropus_alecto",0.115087,0.00344809,0.0104279,2129,741,0,0,2,3184980,1108540,2500,0.00268413
"Pteropus_giganteus",0.0828219,0.00277641,0.0116371,2130.25,739.5,Inf,1,0,1021920,355440,2500,0.00140844
"Pteropus_vampyrus",0.0862788,0.00257464,0.010365,2129.75,739.75,Inf,1,0,1539270,535382,2500,0.0014088
