"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.174266,0.00169987,0.00332756,2137,729,0.183553,42,78,216224000,73707300,1000,0.101852
"Pteronotus_parnellii",0.8644,0.000859453,0.000340227,2137,731.25,0.512703,33,22,80087500,27374100,500,0.0379412
"Desmodus_rotundus",0.124573,0.00135364,0.00373213,2131.25,732,0.465384,19,14,47626600,16331800,500,0.0236955
"Phyllostomus_discolor",Inf,0.000391404,0,2132,734.75,0.611529,16,9,21897100,7532300,100,0.0105002
"Phyllostomus_hastatus",0.529176,0.000339697,0.000221051,2133,734.5,0.802542,14,6,18370700,6318540,100,0.00928619
"Artibeus_jamaicensis",0.129497,0.000514609,0.00135393,2136.75,728,0.449157,21,16,39970100,13678400,250,0.0190481
"Sturnira_hondurensis",0.278883,0.000583708,0.00072058,2132,734,0.53861,22,14,40710400,13953600,250,0.0201251
"Molossus_molossus",0.154565,0.00110948,0.0024486,2139.25,729.75,0.29276,30,35,100671000,34384500,1000,0.0474196
"Miniopterus_natalensis",0.0798175,0.00226609,0.00958388,2144.75,724,0.216159,21,33,98822900,33568100,2500,0.0463988
"Eptesicus_fuscus",0.415908,0.00200849,0.00165076,2137.75,730.75,0.155527,5,11,20609600,7051740,1000,0.0105823
"Pipistrellus_kuhlii",0.400823,0.000626639,0.000535327,2137.75,732,0.943688,55,20,78801300,27041400,100,0.0381086
"Myotis_brandtii",0.112016,0.00256282,0.00781003,2138.5,730,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.315894,0.00188542,0.00203741,2138.5,730,0.341361,1,1,7914590,2701730,1000,0.00485649
"Myotis_davidii",0.0380522,0.00024141,0.00216269,2138.5,729,0.0974364,4,14,20475000,6982520,500,0.00980151
"Myotis_myotis",Inf,0.000449524,0,2138.75,729.5,0.127891,3,8,12194800,4158980,250,0.0061503
"Hipposideros_armiger",0.144471,0.00577035,0.0135985,2139,728.25,0.64845,21,11,71054900,24134800,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0877753,0.00454142,0.0175424,2141.25,726,0.254852,9,12,24941300,8475120,5000,0.0122756
"Rhinolophus_sinicus",0.0662394,0.00335457,0.0171886,2140.5,726.5,0.401237,13,11,27591300,9367480,5000,0.0132901
"Rousettus_aegyptiacus",0.1297,0.000803064,0.00211361,2138.5,730,0.446064,17,13,45735200,15600600,500,0.0218276
"Pteropus_alecto",0.124058,0.00264442,0.00725313,2139.5,728,0.340357,1,1,2832700,964130,2500,0.00268413
"Pteropus_giganteus",0.118973,0.00305479,0.00874576,2139.5,728.75,0.340697,1,1,834210,284212,2500,0.00140844
"Pteropus_vampyrus",0.0883108,0.00271253,0.0104623,2139.5,728.75,0.681393,2,1,1236340,421218,2500,0.0014088
