"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.226835,0.00197393,0.00306419,2120,746.5,0.308657,57,65,215831000,75967700,1000,0.101852
"Pteronotus_parnellii",0.169607,0.0011949,0.00249753,2113.5,749.25,0.302201,36,42,80322800,28319200,500,0.0379412
"Desmodus_rotundus",0.106534,0.000985662,0.00326755,2117.25,747.75,0.506656,23,16,50089300,17654300,500,0.0236955
"Phyllostomus_discolor",Inf,0.00075983,0,2114,752.25,0.391115,11,10,18602400,6614260,100,0.0105002
"Phyllostomus_hastatus",2.00798,0.000299064,5.26346e-05,2118,748.5,1.95018,22,4,18966400,6725090,100,0.00928619
"Artibeus_jamaicensis",1.85387,0.000363185,6.91215e-05,2115.75,746.5,0.854221,29,12,40161500,14195900,250,0.0190481
"Sturnira_hondurensis",0.231315,0.00105586,0.0016198,2113.5,750,0.73669,25,12,41800400,14781100,250,0.0201251
"Molossus_molossus",0.103532,0.00134136,0.00456849,2117.75,746.75,0.14698,15,36,97202000,34288300,1000,0.0474196
"Miniopterus_natalensis",0.129774,0.00218109,0.00591017,2120,745.5,0.117084,9,27,92070800,32340000,2500,0.0463988
"Eptesicus_fuscus",0.229402,0.00243475,0.00375147,2115.5,747.75,0.196382,5,9,21611800,7639500,1000,0.0105823
"Pipistrellus_kuhlii",Inf,9.79505e-05,0,2116.75,748.5,0.609961,57,33,78803300,27828200,100,0.0381086
"Myotis_brandtii",0.127723,0.00309563,0.00854178,2116.75,746,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.132994,0.00115883,0.00306841,2117,745.5,0.234972,2,3,7664370,2701370,1000,0.00485649
"Myotis_davidii",3.53257,0.00137153,0.000137141,2115.5,747.25,0.176408,5,10,20371300,7187330,500,0.00980151
"Myotis_myotis",0.218078,0.000967972,0.00156587,2116.75,746.75,0.422804,6,5,12832900,4521500,250,0.0061503
"Hipposideros_armiger",0.0922176,0.00365969,0.0139189,2122,744.25,0.447731,14,11,69702100,24520400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.108924,0.00595943,0.0192414,2120.5,745.75,0.469276,8,6,25691400,9042260,5000,0.0122756
"Rhinolophus_sinicus",0.0962933,0.00496203,0.0181379,2122.25,747,0.352113,8,8,26631600,9377350,5000,0.0132901
"Rousettus_aegyptiacus",0.267067,0.00157815,0.0020895,2117.5,748.75,0.286111,17,21,44537800,15741100,500,0.0218276
"Pteropus_alecto",0.11928,0.0029918,0.00881542,2119,744.75,0,0,3,3905320,1372570,2500,0.00268413
"Pteropus_giganteus",0.0887973,0.00275175,0.0108952,2119,745,0.351469,1,1,1949480,685182,2500,0.00140844
"Pteropus_vampyrus",0.0872196,0.00343519,0.0138456,2119.25,745,Inf,2,0,2294900,806564,2500,0.0014088
