"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.126899,0.00102835,0.0027847,2128,731.25,0.239322,57,82,213977000,73669700,1000,0.101852
"Pteronotus_parnellii",0.108301,0.000595087,0.0018717,2134.25,727,0.426509,40,32,80212700,27369200,500,0.0379412
"Desmodus_rotundus",0.246677,0.00181232,0.00250747,2135.25,728.75,0.503208,25,17,50289600,17208200,500,0.0236955
"Phyllostomus_discolor",0.193527,0.000465072,0.000825583,2130,731.75,0.609643,16,9,21060000,7221970,100,0.0105002
"Phyllostomus_hastatus",0.0124682,2.33025e-05,0.000639054,2132.75,729.25,0.304058,8,9,19433300,6647450,100,0.00928619
"Artibeus_jamaicensis",0.116458,0.000358874,0.00105283,2133.75,729,0.462127,19,14,39458100,13436100,250,0.0190481
"Sturnira_hondurensis",0.0973743,0.000396764,0.0013917,2129.25,727.25,0.259746,16,21,41763400,14237900,250,0.0201251
"Molossus_molossus",0.0514122,0.00127981,0.00850439,2137.5,730.25,0.362971,35,33,96172200,32913000,1000,0.0474196
"Miniopterus_natalensis",0.120833,0.00365817,0.0102648,2139.75,725.5,0.340237,25,25,93516700,31817900,2500,0.0463988
"Eptesicus_fuscus",0.201793,0.001991,0.00337351,2136.5,730.5,0.299937,7,8,21774700,7464070,1000,0.0105823
"Pipistrellus_kuhlii",0.0879649,0.000148094,0.000577418,2135,732.25,0.937061,63,23,80882100,27669900,100,0.0381086
"Myotis_brandtii",0.127564,0.00246996,0.00664014,2134.5,732,0.342937,1,1,6377890,2187220,5000,0.00352876
"Myotis_lucifugus",0.243289,0.00174462,0.00245526,2135,731,0.571081,5,3,6050580,2073220,1000,0.00485649
"Myotis_davidii",0.15723,0.00104187,0.00227117,2134.25,731.5,0.21823,7,11,19601400,6721960,500,0.00980151
"Myotis_myotis",0.224722,0.000528205,0.000808462,2134,734,1.71659,5,1,12571200,4315930,250,0.0061503
"Hipposideros_armiger",0.0750523,0.00388458,0.0176839,2130.75,728,0.728263,17,8,65959400,22605100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.142956,0.00572308,0.0137091,2132.5,730.25,0.456634,8,6,25983000,8898540,5000,0.0122756
"Rhinolophus_sinicus",0.131647,0.00598455,0.0155884,2131.75,731,0.311342,10,11,28143700,9638530,5000,0.0132901
"Rousettus_aegyptiacus",0.256232,0.00135165,0.00181134,2132.5,732.25,0.370321,14,13,44165700,15187200,500,0.0218276
"Pteropus_alecto",0.0793273,0.00218796,0.00948069,2131,732.5,0.114578,1,3,4221510,1451080,2500,0.00268413
"Pteropus_giganteus",0.102778,0.00291399,0.00977143,2129,733.75,0.344509,1,1,2934060,1010810,2500,0.00140844
"Pteropus_vampyrus",0.188027,0.00360857,0.00660457,2129.25,732.75,Inf,2,0,2359120,812810,2500,0.0014088
