"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.151753,0.00242668,0.0054527,2134.25,727.75,0.193192,43,76,216012000,73758600,1000,0.101852
"Pteronotus_parnellii",0.262538,0.00140175,0.00181711,2131,725.25,0.262479,20,26,77169500,26331900,500,0.0379412
"Desmodus_rotundus",0.237315,0.00108793,0.00156651,2129,727.5,0.24769,13,18,49381300,16935600,500,0.0236955
"Phyllostomus_discolor",0.00241787,4.70865e-06,0.000668938,2123.75,729.5,0.648713,17,9,21382000,7343360,100,0.0105002
"Phyllostomus_hastatus",0.0709745,0.000283386,0.00137592,2122.75,731.5,0.687104,12,6,19420000,6671800,100,0.00928619
"Artibeus_jamaicensis",0.313598,0.000305405,0.000335392,2125.5,732,0.438409,14,11,40144000,13828200,250,0.0190481
"Sturnira_hondurensis",17.0969,0.000545034,1.09552e-05,2125,730.25,0.585304,17,10,41092600,14148000,250,0.0201251
"Molossus_molossus",0.193964,0.00250708,0.00439848,2130.5,725,0.29777,21,24,98280700,33445800,1000,0.0474196
"Miniopterus_natalensis",0.0918183,0.00245746,0.00912877,2130,726.5,0.218607,16,25,98520200,33652000,2500,0.0463988
"Eptesicus_fuscus",0.0986761,0.000935989,0.00321406,2133.75,723,0.203353,9,15,21588700,7316900,1000,0.0105823
"Pipistrellus_kuhlii",6.4208,0.000257632,1.37315e-05,2128,728.25,0.429583,53,42,79980400,27227200,100,0.0381086
"Myotis_brandtii",0.167215,0.00304185,0.00617966,2132,724.25,0,0,2,5722670,1943510,5000,0.00352876
"Myotis_lucifugus",0.0812157,0.0010845,0.0045346,2132,724,0.0848955,2,8,10338600,3510800,1000,0.00485649
"Myotis_davidii",0.156767,0.00121809,0.00263983,2131.75,724.25,0.679528,10,5,20739400,7046500,500,0.00980151
"Myotis_myotis",5.01868,0.000486628,3.2851e-05,2134.75,723.25,0.406726,6,5,10246000,3472770,250,0.0061503
"Hipposideros_armiger",0.120305,0.00579034,0.0163143,2133,723,0.945823,25,9,70216400,23908400,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0874077,0.00459594,0.0178265,2134.75,723.75,0.882044,13,5,25061600,8502090,5000,0.0122756
"Rhinolophus_sinicus",0.0589042,0.00269277,0.0155113,2133.75,724,0.747555,11,5,28227300,9591580,5000,0.0132901
"Rousettus_aegyptiacus",0.376507,0.00128693,0.0011614,2132.25,724.5,0.393039,22,19,45525800,15453400,500,0.0218276
"Pteropus_alecto",0.0641202,0.00153002,0.00809564,2132.5,723.5,0.678249,2,1,1279800,434011,2500,0.00268413
"Pteropus_giganteus",0.121466,0.00292276,0.00816374,2132.5,723.5,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.0847714,0.00203485,0.00814392,2132.5,723.5,NA,NA,NA,NA,NA,2500,0.0014088
