"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.140278,0.00192903,0.00465177,2142.5,724.75,0.31173,65,71,217159000,73943700,1000,0.101852
"Pteronotus_parnellii",0.0716878,0.000719397,0.0034516,2134.75,734.25,0.451981,33,25,80807600,27669300,500,0.0379412
"Desmodus_rotundus",0.13416,0.000758369,0.00194486,2137,735.25,0.298476,20,23,50565500,17356500,500,0.0236955
"Phyllostomus_discolor",7.80813,0.000306286,1.35547e-05,2135,737.75,0.543077,11,7,21654800,7483790,100,0.0105002
"Phyllostomus_hastatus",0.00400272,9.3622e-06,0.00080885,2136.25,738.75,0.740239,15,7,19026200,6572490,100,0.00928619
"Artibeus_jamaicensis",0.0741636,0.00044944,0.00211072,2127.5,741,0.506553,22,15,40129700,13859900,250,0.0190481
"Sturnira_hondurensis",0.736664,0.000575038,0.000269105,2132.75,735.25,0.934885,19,7,42621700,14680300,250,0.0201251
"Molossus_molossus",0.199304,0.002051,0.00354232,2135.25,735,0.21089,24,39,99254900,34014200,1000,0.0474196
"Miniopterus_natalensis",0.102743,0.00282899,0.00938209,2138.75,728.75,0.3772,21,19,93752600,31995500,2500,0.0463988
"Eptesicus_fuscus",0.184973,0.00196319,0.00361642,2137.25,728.25,0.123887,4,11,20721000,7059400,1000,0.0105823
"Pipistrellus_kuhlii",1.10766,0.000497821,0.000154609,2131.5,733.25,0.572968,52,31,81337900,27783200,100,0.0381086
"Myotis_brandtii",0.12125,0.0027109,0.00760427,2138.25,727.25,0,0,1,4415490,1501770,5000,0.00352876
"Myotis_lucifugus",0.0944525,0.00139991,0.0050543,2137,728.75,0.170082,2,4,9934690,3379430,1000,0.00485649
"Myotis_davidii",0.122422,0.00105238,0.00291872,2138.25,726,0.764998,9,4,19943200,6780650,500,0.00980151
"Myotis_myotis",0.158464,0.000518603,0.00111462,2137.5,728,0.510025,9,6,12582200,4278150,250,0.0061503
"Hipposideros_armiger",0.0958593,0.00441949,0.0157022,2138.25,728.25,0.605657,16,9,69492900,23675000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0631593,0.00356541,0.0192171,2140,728.5,0.416133,11,9,25697700,8749380,5000,0.0122756
"Rhinolophus_sinicus",0.128206,0.0049469,0.0131246,2141.75,728.5,0.249046,11,15,27813000,9445540,5000,0.0132901
"Rousettus_aegyptiacus",0.407138,0.000997533,0.000837925,2136,730.5,0.3264,21,22,45372200,15514700,500,0.0218276
"Pteropus_alecto",0.122997,0.00377761,0.0104484,2138.5,727.5,0.510977,3,2,5460750,1860210,2500,0.00268413
"Pteropus_giganteus",0.143599,0.00372966,0.00886417,2137.5,729.5,0.341287,1,1,2703940,922818,2500,0.00140844
"Pteropus_vampyrus",0.119668,0.00351872,0.0100169,2137.75,728.25,0.341287,1,1,2783020,949809,2500,0.0014088
