"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.188794,0.00192828,0.00350447,2129.75,730.75,0.210719,44,72,215797000,74409500,1000,0.101852
"Pteronotus_parnellii",0.220946,0.00142929,0.00224491,2123.75,737,0.216079,20,32,77978500,26959200,500,0.0379412
"Desmodus_rotundus",0.119501,0.00118491,0.00345344,2123.25,739.5,0.901617,26,10,48700200,16888100,500,0.0236955
"Phyllostomus_discolor",Inf,0.000269204,0,2125.75,737.75,0.650194,15,8,21706000,7526980,100,0.0105002
"Phyllostomus_hastatus",5.95223,0.000232755,1.35685e-05,2124,737,1.30119,15,4,19694200,6833580,100,0.00928619
"Artibeus_jamaicensis",0.126704,0.000425519,0.0011667,2126.5,738.75,0.374125,14,13,39082300,13577300,250,0.0190481
"Sturnira_hondurensis",0.162083,0.000552679,0.00118649,2125.25,739.5,0.534195,20,13,41281100,14333900,250,0.0201251
"Molossus_molossus",0.170925,0.00186131,0.00375989,2128.75,735,0.20796,24,40,100554000,34851900,1000,0.0474196
"Miniopterus_natalensis",0.115852,0.003301,0.00984494,2127.25,735,0.318867,24,26,98168800,33911400,2500,0.0463988
"Eptesicus_fuscus",0.174736,0.00179438,0.0035643,2126.25,738,0.115742,3,9,14425800,5009010,1000,0.0105823
"Pipistrellus_kuhlii",1.07672,0.000451658,0.000146327,2123.5,740.75,0.421257,46,38,80325300,27952800,100,0.0381086
"Myotis_brandtii",0.129962,0.00395363,0.0105935,2126.5,740.5,0.696962,2,1,5464690,1904340,5000,0.00352876
"Myotis_lucifugus",0.169207,0.00152543,0.00313757,2126.25,740,0.17415,4,8,7334870,2554730,1000,0.00485649
"Myotis_davidii",0.3124,0.00160342,0.00178246,2126.5,738.5,0.270141,7,9,20169500,7005350,500,0.00980151
"Myotis_myotis",0.244958,0.00104262,0.00148165,2126.5,740.25,0.463978,8,6,12038100,4189040,250,0.0061503
"Hipposideros_armiger",0.0736768,0.00311325,0.0145539,2126,732.25,0.760741,22,10,70201300,24275000,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0968112,0.0043139,0.0154405,2124.75,736.25,0.6236,18,10,26083600,9036510,5000,0.0122756
"Rhinolophus_sinicus",0.123719,0.00639929,0.0179641,2123.5,737.5,0.780092,18,8,28177900,9769480,5000,0.0132901
"Rousettus_aegyptiacus",0.432888,0.00115794,0.000921822,2127,733,0.291823,11,13,44918700,15491600,500,0.0218276
"Pteropus_alecto",0.197848,0.00308384,0.0053923,2126.75,735.75,0.346099,1,1,1203610,416567,2500,0.00268413
"Pteropus_giganteus",0.321315,0.00382667,0.00412384,2126.25,736.25,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.195187,0.00327597,0.00581166,2126.25,736.25,NA,NA,NA,NA,NA,2500,0.0014088
