"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.141639,0.00164031,0.00398712,2131.25,733.75,0.246874,58,81,214455000,73938100,1000,0.101852
"Pteronotus_parnellii",0.211057,0.00113299,0.00184777,2130.25,733.25,0.223383,24,37,80197100,27618500,500,0.0379412
"Desmodus_rotundus",0.119338,0.000704054,0.00204276,2129.25,737.25,0.173153,13,26,49378000,17099900,500,0.0236955
"Phyllostomus_discolor",0.12335,0.000396346,0.0011069,2129.25,733.5,0.473892,11,8,21833400,7524870,100,0.0105002
"Phyllostomus_hastatus",0.0144164,5.87956e-05,0.00140799,2129,735,0.191789,5,9,17570900,6065830,100,0.00928619
"Artibeus_jamaicensis",0.244551,0.000987085,0.00139237,2128.5,734.25,0.292506,11,13,39734000,13735600,250,0.0190481
"Sturnira_hondurensis",0.58298,0.000337868,0.000201462,2123.75,738.25,0.401067,22,19,41678300,14436400,250,0.0201251
"Molossus_molossus",0.155229,0.00129248,0.00288364,2128.75,737.25,0.33568,35,36,100409000,34668400,1000,0.0474196
"Miniopterus_natalensis",0.18558,0.00341929,0.00639076,2126.25,737.5,0.252168,16,22,97977800,33972000,2500,0.0463988
"Eptesicus_fuscus",0.204333,0.00188464,0.00320106,2125,737.5,0.148605,6,14,19919700,6907060,1000,0.0105823
"Pipistrellus_kuhlii",0.116224,0.000389001,0.00116512,2120.75,738.25,0.480432,54,39,80739400,28014900,100,0.0381086
"Myotis_brandtii",0.101833,0.00239459,0.00815445,2126,737.25,Inf,1,0,6234820,2163090,5000,0.00352876
"Myotis_lucifugus",0.153753,0.00171491,0.00387761,2124.25,738.5,0.115772,1,3,9746560,3385120,1000,0.00485649
"Myotis_davidii",0.187154,0.000980104,0.00181998,2125,738.5,0.17361,4,8,15481100,5375340,500,0.00980151
"Myotis_myotis",0.206406,0.00070569,0.0011871,2125.5,738,0.104185,3,10,13064500,4537060,250,0.0061503
"Hipposideros_armiger",0.091876,0.00558354,0.0209487,2132.25,735,0.345005,19,19,70128500,24194700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0777495,0.00419688,0.0185578,2135,734,0.306003,8,9,25102700,8641670,5000,0.0122756
"Rhinolophus_sinicus",0.117319,0.0058176,0.0170268,2134.75,733,0.305807,8,9,27045900,9304680,5000,0.0132901
"Rousettus_aegyptiacus",0.192274,0.000996428,0.00181498,2121.5,743,0.332975,20,21,44954600,15717200,500,0.0218276
"Pteropus_alecto",0.0932785,0.00314457,0.011766,2125.25,741.75,NA,NA,NA,NA,NA,2500,0.00268413
"Pteropus_giganteus",0.170433,0.00349995,0.00716732,2125.25,741.75,NA,NA,NA,NA,NA,2500,0.00140844
"Pteropus_vampyrus",0.401667,0.00376159,0.00326853,2125.25,741.75,0,0,1,1719330,600076,2500,0.0014088
