"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.21643,0.00193198,0.0030268,2133,723.25,0.147859,41,94,217206000,73631500,1000,0.101852
"Pteronotus_parnellii",0.0721278,0.000391591,0.00183234,2139.25,722,0.283793,21,25,80204600,27097000,500,0.0379412
"Desmodus_rotundus",0.146121,0.000696861,0.00161017,2134.75,720.75,0.29813,15,17,49795700,16825000,500,0.0236955
"Phyllostomus_discolor",Inf,9.52179e-05,0,2134.75,721,1.68628,10,2,21271100,7173800,100,0.0105002
"Phyllostomus_hastatus",0.721989,0.000308996,0.000144749,2134,721.75,0.809318,12,5,19775700,6668680,100,0.00928619
"Artibeus_jamaicensis",0.13757,0.000403385,0.000993312,2135,723.25,0.644341,19,10,40024800,13573500,250,0.0190481
"Sturnira_hondurensis",0.0765039,0.000323432,0.001431,2134.5,722.5,0.508325,18,12,42736800,14482800,250,0.0201251
"Molossus_molossus",0.191925,0.00207741,0.00369096,2131.25,726.75,0.232727,24,35,101077000,34305000,1000,0.0474196
"Miniopterus_natalensis",0.124213,0.0028023,0.00760555,2135.75,720,0.289846,24,28,98397100,33273300,2500,0.0463988
"Eptesicus_fuscus",0.146858,0.00154854,0.00357949,2133.5,724.25,0.378,10,9,17074900,5808880,1000,0.0105823
"Pipistrellus_kuhlii",0.095192,0.000233872,0.000839536,2128.25,727.25,0.599893,51,29,78472100,26768100,100,0.0381086
"Myotis_brandtii",0.0924556,0.00241556,0.0088753,2132.75,724.5,NA,NA,NA,NA,NA,5000,0.00352876
"Myotis_lucifugus",0.241918,0.00159903,0.00224303,2133.5,724,0.113215,1,3,9570520,3250570,1000,0.00485649
"Myotis_davidii",0.121056,0.00083107,0.00233964,2131.75,726.5,0.263899,7,9,20620000,6996350,500,0.00980151
"Myotis_myotis",0.221912,0.00100031,0.00152754,2135,723.5,0.271007,4,5,9559910,3238500,250,0.0061503
"Hipposideros_armiger",0.111922,0.00479958,0.0145203,2136.75,723.5,0.366824,13,12,69571300,23557300,5000,0.0332282
"Rhinolophus_ferrumequinum",0.114245,0.00527729,0.0155505,2140.25,720.5,0.473043,14,10,23641500,7988190,5000,0.0122756
"Rhinolophus_sinicus",0.106691,0.00450892,0.014275,2137.5,722,0.386265,8,7,27732000,9372900,5000,0.0132901
"Rousettus_aegyptiacus",0.130063,0.00103071,0.00270973,2131.25,728.75,0.241002,12,17,45244700,15447400,500,0.0218276
"Pteropus_alecto",0.197228,0.00438216,0.0075616,2133.25,726,0.340589,2,2,5532440,1884290,2500,0.00268413
"Pteropus_giganteus",0.140262,0.00341992,0.00830472,2132.25,726.25,Inf,2,0,1936950,659119,2500,0.00140844
"Pteropus_vampyrus",0.190477,0.00329309,0.00588042,2133,725.5,0.340288,1,1,2926750,995938,2500,0.0014088
