"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.247977,0.00146168,0.00203647,2118,731.75,0.146354,36,85,208861000,72173900,1000,0.101852
"Pteronotus_parnellii",0.0207853,0.000266646,0.00442131,2121.75,731.25,0.296735,25,29,78087000,26878500,500,0.0379412
"Desmodus_rotundus",0.305773,0.00183914,0.00206681,2121.5,729,0.283136,14,17,44437000,15277800,500,0.0236955
"Phyllostomus_discolor",Inf,0.000291188,0,2128,726.5,0.46586,15,11,21942000,7496060,100,0.0105002
"Phyllostomus_hastatus",0.0791601,0.000206864,0.000893502,2127,727.25,1.10978,13,4,19525100,6667250,100,0.00928619
"Artibeus_jamaicensis",0.846142,0.00102004,0.000416001,2121.25,732,0.450754,17,13,38552200,13288700,250,0.0190481
"Sturnira_hondurensis",0.177162,0.000173176,0.000337625,2120.75,732.5,0.468241,19,14,41098600,14179900,250,0.0201251
"Molossus_molossus",0.154551,0.00229799,0.00513449,2120.5,732.25,0.311378,28,31,99630100,34346500,1000,0.0474196
"Miniopterus_natalensis",0.121439,0.00292782,0.0083505,2117.75,733.5,0.30641,24,27,98180500,33843900,2500,0.0463988
"Eptesicus_fuscus",0.0721915,0.00149767,0.00715987,2120.25,731.75,0.287141,10,12,20764000,7154610,1000,0.0105823
"Pipistrellus_kuhlii",0.15111,0.000280595,0.000642722,2117,732.75,0.4334,49,39,80629600,27813300,100,0.0381086
"Myotis_brandtii",0.169766,0.00354982,0.00721666,2119.5,731.5,0,0,2,6528060,2254270,5000,0.00352876
"Myotis_lucifugus",0.229458,0.00161321,0.00242809,2119.5,732,0.0690729,1,5,10008300,3456500,1000,0.00485649
"Myotis_davidii",0.166684,0.000681282,0.00141841,2117.25,734.75,0.288848,5,6,18691100,6478660,500,0.00980151
"Myotis_myotis",0.817565,0.00055881,0.000237032,2118,734.5,0.779636,9,4,12783500,4429550,250,0.0061503
"Hipposideros_armiger",0.103923,0.00498424,0.0164906,2118.75,728.5,0.38327,19,17,66437500,22783100,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0903967,0.00487499,0.0183868,2123.5,724,0.478409,14,10,25954100,8869060,5000,0.0122756
"Rhinolophus_sinicus",0.127909,0.00424365,0.0113536,2121.5,726,0.263327,10,13,26158700,8954780,5000,0.0132901
"Rousettus_aegyptiacus",0.167405,0.00132445,0.00273473,2116.25,731.5,0.163837,9,19,45671500,15796800,500,0.0218276
"Pteropus_alecto",0.0570263,0.00154737,0.00940613,2115.25,733.25,0,0,2,3107300,1077140,2500,0.00268413
"Pteropus_giganteus",0.0618518,0.00160956,0.00902907,2114.75,733.75,0,0,2,2019590,700731,2500,0.00140844
"Pteropus_vampyrus",0.0943241,0.00219162,0.0080618,2114.75,733.75,0,0,2,1053150,365408,2500,0.0014088
