"species","pN_pS","Pin","Pis","Nw_sum","Sw_sum","dN_dS","dN","dS","Nw_sum.1","Sw_sum.1","taille_pop","branch_length"
"Canis_lupus",0.0718136,0.00117508,0.00561314,2128.75,730.25,0.196316,44,77,215447000,74017500,1000,0.101852
"Pteronotus_parnellii",0.078891,0.000729702,0.00315185,2132,726.5,0.353467,31,30,77972400,26671600,500,0.0379412
"Desmodus_rotundus",0.0797862,0.000202297,0.000870661,2129.5,731.25,0.180374,10,19,49011000,16796600,500,0.0236955
"Phyllostomus_discolor",0.0337575,9.33591e-06,9.46838e-05,2131.5,729.75,0.342714,4,4,22276300,7634410,100,0.0105002
"Phyllostomus_hastatus",0.229235,0.00022672,0.000339544,2130,731.25,1.28488,15,4,18097200,6200740,100,0.00928619
"Artibeus_jamaicensis",0.377628,0.000893247,0.000810382,2132.25,730.5,0.432787,24,19,39143000,13411300,250,0.0190481
"Sturnira_hondurensis",0.541771,0.000828026,0.000523429,2133,730.5,0.422515,21,17,41943700,14346200,250,0.0201251
"Molossus_molossus",0.176642,0.00113564,0.00221173,2128.5,732.25,0.279421,30,37,96446200,33237200,1000,0.0474196
"Miniopterus_natalensis",0.0699975,0.00293646,0.0144972,2124,734,0.229964,20,30,97235300,33540900,2500,0.0463988
"Eptesicus_fuscus",0.0730041,0.00106745,0.00505094,2127,734.75,0.098682,4,14,20020300,6914740,1000,0.0105823
"Pipistrellus_kuhlii",0.0943686,0.000309237,0.00113887,2122.75,737.75,0.613601,46,26,80680800,27981600,100,0.0381086
"Myotis_brandtii",0.149715,0.00284818,0.0065725,2126,734.5,Inf,1,0,901636,311428,5000,0.00352876
"Myotis_lucifugus",0.132953,0.00180692,0.00470125,2125.5,735.25,0.138233,2,5,8922650,3083510,1000,0.00485649
"Myotis_davidii",0.54253,0.00133338,0.000852116,2124.25,736.5,0.259682,6,8,18767600,6498140,500,0.00980151
"Myotis_myotis",0.354252,0.000559522,0.000545854,2126.75,735,0.749041,13,6,12545300,4337060,250,0.0061503
"Hipposideros_armiger",0.101931,0.00434564,0.0146166,2129.25,730,0.313305,21,23,68585700,23534700,5000,0.0332282
"Rhinolophus_ferrumequinum",0.0652592,0.00356896,0.018694,2129.75,728,0.732614,15,7,25397900,8683190,5000,0.0122756
"Rhinolophus_sinicus",0.119348,0.00486864,0.013981,2129.25,729.75,0.889002,13,5,27030000,9242190,5000,0.0132901
"Rousettus_aegyptiacus",0.114174,0.000908156,0.00274988,2126.75,735.25,0.276495,20,25,44340600,15325000,500,0.0218276
"Pteropus_alecto",0.0967938,0.00244241,0.00874267,2124.25,736,0.346334,2,2,4799550,1662250,2500,0.00268413
"Pteropus_giganteus",0.197779,0.00311027,0.00545743,2123,736.75,0,0,4,1505960,521963,2500,0.00140844
"Pteropus_vampyrus",0.166238,0.00249195,0.00519614,2124,736.25,0,0,2,1850730,640988,2500,0.0014088
